"Time","Electric Cooker (hot plate+oven) ()","Fridge freezer (Kitchen, 217l/48l)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Non halogen lamp 3 ()","Non halogen lamp 4 ()","Site consumption ()","Total site light consumption ()","TV (51cm)","Washing machine ()"
"1998-02-01 02:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 02:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 02:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 02:50:00.0","0","15","0","0","0","0","25","0","0","0"
"1998-02-01 03:00:00.0","0","23","0","0","0","0","30","0","0","0"
"1998-02-01 03:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 03:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 03:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 03:40:00.0","0","1","0","0","0","0","13","0","0","0"
"1998-02-01 03:50:00.0","0","27","0","0","0","0","35","0","0","0"
"1998-02-01 04:00:00.0","0","10","0","0","0","0","19","0","0","0"
"1998-02-01 04:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 04:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 04:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 04:40:00.0","0","11","0","0","0","0","21","0","0","0"
"1998-02-01 04:50:00.0","0","26","0","0","0","0","34","0","0","0"
"1998-02-01 05:00:00.0","0","2","0","0","0","0","12","0","0","0"
"1998-02-01 05:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 05:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 05:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 05:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 05:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 06:00:00.0","0","14","0","0","0","0","25","0","0","0"
"1998-02-01 06:10:00.0","0","27","0","0","0","0","34","0","0","0"
"1998-02-01 06:20:00.0","0","4","0","0","0","0","14","0","0","0"
"1998-02-01 06:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 06:40:00.0","0","0","0","0","0","0","12","0","0","0"
"1998-02-01 06:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 07:00:00.0","0","26","0","0","0","0","44","11","0","0"
"1998-02-01 07:10:00.0","0","13","0","0","0","0","46","25","0","0"
"1998-02-01 07:20:00.0","0","0","0","0","0","0","118","10","0","0"
"1998-02-01 07:30:00.0","0","0","0","0","0","0","20","10","0","0"
"1998-02-01 07:40:00.0","0","20","0","0","0","0","38","9","0","0"
"1998-02-01 07:50:00.0","0","14","0","0","0","0","31","10","0","0"
"1998-02-01 08:00:00.0","0","0","0","0","0","0","20","9","0","0"
"1998-02-01 08:10:00.0","0","0","0","0","0","0","19","9","0","0"
"1998-02-01 08:20:00.0","0","14","0","0","0","0","32","10","0","0"
"1998-02-01 08:30:00.0","0","22","0","0","0","0","30","0","0","0"
"1998-02-01 08:40:00.0","0","1","0","0","0","0","12","1","0","0"
"1998-02-01 08:50:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 09:00:00.0","0","0","0","0","0","0","11","1","0","0"
"1998-02-01 09:10:00.0","0","12","0","0","0","0","22","0","0","0"
"1998-02-01 09:20:00.0","0","25","0","0","0","0","31","0","0","0"
"1998-02-01 09:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 09:40:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 09:50:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 10:00:00.0","0","8","0","0","0","0","18","0","0","0"
"1998-02-01 10:10:00.0","0","26","0","0","0","0","32","0","0","0"
"1998-02-01 10:20:00.0","0","4","0","0","0","0","14","0","0","0"
"1998-02-01 10:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 10:40:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 10:50:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 11:00:00.0","0","23","0","0","0","0","31","0","0","0"
"1998-02-01 11:10:00.0","0","17","0","0","0","0","24","0","0","0"
"1998-02-01 11:20:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 11:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 11:40:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 11:50:00.0","0","22","0","0","0","0","30","0","0","0"
"1998-02-01 12:00:00.0","0","17","0","0","0","0","25","0","0","0"
"1998-02-01 12:10:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 12:20:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 12:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 12:40:00.0","0","24","0","0","0","0","31","0","0","0"
"1998-02-01 12:50:00.0","0","18","0","0","0","0","26","0","0","0"
"1998-02-01 13:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 13:10:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 13:20:00.0","0","1","0","0","0","0","11","0","0","0"
"1998-02-01 13:30:00.0","0","27","0","0","0","0","34","0","0","0"
"1998-02-01 13:40:00.0","0","12","0","0","0","0","20","0","0","0"
"1998-02-01 13:50:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 14:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 14:10:00.0","0","12","0","0","0","0","21","0","0","0"
"1998-02-01 14:20:00.0","0","25","0","0","0","0","33","0","0","0"
"1998-02-01 14:30:00.0","0","3","0","0","0","0","12","0","0","0"
"1998-02-01 14:40:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 14:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 15:00:00.0","0","20","0","0","0","0","28","0","0","0"
"1998-02-01 15:10:00.0","0","20","0","0","0","0","27","0","0","0"
"1998-02-01 15:20:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 15:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 15:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 15:50:00.0","0","25","0","0","0","0","32","0","0","0"
"1998-02-01 16:00:00.0","0","14","0","0","0","0","22","0","0","0"
"1998-02-01 16:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 16:20:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 16:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 16:40:00.0","0","26","0","0","0","0","57","0","0","0"
"1998-02-01 16:50:00.0","0","17","0","0","0","0","89","0","0","0"
"1998-02-01 17:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 17:10:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 17:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 17:30:00.0","0","27","0","0","0","0","33","0","0","0"
"1998-02-01 17:40:00.0","0","12","0","0","0","0","62","17","0","0"
"1998-02-01 17:50:00.0","0","0","0","0","0","0","69","29","0","0"
"1998-02-01 18:00:00.0","0","0","0","0","0","0","76","38","0","0"
"1998-02-01 18:10:00.0","0","0","0","0","0","0","76","36","0","0"
"1998-02-01 18:20:00.0","0","26","0","0","0","0","65","28","0","0"
"1998-02-01 18:30:00.0","0","14","0","0","0","0","57","24","10","0"
"1998-02-01 18:40:00.0","0","0","0","0","0","0","47","25","13","0"
"1998-02-01 18:50:00.0","0","0","0","0","0","0","45","24","11","0"
"1998-02-01 19:00:00.0","0","0","0","0","0","0","46","24","13","0"
"1998-02-01 19:10:00.0","0","25","0","0","0","0","131","25","12","0"
"1998-02-01 19:20:00.0","0","17","0","0","0","0","63","22","11","0"
"1998-02-01 19:30:00.0","0","1","0","0","0","0","37","16","12","0"
"1998-02-01 19:40:00.0","0","0","0","0","0","0","36","15","11","0"
"1998-02-01 19:50:00.0","0","2","0","0","0","0","35","16","8","0"
"1998-02-01 20:00:00.0","0","26","0","0","0","0","48","15","0","0"
"1998-02-01 20:10:00.0","0","9","0","0","0","0","34","16","0","0"
"1998-02-01 20:20:00.0","0","0","0","0","0","0","27","15","0","0"
"1998-02-01 20:30:00.0","0","0","0","0","0","0","26","16","0","0"
"1998-02-01 20:40:00.0","0","0","0","0","0","0","26","15","0","0"
"1998-02-01 20:50:00.0","0","25","0","0","0","0","57","17","9","0"
"1998-02-01 21:00:00.0","0","14","0","0","0","0","49","15","11","0"
"1998-02-01 21:10:00.0","0","0","0","0","0","0","36","16","10","0"
"1998-02-01 21:20:00.0","0","0","0","0","0","0","37","16","11","0"
"1998-02-01 21:30:00.0","0","0","9","0","0","0","46","16","11","0"
"1998-02-01 21:40:00.0","0","16","9","0","0","0","58","14","10","0"
"1998-02-01 21:50:00.0","0","22","10","0","0","0","58","8","11","0"
"1998-02-01 22:00:00.0","0","1","9","0","0","0","30","0","11","0"
"1998-02-01 22:10:00.0","0","0","10","0","0","0","30","0","10","0"
"1998-02-01 22:20:00.0","0","0","9","0","0","0","30","0","11","0"
"1998-02-01 22:30:00.0","0","3","9","0","0","0","33","0","10","0"
"1998-02-01 22:40:00.0","0","26","2","0","0","0","37","0","2","0"
"1998-02-01 22:50:00.0","0","11","0","0","0","0","20","0","0","0"
"1998-02-01 23:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-01 23:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 23:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-01 23:30:00.0","0","10","0","0","0","0","20","0","0","0"
"1998-02-01 23:40:00.0","0","26","0","0","0","0","34","0","0","0"
"1998-02-01 23:50:00.0","0","5","0","0","0","0","15","0","0","0"
"1998-02-02 00:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-02 00:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 00:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 00:30:00.0","0","13","0","0","0","0","23","0","0","0"
"1998-02-02 00:40:00.0","0","26","0","0","0","0","33","0","0","0"
"1998-02-02 00:50:00.0","0","1","0","0","0","0","12","0","0","0"
"1998-02-02 01:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 01:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 01:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 01:30:00.0","0","22","0","0","0","0","30","0","0","0"
"1998-02-02 01:40:00.0","0","17","0","0","0","0","26","0","0","0"
"1998-02-02 01:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 02:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 02:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 02:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 02:30:00.0","0","25","0","0","0","0","33","0","0","0"
"1998-02-02 02:40:00.0","0","15","0","0","0","0","24","0","0","0"
"1998-02-02 02:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 03:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 03:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 03:20:00.0","0","3","0","0","0","0","14","0","0","0"
"1998-02-02 03:30:00.0","0","27","0","0","0","0","35","0","0","0"
"1998-02-02 03:40:00.0","0","9","0","0","0","0","19","0","0","0"
"1998-02-02 03:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 04:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-02 04:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 04:20:00.0","0","4","0","0","0","0","15","0","0","0"
"1998-02-02 04:30:00.0","0","27","0","0","0","0","35","0","0","0"
"1998-02-02 04:40:00.0","0","10","0","0","0","0","19","0","0","0"
"1998-02-02 04:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 05:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 05:10:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-02 05:20:00.0","0","3","0","0","0","0","14","0","0","0"
"1998-02-02 05:30:00.0","0","27","0","0","0","0","34","0","0","0"
"1998-02-02 05:40:00.0","0","11","0","0","0","0","20","0","0","0"
"1998-02-02 05:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 06:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 06:10:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-02 06:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 06:30:00.0","0","27","0","0","0","0","35","0","0","0"
"1998-02-02 06:40:00.0","0","14","0","0","0","0","22","0","0","0"
"1998-02-02 06:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 07:00:00.0","0","0","0","0","5","0","17","0","0","0"
"1998-02-02 07:10:00.0","0","0","0","0","12","0","22","0","0","0"
"1998-02-02 07:20:00.0","0","0","0","0","11","0","35","11","0","0"
"1998-02-02 07:30:00.0","0","13","0","0","0","0","62","7","0","0"
"1998-02-02 07:40:00.0","0","26","0","0","0","0","146","16","0","0"
"1998-02-02 07:50:00.0","0","6","0","0","0","0","32","17","0","0"
"1998-02-02 08:00:00.0","0","0","0","0","0","0","20","9","0","0"
"1998-02-02 08:10:00.0","0","0","0","0","0","0","11","1","0","0"
"1998-02-02 08:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 08:30:00.0","0","27","0","0","0","0","33","0","0","0"
"1998-02-02 08:40:00.0","0","11","0","0","0","0","20","0","0","0"
"1998-02-02 08:50:00.0","0","0","0","0","0","0","64","0","0","53"
"1998-02-02 09:00:00.0","0","0","0","0","0","0","89","8","0","72"
"1998-02-02 09:10:00.0","0","0","0","0","0","0","72","0","0","63"
"1998-02-02 09:20:00.0","0","4","0","0","0","0","38","0","0","0"
"1998-02-02 09:30:00.0","0","27","0","0","0","0","34","0","0","0"
"1998-02-02 09:40:00.0","0","9","0","0","0","0","17","0","0","0"
"1998-02-02 09:50:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-02 10:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 10:10:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-02 10:20:00.0","0","10","0","0","0","0","20","0","0","0"
"1998-02-02 10:30:00.0","0","27","0","0","0","0","34","0","0","0"
"1998-02-02 10:40:00.0","0","7","0","0","0","0","16","0","0","0"
"1998-02-02 10:50:00.0","0","0","0","0","0","0","49","0","0","0"
"1998-02-02 11:00:00.0","0","0","0","0","0","0","143","0","0","0"
"1998-02-02 11:10:00.0","0","19","0","0","0","0","139","6","0","0"
"1998-02-02 11:20:00.0","0","21","0","0","0","0","81","11","0","0"
"1998-02-02 11:30:00.0","0","1","0","0","0","0","52","0","0","0"
"1998-02-02 11:40:00.0","0","0","0","0","0","0","53","0","0","0"
"1998-02-02 11:50:00.0","0","11","0","0","0","0","37","0","0","0"
"1998-02-02 12:00:00.0","0","26","0","0","0","0","33","0","0","0"
"1998-02-02 12:10:00.0","0","7","0","0","0","0","72","0","2","0"
"1998-02-02 12:20:00.0","0","0","0","0","0","0","18","0","7","0"
"1998-02-02 12:30:00.0","0","0","0","0","0","0","23","0","11","0"
"1998-02-02 12:40:00.0","0","27","0","0","0","0","47","0","11","0"
"1998-02-02 12:50:00.0","0","15","0","0","0","0","35","0","11","0"
"1998-02-02 13:00:00.0","0","0","0","0","0","0","23","0","11","0"
"1998-02-02 13:10:00.0","0","0","0","0","0","0","23","0","11","0"
"1998-02-02 13:20:00.0","0","6","0","0","0","0","28","0","11","0"
"1998-02-02 13:30:00.0","0","26","0","0","0","0","46","0","10","0"
"1998-02-02 13:40:00.0","0","11","0","0","0","0","32","0","11","0"
"1998-02-02 13:50:00.0","0","0","0","0","0","0","23","0","12","0"
"1998-02-02 14:00:00.0","0","0","0","0","0","0","19","0","7","0"
"1998-02-02 14:10:00.0","0","8","0","0","0","0","18","0","0","0"
"1998-02-02 14:20:00.0","0","26","0","0","0","0","34","0","0","0"
"1998-02-02 14:30:00.0","0","7","0","0","0","0","17","0","0","0"
"1998-02-02 14:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 14:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 15:00:00.0","0","4","0","0","0","0","14","0","0","0"
"1998-02-02 15:10:00.0","0","26","0","0","0","0","34","0","0","0"
"1998-02-02 15:20:00.0","0","13","0","0","0","0","22","0","0","0"
"1998-02-02 15:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 15:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 15:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 16:00:00.0","0","21","0","0","0","0","29","0","0","0"
"1998-02-02 16:10:00.0","0","21","0","0","0","0","29","0","0","0"
"1998-02-02 16:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 16:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 16:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-02 16:50:00.0","0","3","0","0","0","0","15","0","0","0"
"1998-02-02 17:00:00.0","0","27","0","0","0","0","34","0","0","0"
"1998-02-02 17:10:00.0","0","12","0","0","0","0","21","0","0","0"
"1998-02-02 17:20:00.0","0","0","0","0","4","0","33","0","0","0"
"1998-02-02 17:30:00.0","0","0","0","0","12","0","22","0","0","0"
"1998-02-02 17:40:00.0","0","0","0","0","6","0","17","0","0","0"
"1998-02-02 17:50:00.0","0","6","0","0","0","0","16","0","0","0"
"1998-02-02 18:00:00.0","0","26","0","0","0","0","34","0","0","0"
"1998-02-02 18:10:00.0","0","11","0","0","0","0","23","3","0","0"
"1998-02-02 18:20:00.0","0","0","0","0","0","0","31","21","0","0"
"1998-02-02 18:30:00.0","0","0","0","0","0","0","43","33","0","0"
"1998-02-02 18:40:00.0","0","15","0","0","0","0","48","23","0","0"
"1998-02-02 18:50:00.0","0","21","0","0","0","0","44","16","0","0"
"1998-02-02 19:00:00.0","0","0","4","0","0","0","31","15","0","0"
"1998-02-02 19:10:00.0","0","0","9","0","12","0","47","16","0","0"
"1998-02-02 19:20:00.0","0","1","9","0","12","0","130","21","0","0"
"1998-02-02 19:30:00.0","0","27","10","0","12","0","80","25","0","0"
"1998-02-02 19:40:00.0","0","8","9","0","12","0","64","25","0","0"
"1998-02-02 19:50:00.0","0","0","9","0","12","0","60","26","0","0"
"1998-02-02 20:00:00.0","0","11","9","0","3","0","129","23","0","0"
"1998-02-02 20:10:00.0","0","24","10","0","0","0","61","18","2","0"
"1998-02-02 20:20:00.0","0","0","9","0","0","0","49","16","13","0"
"1998-02-02 20:30:00.0","0","0","10","0","0","0","48","16","12","0"
"1998-02-02 20:40:00.0","0","1","9","0","0","0","50","15","12","0"
"1998-02-02 20:50:00.0","0","26","9","0","0","0","84","30","12","0"
"1998-02-02 21:00:00.0","0","9","10","0","0","0","75","36","10","0"
"1998-02-02 21:10:00.0","0","0","9","0","0","0","67","35","11","0"
"1998-02-02 21:20:00.0","0","0","10","0","0","1","62","28","10","0"
"1998-02-02 21:30:00.0","0","7","10","0","0","0","54","16","10","0"
"1998-02-02 21:40:00.0","0","26","9","0","0","0","70","17","11","0"
"1998-02-02 21:50:00.0","0","5","10","0","0","0","53","16","10","0"
"1998-02-02 22:00:00.0","0","0","9","0","0","0","48","16","11","0"
"1998-02-02 22:10:00.0","0","0","10","0","0","0","51","18","10","0"
"1998-02-02 22:20:00.0","0","7","9","0","0","0","42","3","12","0"
"1998-02-02 22:30:00.0","0","25","10","0","0","0","52","0","7","0"
"1998-02-02 22:40:00.0","0","7","0","0","0","0","17","0","0","0"
"1998-02-02 22:50:00.0","0","0","0","0","0","0","13","2","0","0"
"1998-02-02 23:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-02 23:10:00.0","0","1","0","0","0","0","12","0","0","0"
"1998-02-02 23:20:00.0","0","27","0","0","0","0","34","0","0","0"
"1998-02-02 23:30:00.0","0","12","0","0","0","0","22","0","0","0"
"1998-02-02 23:40:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-02 23:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 00:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 00:10:00.0","0","8","0","0","0","0","28","0","0","0"
"1998-02-03 00:20:00.0","0","8","0","0","0","0","29","0","0","0"
"1998-02-03 00:30:00.0","0","8","0","0","0","0","11","0","0","0"
"1998-02-03 00:40:00.0","0","8","0","0","0","0","11","0","0","0"
"1998-02-03 00:50:00.0","0","8","0","0","0","0","11","0","0","0"
"1998-02-03 01:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 01:10:00.0","0","24","0","0","0","0","32","0","0","0"
"1998-02-03 01:20:00.0","0","18","0","0","0","0","26","0","0","0"
"1998-02-03 01:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 01:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 01:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 02:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 02:10:00.0","0","25","0","0","0","0","33","0","0","0"
"1998-02-03 02:20:00.0","0","18","0","0","0","0","25","0","0","0"
"1998-02-03 02:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 02:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 02:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 03:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 03:10:00.0","0","27","0","0","0","0","34","0","0","0"
"1998-02-03 03:20:00.0","0","14","0","0","0","0","23","0","0","0"
"1998-02-03 03:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 03:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 03:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 04:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 04:10:00.0","0","25","0","0","0","0","33","0","0","0"
"1998-02-03 04:20:00.0","0","17","0","0","0","0","25","0","0","0"
"1998-02-03 04:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 04:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 04:50:00.0","0","0","0","0","0","0","10","0","0","0"
"1998-02-03 05:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1998-02-03 05:10:00.0","0","21","0","0","0","0","29","0","0","0"
