"Time","Chest freezer (Garage, 300l)","Dish washer (12 place setting)","Electric oven (Pyrolysis, 3,1kW)","Hot plate ()","Microwave oven (1,6kW)","Site consumption ()","Total site light consumption ()","TV (70cm)","TV (36cm)","TV (36cm)","Washing machine ()"
"1998-02-08 07:40:00.0","7","0","0","0","0","32","0","0","0","0","0"
"1998-02-08 07:50:00.0","0","0","0","0","0","25","0","0","0","0","0"
"1998-02-08 08:00:00.0","6","0","0","0","0","32","0","0","0","0","0"
"1998-02-08 08:10:00.0","0","0","0","0","0","39","0","0","0","0","0"
"1998-02-08 08:20:00.0","6","0","0","0","0","31","0","0","0","0","0"
"1998-02-08 08:30:00.0","3","0","0","0","0","28","0","0","0","0","0"
"1998-02-08 08:40:00.0","4","0","0","0","0","29","0","0","0","0","0"
"1998-02-08 08:50:00.0","6","0","0","0","0","36","0","0","0","0","0"
"1998-02-08 09:00:00.0","0","0","0","0","98","158","6","20","0","0","0"
"1998-02-08 09:10:00.0","6","0","0","0","3","66","0","16","0","0","0"
"1998-02-08 09:20:00.0","0","0","0","0","0","52","2","14","0","0","0"
"1998-02-08 09:30:00.0","7","0","0","0","0","60","9","15","0","0","0"
"1998-02-08 09:40:00.0","0","0","0","0","0","70","8","15","0","0","0"
"1998-02-08 09:50:00.0","6","0","0","0","0","64","1","16","0","0","0"
"1998-02-08 10:00:00.0","6","0","0","0","0","59","0","15","0","0","0"
"1998-02-08 10:10:00.0","1","0","0","0","0","54","0","15","0","0","0"
"1998-02-08 10:20:00.0","6","0","0","0","0","61","0","15","0","0","0"
"1998-02-08 10:30:00.0","0","0","0","0","0","66","0","15","0","0","0"
"1998-02-08 10:40:00.0","6","0","0","0","0","58","3","14","0","0","0"
"1998-02-08 10:50:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-02-08 11:00:00.0","6","0","0","0","0","45","0","0","0","0","0"
"1998-02-08 11:10:00.0","4","0","0","0","0","105","2","6","0","0","0"
"1998-02-08 11:20:00.0","3","0","0","0","0","76","0","17","0","0","0"
"1998-02-08 11:30:00.0","6","0","0","0","0","59","0","17","0","0","0"
"1998-02-08 11:40:00.0","0","0","0","29","0","53","0","17","0","0","0"
"1998-02-08 11:50:00.0","6","0","278","434","0","338","0","16","0","0","0"
"1998-02-08 12:00:00.0","0","0","326","432","108","512","0","18","0","0","0"
"1998-02-08 12:10:00.0","7","0","0","53","0","49","1","6","0","0","0"
"1998-02-08 12:20:00.0","4","0","0","0","0","41","2","0","0","0","0"
"1998-02-08 12:30:00.0","2","0","0","0","21","84","0","0","0","0","0"
"1998-02-08 12:40:00.0","6","0","0","0","0","61","0","2","0","0","0"
"1998-02-08 12:50:00.0","0","0","0","0","0","61","0","16","0","0","0"
"1998-02-08 13:00:00.0","6","0","0","0","0","64","0","15","0","0","0"
"1998-02-08 13:10:00.0","0","0","0","0","0","71","0","15","0","2","0"
"1998-02-08 13:20:00.0","6","0","0","0","0","70","0","16","0","6","0"
"1998-02-08 13:30:00.0","6","0","0","0","0","64","0","15","0","6","0"
"1998-02-08 13:40:00.0","0","0","0","0","0","58","0","16","0","6","0"
"1998-02-08 13:50:00.0","6","0","0","0","0","78","0","16","0","6","0"
"1998-02-08 14:00:00.0","0","0","0","0","0","56","0","15","0","6","0"
"1998-02-08 14:10:00.0","7","0","0","0","0","64","0","16","0","6","0"
"1998-02-08 14:20:00.0","3","0","0","0","0","55","1","0","0","6","0"
"1998-02-08 14:30:00.0","3","0","0","0","0","53","3","0","0","6","0"
"1998-02-08 14:40:00.0","6","0","0","0","0","52","0","0","0","6","0"
"1998-02-08 14:50:00.0","0","0","0","0","0","45","0","0","0","0","0"
"1998-02-08 15:00:00.0","6","0","0","0","0","57","4","0","0","0","0"
"1998-02-08 15:10:00.0","0","0","0","0","0","43","0","0","0","0","0"
"1998-02-08 15:20:00.0","6","0","0","0","0","39","1","0","0","0","0"
"1998-02-08 15:30:00.0","6","0","0","0","0","40","0","0","0","0","0"
"1998-02-08 15:40:00.0","0","0","0","0","0","41","0","0","0","0","0"
"1998-02-08 15:50:00.0","6","0","0","0","0","45","0","0","0","0","0"
"1998-02-08 16:00:00.0","0","0","0","0","0","35","0","0","0","0","0"
"1998-02-08 16:10:00.0","7","0","0","0","0","43","0","0","0","0","0"
"1998-02-08 16:20:00.0","5","0","0","0","0","53","0","0","0","0","0"
"1998-02-08 16:30:00.0","1","0","0","0","0","39","0","0","0","0","0"
"1998-02-08 16:40:00.0","6","0","0","0","0","42","0","0","0","0","0"
"1998-02-08 16:50:00.0","0","0","0","0","0","36","0","0","0","0","0"
"1998-02-08 17:00:00.0","6","0","0","0","0","51","0","0","0","0","0"
"1998-02-08 17:10:00.0","4","0","0","0","0","38","0","0","0","0","0"
"1998-02-08 17:20:00.0","2","0","0","0","0","29","0","0","0","0","0"
"1998-02-08 17:30:00.0","6","0","0","0","0","32","0","0","0","0","0"
"1998-02-08 17:40:00.0","0","0","0","0","0","34","0","0","0","0","0"
"1998-02-08 17:50:00.0","6","0","0","0","0","39","0","0","0","0","0"
"1998-02-08 18:00:00.0","2","0","0","0","0","31","1","6","0","0","0"
"1998-02-08 18:10:00.0","4","0","0","0","0","44","0","17","0","0","0"
"1998-02-08 18:20:00.0","6","0","0","0","0","54","3","16","0","0","0"
"1998-02-08 18:30:00.0","0","0","0","0","0","51","6","17","0","0","0"
"1998-02-08 18:40:00.0","6","0","0","0","0","51","5","16","0","0","0"
"1998-02-08 18:50:00.0","0","0","0","0","0","45","6","16","0","0","0"
"1998-02-08 19:00:00.0","6","0","0","138","70","133","9","17","0","0","0"
"1998-02-08 19:10:00.0","6","0","0","333","73","146","8","15","0","0","0"
"1998-02-08 19:20:00.0","0","0","0","15","65","101","4","1","0","0","0"
"1998-02-08 19:30:00.0","6","0","0","18","0","42","9","0","0","0","0"
"1998-02-08 19:40:00.0","0","0","0","16","0","62","17","7","0","0","0"
"1998-02-08 19:50:00.0","6","0","0","15","0","67","8","16","0","0","0"
"1998-02-08 20:00:00.0","3","0","0","15","0","68","7","15","0","0","0"
"1998-02-08 20:10:00.0","3","0","0","15","0","69","7","16","0","0","0"
"1998-02-08 20:20:00.0","6","0","0","15","0","86","7","16","0","0","0"
"1998-02-08 20:30:00.0","0","0","0","15","0","68","10","17","0","0","0"
"1998-02-08 20:40:00.0","6","0","0","15","0","69","7","15","0","0","0"
"1998-02-08 20:50:00.0","0","0","0","15","0","59","0","15","0","0","0"
"1998-02-08 21:00:00.0","7","0","0","15","0","79","1","15","0","0","0"
"1998-02-08 21:10:00.0","4","0","0","15","0","68","4","16","0","0","0"
"1998-02-08 21:20:00.0","2","0","0","16","0","64","2","15","0","0","0"
"1998-02-08 21:30:00.0","6","0","0","15","0","76","2","15","0","0","0"
"1998-02-08 21:40:00.0","0","0","0","4","0","70","6","15","0","0","0"
"1998-02-08 21:50:00.0","6","0","0","0","0","72","3","15","0","0","0"
"1998-02-08 22:00:00.0","0","0","0","0","0","55","3","15","0","0","0"
"1998-02-08 22:10:00.0","6","0","0","0","0","66","6","15","0","0","0"
"1998-02-08 22:20:00.0","2","0","0","0","0","53","0","16","0","0","0"
"1998-02-08 22:30:00.0","4","0","0","0","0","47","0","15","0","0","0"
"1998-02-08 22:40:00.0","6","0","0","0","0","41","5","0","0","0","0"
"1998-02-08 22:50:00.0","0","0","0","0","0","37","11","0","0","0","0"
"1998-02-08 23:00:00.0","6","0","0","0","0","27","0","0","0","0","0"
"1998-02-08 23:10:00.0","0","0","0","0","0","21","0","0","0","0","0"
"1998-02-08 23:20:00.0","6","0","0","0","0","32","0","0","0","0","0"
"1998-02-08 23:30:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-02-08 23:40:00.0","6","0","0","0","0","28","0","0","0","0","0"
"1998-02-08 23:50:00.0","3","0","0","0","0","24","0","0","0","0","0"
"1998-02-09 00:00:00.0","3","0","0","0","0","30","0","0","0","0","0"
"1998-02-09 00:10:00.0","6","0","0","0","0","37","0","0","0","0","0"
"1998-02-09 00:20:00.0","0","0","0","0","0","21","0","0","0","0","0"
"1998-02-09 00:30:00.0","6","0","0","0","0","28","0","0","0","0","0"
"1998-02-09 00:40:00.0","0","0","0","0","0","27","0","0","0","0","0"
"1998-02-09 00:50:00.0","6","0","0","0","0","35","0","0","0","0","0"
"1998-02-09 01:00:00.0","0","0","0","0","0","28","4","0","0","0","0"
"1998-02-09 01:10:00.0","6","0","0","0","0","86","1","0","0","0","59"
"1998-02-09 01:20:00.0","0","0","0","0","0","372","0","0","0","0","337"
"1998-02-09 01:30:00.0","7","270","0","0","0","636","0","0","0","0","329"
"1998-02-09 01:40:00.0","2","404","0","0","0","527","0","0","0","0","94"
"1998-02-09 01:50:00.0","2","278","0","0","0","320","0","0","0","0","14"
"1998-02-09 02:00:00.0","6","25","0","0","0","107","0","0","0","0","50"
"1998-02-09 02:10:00.0","0","267","0","0","0","343","0","0","0","0","50"
"1998-02-09 02:20:00.0","6","401","0","0","0","503","0","0","0","0","71"
"1998-02-09 02:30:00.0","0","231","0","0","0","258","0","0","0","0","0"
"1998-02-09 02:40:00.0","4","1","0","0","0","29","0","0","0","0","0"
"1998-02-09 02:50:00.0","5","0","0","0","0","38","0","0","0","0","0"
"1998-02-09 03:00:00.0","1","0","0","0","0","23","0","0","0","0","0"
"1998-02-09 03:10:00.0","4","0","0","0","0","26","0","0","0","0","0"
"1998-02-09 03:20:00.0","0","0","0","0","0","21","0","0","0","0","0"
"1998-02-09 03:30:00.0","6","0","0","0","0","42","0","0","0","0","0"
"1998-02-09 03:40:00.0","0","0","0","0","0","21","0","0","0","0","0"
"1998-02-09 03:50:00.0","4","0","0","0","0","27","0","0","0","0","0"
"1998-02-09 04:00:00.0","4","0","0","0","0","26","0","0","0","0","0"
"1998-02-09 04:10:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-02-09 04:20:00.0","4","0","0","0","0","29","0","0","0","0","0"
"1998-02-09 04:30:00.0","3","0","0","0","0","25","0","0","0","0","0"
"1998-02-09 04:40:00.0","1","0","0","0","0","22","0","0","0","0","0"
"1998-02-09 04:50:00.0","7","0","0","0","0","34","0","0","0","0","0"
"1998-02-09 05:00:00.0","0","0","0","0","0","31","0","0","0","0","0"
"1998-02-09 05:10:00.0","4","0","0","0","0","25","0","0","0","0","0"
"1998-02-09 05:20:00.0","0","0","0","0","0","22","0","0","0","0","0"
"1998-02-09 05:30:00.0","6","0","0","0","0","28","0","0","0","0","0"
"1998-02-09 05:40:00.0","0","0","0","0","0","34","0","0","0","0","0"
"1998-02-09 05:50:00.0","4","0","0","0","0","28","1","0","0","0","0"
"1998-02-09 06:00:00.0","6","0","0","0","47","75","7","0","0","0","0"
"1998-02-09 06:10:00.0","0","0","0","0","0","28","13","0","0","0","0"
"1998-02-09 06:20:00.0","4","0","0","0","0","49","18","0","0","0","0"
"1998-02-09 06:30:00.0","0","0","0","0","0","32","16","0","0","0","0"
"1998-02-09 06:40:00.0","4","0","0","0","0","34","15","0","0","0","0"
"1998-02-09 06:50:00.0","3","0","0","0","0","25","5","0","0","0","0"
"1998-02-09 07:00:00.0","1","0","0","0","0","35","9","0","0","0","0"
"1998-02-09 07:10:00.0","4","0","0","0","0","34","2","0","0","0","0"
"1998-02-09 07:20:00.0","0","0","0","0","0","23","3","0","0","0","0"
"1998-02-09 07:30:00.0","4","0","0","0","0","27","5","0","0","0","0"
"1998-02-09 07:40:00.0","4","0","0","0","0","33","5","0","0","0","0"
"1998-02-09 07:50:00.0","0","0","0","0","0","29","0","0","0","0","0"
"1998-02-09 08:00:00.0","4","0","0","0","0","26","0","0","0","0","0"
"1998-02-09 08:10:00.0","2","0","0","0","0","23","0","0","0","0","0"
"1998-02-09 08:20:00.0","2","0","0","0","0","23","0","0","0","0","0"
"1998-02-09 08:30:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-02-09 08:40:00.0","0","0","0","0","0","20","0","0","0","0","0"
"1998-02-09 08:50:00.0","4","0","0","0","0","25","0","0","0","0","0"
"1998-02-09 09:00:00.0","0","0","0","0","0","21","0","0","0","0","0"
"1998-02-09 09:10:00.0","4","0","0","0","0","35","0","0","0","0","0"
"1998-02-09 09:20:00.0","5","0","0","0","0","31","2","0","0","0","0"
"1998-02-09 09:30:00.0","1","0","0","0","0","22","7","0","0","0","0"
"1998-02-09 09:40:00.0","4","0","0","0","56","90","4","0","0","0","0"
"1998-02-09 09:50:00.0","0","0","0","0","0","38","2","13","0","0","0"
"1998-02-09 10:00:00.0","6","0","0","0","0","70","0","18","0","0","0"
"1998-02-09 10:10:00.0","0","0","0","0","0","51","0","18","0","0","0"
"1998-02-09 10:20:00.0","4","0","0","0","0","55","1","16","0","0","0"
"1998-02-09 10:30:00.0","0","0","0","0","0","50","0","17","0","0","0"
"1998-02-09 10:40:00.0","6","0","0","0","0","63","1","16","0","0","0"
"1998-02-09 10:50:00.0","1","0","0","0","0","57","3","17","0","0","0"
"1998-02-09 11:00:00.0","3","0","0","0","0","54","1","18","0","0","0"
"1998-02-09 11:10:00.0","7","0","0","0","0","53","0","13","0","0","0"
"1998-02-09 11:20:00.0","0","0","0","0","0","34","0","1","0","0","0"
"1998-02-09 11:30:00.0","6","0","0","0","0","53","0","0","0","8","0"
"1998-02-09 11:40:00.0","0","0","0","0","0","35","3","0","0","0","0"
"1998-02-09 11:50:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-02-09 12:00:00.0","0","0","0","564","0","46","0","10","0","0","0"
"1998-02-09 12:10:00.0","7","0","0","467","0","88","0","18","0","0","0"
"1998-02-09 12:20:00.0","2","0","0","272","0","54","0","17","0","0","0"
"1998-02-09 12:30:00.0","4","0","0","110","0","53","0","16","0","0","0"
"1998-02-09 12:40:00.0","6","0","0","105","0","59","1","17","0","0","0"
"1998-02-09 12:50:00.0","0","0","0","0","0","56","2","17","0","1","0"
"1998-02-09 13:00:00.0","7","0","0","0","0","53","0","16","0","1","0"
"1998-02-09 13:10:00.0","0","0","0","0","0","47","6","16","0","0","0"
"1998-02-09 13:20:00.0","6","0","0","0","0","61","0","16","0","0","0"
"1998-02-09 13:30:00.0","3","0","0","0","0","54","0","16","0","0","0"
"1998-02-09 13:40:00.0","3","0","0","0","0","47","0","17","0","0","0"
"1998-02-09 13:50:00.0","6","0","0","0","0","49","0","16","0","0","0"
"1998-02-09 14:00:00.0","0","0","0","0","0","49","0","15","0","0","0"
"1998-02-09 14:10:00.0","6","0","0","0","0","59","0","16","0","4","0"
"1998-02-09 14:20:00.0","0","0","0","0","0","47","0","15","0","6","0"
"1998-02-09 14:30:00.0","6","0","0","0","0","51","0","15","0","0","0"
"1998-02-09 14:40:00.0","6","0","0","0","0","43","1","0","0","0","0"
"1998-02-09 14:50:00.0","0","0","0","0","0","30","0","0","0","0","0"
"1998-02-09 15:00:00.0","7","0","0","0","0","29","0","0","0","0","0"
"1998-02-09 15:10:00.0","0","0","0","0","0","22","0","0","0","0","0"
"1998-02-09 15:20:00.0","6","0","0","0","0","30","0","0","0","0","0"
"1998-02-09 15:30:00.0","6","0","0","0","0","40","0","0","0","0","0"
"1998-02-09 15:40:00.0","0","0","0","0","0","23","0","0","0","0","0"
"1998-02-09 15:50:00.0","6","0","0","0","0","28","0","0","0","0","0"
"1998-02-09 16:00:00.0","0","0","0","0","56","80","0","0","0","0","0"
"1998-02-09 16:10:00.0","6","0","0","0","0","42","0","0","0","0","0"
"1998-02-09 16:20:00.0","6","0","0","0","0","29","0","0","0","0","0"
"1998-02-09 16:30:00.0","0","0","0","0","0","23","0","0","0","0","0"
"1998-02-09 16:40:00.0","6","0","0","0","0","43","0","19","0","0","0"
"1998-02-09 16:50:00.0","0","0","0","0","0","61","0","16","0","6","0"
"1998-02-09 17:00:00.0","6","0","0","0","0","59","1","16","0","7","0"
"1998-02-09 17:10:00.0","6","0","0","0","0","58","7","17","0","6","0"
"1998-02-09 17:20:00.0","0","0","0","0","0","50","0","15","0","6","0"
"1998-02-09 17:30:00.0","6","0","0","0","0","71","0","16","0","6","0"
"1998-02-09 17:40:00.0","1","0","0","0","0","52","0","15","0","6","0"
"1998-02-09 17:50:00.0","5","0","0","0","0","54","0","7","0","6","0"
"1998-02-09 18:00:00.0","6","0","0","0","0","50","0","0","0","7","0"
"1998-02-09 18:10:00.0","0","0","0","0","0","44","1","0","0","0","0"
"1998-02-09 18:20:00.0","6","0","0","0","0","37","6","0","0","0","0"
"1998-02-09 18:30:00.0","3","0","0","0","0","28","4","0","0","0","0"
"1998-02-09 18:40:00.0","3","0","0","0","0","31","11","0","0","0","0"
"1998-02-09 18:50:00.0","6","0","0","0","0","41","7","2","0","0","0"
"1998-02-09 19:00:00.0","0","0","0","0","0","38","7","4","0","0","0"
"1998-02-09 19:10:00.0","6","0","0","0","0","35","6","0","0","0","0"
"1998-02-09 19:20:00.0","5","0","0","0","0","32","7","0","0","0","0"
"1998-02-09 19:30:00.0","2","0","0","0","0","31","6","0","0","0","0"
"1998-02-09 19:40:00.0","6","0","0","413","0","55","8","0","0","0","0"
"1998-02-09 19:50:00.0","0","0","0","406","0","36","6","0","0","0","0"
"1998-02-09 20:00:00.0","6","0","0","154","0","44","7","0","0","0","0"
"1998-02-09 20:10:00.0","0","0","0","37","0","54","5","0","0","0","0"
"1998-02-09 20:20:00.0","0","0","0","0","0","39","4","0","0","0","0"
"1998-02-09 20:30:00.0","8","0","0","0","0","48","11","0","0","3","0"
"1998-02-09 20:40:00.0","0","0","0","58","25","86","17","6","0","0","0"
"1998-02-09 20:50:00.0","6","0","0","93","0","87","4","16","0","0","0"
"1998-02-09 21:00:00.0","7","0","0","0","0","75","3","16","0","0","0"
"1998-02-09 21:10:00.0","0","0","0","0","0","73","11","16","0","0","0"
"1998-02-09 21:20:00.0","6","0","0","0","0","85","7","16","0","0","0"
"1998-02-09 21:30:00.0","6","0","0","0","0","76","1","16","0","0","0"
"1998-02-09 21:40:00.0","0","0","0","0","0","64","0","16","0","0","0"
"1998-02-09 21:50:00.0","7","0","0","0","0","68","0","15","0","0","0"
"1998-02-09 22:00:00.0","3","0","0","0","0","72","1","16","0","0","0"
"1998-02-09 22:10:00.0","3","0","0","0","0","57","0","16","0","0","0"
"1998-02-09 22:20:00.0","6","0","0","0","0","63","3","16","0","0","0"
"1998-02-09 22:30:00.0","0","0","0","0","0","59","2","0","0","0","0"
"1998-02-09 22:40:00.0","6","0","0","0","0","42","0","0","0","0","0"
"1998-02-09 22:50:00.0","6","0","0","0","0","31","0","0","0","0","0"
"1998-02-09 23:00:00.0","0","0","0","0","0","24","0","0","0","0","0"
"1998-02-09 23:10:00.0","6","0","0","0","0","38","0","0","0","0","0"
"1998-02-09 23:20:00.0","0","0","0","0","0","25","0","0","0","0","0"
"1998-02-09 23:30:00.0","6","0","0","0","0","27","0","0","0","0","0"
"1998-02-09 23:40:00.0","6","0","0","0","0","27","0","0","0","0","0"
"1998-02-09 23:50:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-02-10 00:00:00.0","6","0","0","0","0","29","0","0","0","0","0"
"1998-02-10 00:10:00.0","0","0","0","0","0","21","0","0","0","0","0"
"1998-02-10 00:20:00.0","6","0","0","0","0","28","0","0","0","0","0"
"1998-02-10 00:30:00.0","4","0","0","0","0","37","0","0","0","0","0"
"1998-02-10 00:40:00.0","3","0","0","0","0","25","0","0","0","0","0"
"1998-02-10 00:50:00.0","6","0","0","0","0","28","0","0","0","0","0"
"1998-02-10 01:00:00.0","0","0","0","0","0","20","0","0","0","0","0"
"1998-02-10 01:10:00.0","6","0","0","0","0","38","0","0","0","0","0"
"1998-02-10 01:20:00.0","0","0","0","0","0","31","0","0","0","0","6"
"1998-02-10 01:30:00.0","6","308","0","0","0","343","0","0","0","0","9"
"1998-02-10 01:40:00.0","4","396","0","0","0","462","3","0","0","0","35"
"1998-02-10 01:50:00.0","2","247","0","0","0","281","0","0","0","0","0"
"1998-02-10 02:00:00.0","6","22","0","0","0","58","0","0","0","0","0"
"1998-02-10 02:10:00.0","0","291","0","0","0","311","0","0","0","0","0"
"1998-02-10 02:20:00.0","6","392","0","0","0","424","0","0","0","0","0"
"1998-02-10 02:30:00.0","0","212","0","0","0","238","0","0","0","0","0"
"1998-02-10 02:40:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-02-10 02:50:00.0","0","0","0","0","0","22","0","0","0","0","0"
"1998-02-10 03:00:00.0","5","0","0","0","0","26","0","0","0","0","0"
"1998-02-10 03:10:00.0","6","0","0","0","0","27","0","0","0","0","0"
"1998-02-10 03:20:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-02-10 03:30:00.0","6","0","0","0","0","29","0","0","0","0","0"
"1998-02-10 03:40:00.0","0","0","0","0","0","21","0","0","0","0","0"
"1998-02-10 03:50:00.0","7","0","0","0","0","28","0","0","0","0","0"
"1998-02-10 04:00:00.0","0","0","0","0","0","28","0","0","0","0","0"
"1998-02-10 04:10:00.0","6","0","0","0","0","34","0","0","0","0","0"
"1998-02-10 04:20:00.0","0","0","0","0","0","21","0","0","0","0","0"
"1998-02-10 04:30:00.0","4","0","0","0","0","25","0","0","0","0","0"
"1998-02-10 04:40:00.0","6","0","0","0","0","28","0","0","0","0","0"
"1998-02-10 04:50:00.0","0","0","0","0","0","35","0","0","0","0","0"
"1998-02-10 05:00:00.0","4","0","0","0","0","25","0","0","0","0","0"
"1998-02-10 05:10:00.0","0","0","0","0","0","25","6","0","0","0","0"
"1998-02-10 05:20:00.0","4","0","0","0","0","27","0","0","0","0","0"
"1998-02-10 05:30:00.0","6","0","0","0","0","44","0","0","0","0","0"
"1998-02-10 05:40:00.0","0","0","0","0","0","36","0","0","0","0","0"
"1998-02-10 05:50:00.0","4","0","0","0","0","34","0","0","0","0","0"
"1998-02-10 06:00:00.0","0","0","0","0","45","78","6","0","0","0","0"
"1998-02-10 06:10:00.0","6","0","0","0","0","54","14","0","0","0","0"
"1998-02-10 06:20:00.0","3","0","0","0","0","46","22","0","0","0","0"
"1998-02-10 06:30:00.0","1","0","0","0","0","52","24","13","0","0","0"
"1998-02-10 06:40:00.0","6","0","0","0","0","63","9","17","0","0","0"
"1998-02-10 06:50:00.0","0","0","0","0","0","55","6","17","0","0","0"
"1998-02-10 07:00:00.0","4","0","0","0","0","64","10","17","0","0","0"
