"Time","Chest freezer (Kitchen, 200l)","Clothes drier (without condenser) (3,2kW)","Dish washer (12 place setting)","Fridge (Kitchen, 200l)","Microwave oven (1,25kW)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","Washing machine (4,5kg, 2,2kW)"
"1998-09-13 14:10:00.0","0","0","0","5","0","0","0","15","0","0","0"
"1998-09-13 14:20:00.0","6","0","0","6","0","0","0","21","0","0","0"
"1998-09-13 14:30:00.0","20","0","0","0","0","0","0","27","0","0","0"
"1998-09-13 14:40:00.0","18","0","0","6","0","0","0","32","0","0","0"
"1998-09-13 14:50:00.0","19","0","0","5","0","0","0","32","0","0","0"
"1998-09-13 15:00:00.0","13","0","0","0","0","0","0","39","0","0","0"
"1998-09-13 15:10:00.0","0","0","0","6","0","0","0","16","0","0","0"
"1998-09-13 15:20:00.0","0","0","0","5","0","0","0","16","0","0","0"
"1998-09-13 15:30:00.0","10","0","0","0","0","0","0","19","0","0","0"
"1998-09-13 15:40:00.0","19","0","0","5","0","0","0","32","0","0","0"
"1998-09-13 15:50:00.0","19","0","0","6","0","0","0","32","0","0","0"
"1998-09-13 16:00:00.0","18","0","0","0","0","0","0","33","0","0","0"
"1998-09-13 16:10:00.0","9","0","0","5","0","0","0","35","0","0","0"
"1998-09-13 16:20:00.0","0","0","0","6","0","0","0","15","0","0","0"
"1998-09-13 16:30:00.0","0","0","0","0","0","0","0","10","0","0","0"
"1998-09-13 16:40:00.0","14","0","0","6","0","0","0","29","0","0","0"
"1998-09-13 16:50:00.0","19","0","0","4","0","0","0","47","0","0","0"
"1998-09-13 17:00:00.0","19","0","0","1","0","0","0","27","0","0","0"
"1998-09-13 17:10:00.0","18","0","0","5","0","0","0","44","0","0","0"
"1998-09-13 17:20:00.0","4","0","0","3","0","0","0","23","0","0","0"
"1998-09-13 17:30:00.0","0","0","0","3","0","0","0","12","0","0","0"
"1998-09-13 17:40:00.0","0","0","0","6","0","0","0","16","0","0","0"
"1998-09-13 17:50:00.0","19","0","0","0","0","0","0","28","0","0","0"
"1998-09-13 18:00:00.0","19","0","0","5","0","0","0","31","0","0","0"
"1998-09-13 18:10:00.0","18","0","0","6","0","0","0","31","0","0","0"
"1998-09-13 18:20:00.0","16","0","0","0","0","0","0","39","0","0","0"
"1998-09-13 18:30:00.0","0","0","0","6","0","0","0","19","0","0","0"
"1998-09-13 18:40:00.0","0","0","0","5","0","0","0","16","0","0","0"
"1998-09-13 18:50:00.0","5","0","0","0","0","0","0","14","0","0","0"
"1998-09-13 19:00:00.0","19","0","0","6","0","0","0","37","3","0","0"
"1998-09-13 19:10:00.0","19","0","0","5","0","0","0","77","30","18","0"
"1998-09-13 19:20:00.0","18","0","0","1","24","0","0","183","25","17","0"
"1998-09-13 19:30:00.0","8","0","0","6","0","0","0","147","26","17","0"
"1998-09-13 19:40:00.0","0","0","0","7","0","0","0","75","30","17","0"
"1998-09-13 19:50:00.0","0","0","0","6","0","0","4","72","18","16","0"
"1998-09-13 20:00:00.0","13","0","0","6","0","0","9","70","16","17","0"
"1998-09-13 20:10:00.0","19","0","0","0","0","0","10","70","16","17","0"
"1998-09-13 20:20:00.0","19","0","0","6","0","0","10","73","16","17","0"
"1998-09-13 20:30:00.0","18","0","0","6","0","0","10","84","21","18","0"
"1998-09-13 20:40:00.0","9","0","0","4","0","0","10","93","29","17","0"
"1998-09-13 20:50:00.0","0","0","0","1","0","0","10","42","5","16","0"
"1998-09-13 21:00:00.0","0","0","0","6","0","0","10","42","0","16","0"
"1998-09-13 21:10:00.0","13","0","0","6","0","0","10","54","0","16","0"
"1998-09-13 21:20:00.0","19","0","0","0","0","0","10","53","0","16","0"
"1998-09-13 21:30:00.0","19","0","0","6","0","0","10","61","3","17","0"
"1998-09-13 21:40:00.0","18","0","0","6","0","0","10","71","0","16","0"
"1998-09-13 21:50:00.0","5","0","0","6","0","0","10","53","0","16","0"
"1998-09-13 22:00:00.0","0","0","0","0","0","0","10","36","0","16","0"
"1998-09-13 22:10:00.0","0","0","0","6","0","0","10","42","0","16","0"
"1998-09-13 22:20:00.0","18","0","0","5","0","0","11","67","8","16","0"
"1998-09-13 22:30:00.0","19","0","0","0","0","0","5","60","17","10","0"
"1998-09-13 22:40:00.0","19","0","0","7","0","0","0","31","0","0","0"
"1998-09-13 22:50:00.0","17","0","0","6","0","0","0","52","0","0","0"
"1998-09-13 23:00:00.0","0","0","0","6","0","0","0","31","0","0","0"
"1998-09-13 23:10:00.0","0","0","0","1","0","0","0","13","0","0","0"
"1998-09-13 23:20:00.0","2","0","0","5","0","0","0","17","0","0","0"
"1998-09-13 23:30:00.0","21","0","0","6","0","0","0","34","0","0","0"
"1998-09-13 23:40:00.0","19","0","0","5","0","0","0","31","0","0","0"
"1998-09-13 23:50:00.0","18","0","0","1","0","0","0","34","0","0","0"
"1998-09-14 00:00:00.0","13","0","0","5","0","0","0","39","0","0","0"
"1998-09-14 00:10:00.0","0","0","0","6","0","0","0","16","0","0","0"
"1998-09-14 00:20:00.0","0","0","0","0","0","0","0","10","0","0","0"
"1998-09-14 00:30:00.0","8","0","0","6","0","0","0","24","0","0","0"
"1998-09-14 00:40:00.0","20","0","0","6","0","0","0","33","0","0","0"
"1998-09-14 00:50:00.0","19","0","0","0","0","0","0","26","0","0","0"
"1998-09-14 01:00:00.0","19","0","0","6","0","0","0","46","0","0","0"
"1998-09-14 01:10:00.0","7","0","0","6","0","0","0","28","0","0","0"
"1998-09-14 01:20:00.0","0","0","0","0","0","0","0","10","0","0","0"
"1998-09-14 01:30:00.0","0","0","0","5","0","0","0","16","0","0","0"
"1998-09-14 01:40:00.0","14","0","0","6","0","0","0","29","0","0","0"
"1998-09-14 01:50:00.0","20","0","0","0","0","0","0","26","0","0","0"
"1998-09-14 02:00:00.0","18","0","0","6","0","0","0","31","0","0","0"
"1998-09-14 02:10:00.0","18","0","0","6","0","0","0","63","0","0","0"
"1998-09-14 02:20:00.0","2","0","0","0","0","0","0","16","0","0","0"
"1998-09-14 02:30:00.0","0","0","0","6","0","0","0","16","0","0","0"
"1998-09-14 02:40:00.0","0","0","0","6","0","0","0","16","0","0","0"
"1998-09-14 02:50:00.0","20","0","0","0","0","0","0","28","0","0","0"
"1998-09-14 03:00:00.0","19","0","0","5","0","0","0","32","0","0","0"
"1998-09-14 03:10:00.0","19","0","0","6","0","0","0","36","0","0","0"
"1998-09-14 03:20:00.0","13","0","0","0","0","0","0","37","0","0","0"
"1998-09-14 03:30:00.0","0","0","0","6","0","0","0","16","0","0","0"
"1998-09-14 03:40:00.0","0","0","0","4","0","0","0","14","0","0","0"
"1998-09-14 03:50:00.0","7","0","0","2","0","0","0","18","0","0","0"
"1998-09-14 04:00:00.0","20","0","0","6","0","0","0","33","0","0","0"
"1998-09-14 04:10:00.0","19","0","0","1","0","0","0","28","0","0","0"
"1998-09-14 04:20:00.0","18","0","0","5","0","0","0","39","0","0","0"
"1998-09-14 04:30:00.0","7","0","0","6","0","0","0","33","0","0","0"
"1998-09-14 04:40:00.0","0","0","0","0","0","0","0","9","0","0","0"
"1998-09-14 04:50:00.0","0","0","0","6","0","0","0","16","0","0","0"
"1998-09-14 05:00:00.0","13","0","0","6","0","0","0","28","0","0","0"
"1998-09-14 05:10:00.0","20","0","0","0","0","0","0","26","0","0","0"
"1998-09-14 05:20:00.0","18","0","0","5","0","0","0","42","0","0","0"
"1998-09-14 05:30:00.0","18","0","0","3","0","0","0","46","0","0","0"
"1998-09-14 05:40:00.0","0","0","0","3","0","0","0","20","0","0","0"
"1998-09-14 05:50:00.0","0","0","0","6","0","0","0","15","0","0","0"
"1998-09-14 06:00:00.0","1","0","0","0","0","0","0","11","0","0","0"
"1998-09-14 06:10:00.0","20","0","0","6","0","0","0","33","0","0","0"
"1998-09-14 06:20:00.0","19","0","0","6","0","0","0","32","0","0","0"
"1998-09-14 06:30:00.0","18","0","0","0","0","0","0","25","0","0","0"
"1998-09-14 06:40:00.0","11","0","0","6","0","0","0","41","0","0","0"
"1998-09-14 06:50:00.0","0","0","0","1","0","0","0","15","0","0","0"
"1998-09-14 07:00:00.0","0","0","0","5","0","0","0","14","0","0","0"
"1998-09-14 07:10:00.0","9","0","0","6","0","0","0","24","0","0","0"
"1998-09-14 07:20:00.0","19","0","0","0","0","0","0","39","14","0","0"
"1998-09-14 07:30:00.0","18","0","0","6","103","0","0","152","16","0","0"
"1998-09-14 07:40:00.0","17","0","0","5","0","0","0","57","27","0","0"
"1998-09-14 07:50:00.0","3","0","0","1","0","0","0","104","58","11","0"
"1998-09-14 08:00:00.0","0","0","0","6","0","0","0","311","49","16","206"
"1998-09-14 08:10:00.0","0","0","0","2","0","0","0","369","14","0","333"
"1998-09-14 08:20:00.0","17","0","0","3","0","0","0","369","0","0","331"
"1998-09-14 08:30:00.0","19","0","0","5","0","0","0","335","0","0","292"
"1998-09-14 08:40:00.0","18","0","0","0","0","0","0","44","0","0","20"
"1998-09-14 08:50:00.0","12","0","0","6","0","0","0","45","0","0","20"
"1998-09-14 09:00:00.0","0","0","0","6","0","0","0","50","0","0","19"
"1998-09-14 09:10:00.0","0","0","0","0","0","0","0","52","0","0","42"
"1998-09-14 09:20:00.0","7","0","0","6","0","0","0","50","0","0","30"
"1998-09-14 09:30:00.0","19","0","0","4","0","0","0","69","0","0","39"
"1998-09-14 09:40:00.0","19","0","0","2","0","0","0","28","0","0","0"
"1998-09-14 09:50:00.0","18","0","0","6","0","0","0","31","0","0","0"
"1998-09-14 10:00:00.0","4","0","0","0","0","0","0","12","0","0","0"
"1998-09-14 10:10:00.0","0","0","0","6","0","0","0","25","0","0","0"
"1998-09-14 10:20:00.0","0","0","0","6","0","0","0","26","0","0","0"
"1998-09-14 10:30:00.0","16","0","0","0","0","0","0","24","0","0","0"
"1998-09-14 10:40:00.0","19","0","0","6","0","0","0","32","0","0","0"
"1998-09-14 10:50:00.0","19","0","0","1","0","0","0","42","0","0","0"
"1998-09-14 11:00:00.0","14","0","0","5","0","0","0","27","0","0","0"
"1998-09-14 11:10:00.0","0","0","0","6","0","0","0","16","0","0","0"
"1998-09-14 11:20:00.0","0","0","0","0","0","0","0","11","0","0","0"
"1998-09-14 11:30:00.0","5","0","0","6","0","0","0","38","0","0","0"
"1998-09-14 11:40:00.0","20","0","0","4","0","0","0","31","0","0","0"
"1998-09-14 11:50:00.0","18","216","0","2","0","0","0","252","2","0","0"
"1998-09-14 12:00:00.0","19","324","0","6","0","0","0","379","0","12","0"
"1998-09-14 12:10:00.0","8","321","0","4","34","0","0","404","0","16","0"
"1998-09-14 12:20:00.0","0","318","0","3","25","0","0","381","0","14","0"
"1998-09-14 12:30:00.0","0","319","0","6","0","0","0","351","0","4","0"
"1998-09-14 12:40:00.0","13","318","41","7","0","0","0","433","3","17","0"
"1998-09-14 12:50:00.0","19","307","258","3","0","0","0","632","1","15","0"
"1998-09-14 13:00:00.0","17","303","272","3","0","0","0","646","1","15","0"
"1998-09-14 13:10:00.0","18","301","322","6","0","0","0","686","0","16","0"
"1998-09-14 13:20:00.0","3","306","58","5","0","0","0","412","0","17","0"
"1998-09-14 13:30:00.0","0","302","171","1","0","0","0","510","0","17","0"
"1998-09-14 13:40:00.0","0","297","318","6","0","0","0","664","0","17","0"
"1998-09-14 13:50:00.0","17","44","223","4","0","0","0","322","1","15","0"
"1998-09-14 14:00:00.0","19","3","0","2","0","0","0","64","0","15","0"
"1998-09-14 14:10:00.0","18","0","0","6","0","0","0","47","0","16","0"
"1998-09-14 14:20:00.0","14","0","0","3","0","0","0","40","0","15","0"
"1998-09-14 14:30:00.0","0","0","0","3","0","0","0","29","0","16","0"
"1998-09-14 14:40:00.0","0","0","0","6","0","0","0","31","0","15","0"
"1998-09-14 14:50:00.0","6","0","0","0","0","0","0","32","0","15","0"
"1998-09-14 15:00:00.0","19","0","0","6","0","0","0","47","0","16","0"
"1998-09-14 15:10:00.0","18","0","0","6","0","0","0","50","0","16","0"
"1998-09-14 15:20:00.0","18","0","0","0","0","0","0","56","0","16","0"
"1998-09-14 15:30:00.0","8","0","0","6","0","0","0","38","0","15","0"
"1998-09-14 15:40:00.0","0","0","0","6","0","0","0","37","0","15","0"
"1998-09-14 15:50:00.0","0","0","0","0","0","0","0","37","1","16","0"
"1998-09-14 16:00:00.0","12","0","0","6","0","0","0","43","0","16","0"
"1998-09-14 16:10:00.0","19","0","0","4","0","0","0","33","0","3","0"
"1998-09-14 16:20:00.0","19","0","0","2","0","0","0","27","0","0","0"
"1998-09-14 16:30:00.0","18","0","0","5","0","0","0","41","1","0","0"
"1998-09-14 16:40:00.0","1","0","0","2","0","0","0","25","2","0","0"
"1998-09-14 16:50:00.0","0","0","0","5","0","0","0","13","0","0","0"
"1998-09-14 17:00:00.0","0","0","0","6","0","0","0","16","0","0","0"
"1998-09-14 17:10:00.0","20","0","0","0","0","0","0","42","0","13","0"
"1998-09-14 17:20:00.0","19","0","0","6","0","0","0","49","0","17","0"
"1998-09-14 17:30:00.0","18","0","0","6","0","0","0","49","0","18","0"
"1998-09-14 17:40:00.0","15","0","0","0","0","0","0","41","0","15","0"
"1998-09-14 17:50:00.0","0","0","0","6","0","0","0","49","0","16","0"
"1998-09-14 18:00:00.0","0","0","0","4","0","0","0","32","0","16","0"
"1998-09-14 18:10:00.0","5","0","0","2","0","0","0","35","0","16","0"
"1998-09-14 18:20:00.0","20","0","0","6","0","0","0","52","0","17","0"
"1998-09-14 18:30:00.0","19","0","0","7","0","0","0","54","0","16","0"
"1998-09-14 18:40:00.0","18","0","0","0","0","0","0","55","0","15","0"
"1998-09-14 18:50:00.0","11","0","0","6","0","0","0","113","9","16","0"
"1998-09-14 19:00:00.0","0","0","0","6","0","0","0","196","13","17","0"
"1998-09-14 19:10:00.0","0","0","0","0","0","0","0","41","10","17","0"
"1998-09-14 19:20:00.0","10","0","0","6","0","0","0","44","4","15","0"
"1998-09-14 19:30:00.0","19","0","0","6","0","0","0","58","13","0","0"
"1998-09-14 19:40:00.0","19","0","0","7","0","0","0","50","15","1","0"
"1998-09-14 19:50:00.0","18","0","0","1","0","0","0","76","32","17","0"
"1998-09-14 20:00:00.0","7","0","0","6","0","0","4","57","13","17","0"
"1998-09-14 20:10:00.0","0","0","0","7","0","0","4","78","40","19","0"
"1998-09-14 20:20:00.0","0","0","0","6","0","0","0","79","25","17","0"
"1998-09-14 20:30:00.0","15","0","0","5","0","0","0","62","34","0","0"
"1998-09-14 20:40:00.0","19","0","0","2","0","4","0","34","1","0","0"
"1998-09-14 20:50:00.0","18","0","0","6","0","0","0","31","0","0","0"
"1998-09-14 21:00:00.0","19","0","0","5","0","1","0","34","0","0","0"
"1998-09-14 21:10:00.0","1","0","0","1","0","0","0","11","0","0","0"
"1998-09-14 21:20:00.0","0","0","0","6","0","0","0","16","0","0","0"
"1998-09-14 21:30:00.0","0","0","0","5","0","0","0","30","0","0","0"
"1998-09-14 21:40:00.0","20","0","0","1","0","0","0","34","0","0","0"
"1998-09-14 21:50:00.0","19","0","0","6","0","0","0","33","0","0","0"
"1998-09-14 22:00:00.0","19","0","0","4","0","0","0","29","0","0","0"
"1998-09-14 22:10:00.0","13","0","0","2","0","0","0","23","0","0","0"
"1998-09-14 22:20:00.0","0","0","0","7","0","0","0","17","0","0","0"
"1998-09-14 22:30:00.0","0","0","0","1","0","0","0","28","0","0","0"
"1998-09-14 22:40:00.0","7","0","0","5","0","0","0","29","0","0","0"
"1998-09-14 22:50:00.0","20","0","0","6","0","0","0","44","0","0","0"
"1998-09-14 23:00:00.0","18","0","0","0","0","0","0","26","0","0","0"
"1998-09-14 23:10:00.0","19","0","0","6","0","0","0","32","0","0","0"
"1998-09-14 23:20:00.0","6","0","0","6","0","0","0","22","0","0","0"
"1998-09-14 23:30:00.0","0","0","0","0","0","0","0","9","0","0","0"
"1998-09-14 23:40:00.0","0","0","0","6","0","0","0","16","0","0","0"
"1998-09-14 23:50:00.0","14","0","0","2","0","0","0","30","0","0","0"
"1998-09-15 00:00:00.0","20","0","0","4","0","0","0","45","0","0","0"
"1998-09-15 00:10:00.0","18","0","0","6","0","0","0","32","0","0","0"
"1998-09-15 00:20:00.0","17","0","0","0","0","0","0","23","0","0","0"
"1998-09-15 00:30:00.0","0","0","0","7","0","0","0","17","0","0","0"
"1998-09-15 00:40:00.0","0","0","0","5","0","0","0","14","0","0","0"
"1998-09-15 00:50:00.0","2","0","0","1","0","0","0","14","0","0","0"
"1998-09-15 01:00:00.0","20","0","0","6","0","0","0","34","0","0","0"
"1998-09-15 01:10:00.0","19","0","0","0","0","0","0","44","0","0","0"
"1998-09-15 01:20:00.0","18","0","0","6","0","0","0","32","0","0","0"
"1998-09-15 01:30:00.0","9","0","0","6","0","0","0","33","0","0","0"
"1998-09-15 01:40:00.0","0","0","0","0","0","0","0","16","0","0","0"
"1998-09-15 01:50:00.0","0","0","0","6","0","0","0","16","0","0","0"
"1998-09-15 02:00:00.0","10","0","0","0","0","0","0","19","0","0","0"
"1998-09-15 02:10:00.0","20","0","0","6","0","0","0","32","0","0","0"
"1998-09-15 02:20:00.0","18","0","0","7","0","0","0","49","0","0","0"
"1998-09-15 02:30:00.0","18","0","0","0","0","0","0","27","0","0","0"
"1998-09-15 02:40:00.0","1","0","0","6","0","0","0","17","0","0","0"
"1998-09-15 02:50:00.0","0","0","0","0","0","0","0","9","0","0","0"
"1998-09-15 03:00:00.0","0","0","0","6","0","0","0","16","0","0","0"
"1998-09-15 03:10:00.0","19","0","0","5","0","0","0","36","3","0","0"
"1998-09-15 03:20:00.0","19","0","0","1","25","0","0","72","19","0","0"
"1998-09-15 03:30:00.0","18","0","0","6","0","0","0","69","25","0","0"
"1998-09-15 03:40:00.0","10","0","0","0","0","0","0","29","4","0","0"
"1998-09-15 03:50:00.0","0","0","0","7","0","0","0","30","0","0","0"
"1998-09-15 04:00:00.0","0","0","0","6","0","0","0","16","0","0","0"
"1998-09-15 04:10:00.0","9","0","0","0","0","0","0","19","0","0","0"
"1998-09-15 04:20:00.0","20","0","0","6","0","0","0","32","0","0","0"
"1998-09-15 04:30:00.0","18","0","0","0","0","0","0","25","0","0","0"
"1998-09-15 04:40:00.0","18","0","0","6","0","0","0","40","0","0","0"
"1998-09-15 04:50:00.0","2","0","0","6","0","0","0","28","0","0","0"
"1998-09-15 05:00:00.0","0","0","0","1","0","0","0","10","0","0","0"
"1998-09-15 05:10:00.0","0","0","0","6","0","0","0","16","0","0","0"
"1998-09-15 05:20:00.0","18","0","0","0","0","0","0","26","0","0","0"
"1998-09-15 05:30:00.0","19","0","0","6","0","0","0","32","0","0","0"
"1998-09-15 05:40:00.0","18","0","0","4","0","0","0","29","0","0","0"
"1998-09-15 05:50:00.0","11","0","0","2","0","0","0","26","0","0","0"
"1998-09-15 06:00:00.0","0","0","0","6","0","0","0","30","0","0","0"
"1998-09-15 06:10:00.0","0","0","0","0","0","0","0","10","0","0","0"
"1998-09-15 06:20:00.0","8","0","0","7","0","0","0","23","0","0","0"
"1998-09-15 06:30:00.0","19","0","0","1","0","0","0","29","0","0","0"
"1998-09-15 06:40:00.0","18","0","0","5","0","0","0","29","0","0","0"
"1998-09-15 06:50:00.0","18","0","0","6","0","0","0","37","0","0","0"
"1998-09-15 07:00:00.0","2","0","0","0","0","0","0","39","18","0","0"
"1998-09-15 07:10:00.0","0","0","0","6","36","0","0","157","33","15","0"
"1998-09-15 07:20:00.0","0","0","0","0","42","0","0","180","25","17","0"
"1998-09-15 07:30:00.0","18","0","0","6","0","0","0","70","21","18","0"
"1998-09-15 07:40:00.0","19","0","0","7","0","0","0","87","38","17","0"
"1998-09-15 07:50:00.0","18","0","0","0","0","0","0","398","38","16","310"
"1998-09-15 08:00:00.0","18","0","0","6","0","0","0","416","20","17","337"
"1998-09-15 08:10:00.0","0","0","0","1","0","0","0","363","4","0","338"
"1998-09-15 08:20:00.0","0","0","0","5","0","0","0","249","0","0","209"
"1998-09-15 08:30:00.0","0","0","0","6","0","0","0","37","0","0","19"
"1998-09-15 08:40:00.0","20","0","0","0","0","0","0","46","1","0","20"
"1998-09-15 08:50:00.0","19","0","0","7","35","0","0","88","0","0","22"
"1998-09-15 09:00:00.0","18","0","0","5","62","0","0","132","1","0","40"
"1998-09-15 09:10:00.0","8","0","0","1","0","0","0","69","0","0","53"
"1998-09-15 09:20:00.0","0","0","0","7","0","0","0","29","0","0","11"
"1998-09-15 09:30:00.0","4","0","0","6","0","0","0","29","0","0","0"
"1998-09-15 09:40:00.0","19","0","0","0","0","0","0","53","0","0","0"
"1998-09-15 09:50:00.0","19","0","0","7","0","0","0","40","9","0","0"
"1998-09-15 10:00:00.0","18","0","0","3","0","0","0","41","12","0","0"
"1998-09-15 10:10:00.0","4","0","0","3","0","0","0","260","12","0","0"
"1998-09-15 10:20:00.0","0","0","0","6","0","0","0","390","3","0","0"
"1998-09-15 10:30:00.0","0","0","0","0","0","0","0","379","0","0","0"
"1998-09-15 10:40:00.0","15","20","0","7","0","0","0","428","11","0","0"
"1998-09-15 10:50:00.0","18","306","0","6","0","0","0","623","8","0","0"
"1998-09-15 11:00:00.0","18","305","0","0","0","0","0","531","0","0","0"
"1998-09-15 11:10:00.0","13","308","0","6","0","0","0","535","0","0","0"
"1998-09-15 11:20:00.0","0","307","0","0","0","0","0","503","0","0","0"
"1998-09-15 11:30:00.0","0","309","0","6","0","0","0","485","0","0","0"
"1998-09-15 11:40:00.0","5","309","0","5","0","0","0","480","0","0","0"
"1998-09-15 11:50:00.0","20","206","0","2","0","0","0","242","0","0","0"
"1998-09-15 12:00:00.0","19","30","0","6","0","0","0","62","0","0","0"
"1998-09-15 12:10:00.0","18","11","0","7","0","0","0","51","0","1","0"
"1998-09-15 12:20:00.0","6","5","0","0","0","0","0","52","0","18","0"
"1998-09-15 12:30:00.0","0","0","0","6","0","0","0","42","5","17","0"
"1998-09-15 12:40:00.0","0","0","0","6","0","0","0","42","7","17","0"
"1998-09-15 12:50:00.0","15","0","0","1","0","0","0","45","2","16","0"
"1998-09-15 13:00:00.0","19","0","0","6","0","0","0","36","0","3","0"
"1998-09-15 13:10:00.0","18","0","0","0","0","0","0","32","0","5","0"
"1998-09-15 13:20:00.0","14","0","0","6","0","0","0","45","0","17","0"
