"Time","Clothes drier (without condenser) ()","Dish washer (12 place setting)","Microwave oven ()","Site consumption ()","Total site light consumption ()","Washing machine ()","Water heater ()"
"1998-09-15 02:20:00.0","0","0","0","95","0","0","80"
"1998-09-15 02:30:00.0","0","0","0","16","0","0","0"
"1998-09-15 02:40:00.0","0","0","0","16","0","0","0"
"1998-09-15 02:50:00.0","0","0","0","16","0","0","0"
"1998-09-15 03:00:00.0","0","0","0","21","0","0","0"
"1998-09-15 03:10:00.0","0","0","0","35","0","0","0"
"1998-09-15 03:20:00.0","0","0","0","49","0","0","0"
"1998-09-15 03:30:00.0","0","0","0","88","0","0","40"
"1998-09-15 03:40:00.0","0","0","0","94","0","0","49"
"1998-09-15 03:50:00.0","0","0","0","31","0","0","0"
"1998-09-15 04:00:00.0","0","0","0","33","2","0","0"
"1998-09-15 04:10:00.0","0","0","0","19","0","0","0"
"1998-09-15 04:20:00.0","0","0","0","16","0","0","0"
"1998-09-15 04:30:00.0","0","0","0","84","0","0","69"
"1998-09-15 04:40:00.0","0","0","0","16","0","0","0"
"1998-09-15 04:50:00.0","0","0","0","16","0","0","0"
"1998-09-15 05:00:00.0","0","0","0","16","0","0","0"
"1998-09-15 05:10:00.0","0","0","0","16","0","0","0"
"1998-09-15 05:20:00.0","0","0","0","54","0","0","33"
"1998-09-15 05:30:00.0","0","0","0","38","0","0","7"
"1998-09-15 05:40:00.0","0","0","0","108","0","0","79"
"1998-09-15 05:50:00.0","0","0","0","20","0","0","0"
"1998-09-15 06:00:00.0","0","0","0","15","0","0","0"
"1998-09-15 06:10:00.0","0","0","0","32","0","0","0"
"1998-09-15 06:20:00.0","0","0","0","33","0","0","0"
"1998-09-15 06:30:00.0","0","0","0","33","0","0","0"
"1998-09-15 06:40:00.0","0","0","0","32","0","0","0"
"1998-09-15 06:50:00.0","0","0","0","43","5","0","0"
"1998-09-15 07:00:00.0","0","0","0","45","7","0","0"
"1998-09-15 07:10:00.0","0","0","0","36","7","0","0"
"1998-09-15 07:20:00.0","0","0","0","78","41","0","0"
"1998-09-15 07:30:00.0","0","0","18","146","74","0","0"
"1998-09-15 07:40:00.0","0","0","0","110","80","0","0"
"1998-09-15 07:50:00.0","0","0","0","96","81","0","0"
"1998-09-15 08:00:00.0","0","0","0","136","120","0","0"
"1998-09-15 08:10:00.0","0","0","0","89","72","1","0"
"1998-09-15 08:20:00.0","222","0","0","251","0","13","0"
"1998-09-15 08:30:00.0","209","0","0","261","0","36","0"
"1998-09-15 08:40:00.0","208","0","0","240","0","15","0"
"1998-09-15 08:50:00.0","209","0","0","269","0","45","0"
"1998-09-15 09:00:00.0","208","0","0","434","0","63","0"
"1998-09-15 09:10:00.0","231","0","0","261","0","0","0"
"1998-09-15 09:20:00.0","232","0","0","269","0","0","0"
"1998-09-15 09:30:00.0","211","0","0","256","0","0","0"
"1998-09-15 09:40:00.0","210","0","0","258","0","0","0"
"1998-09-15 09:50:00.0","211","0","0","256","0","0","0"
"1998-09-15 10:00:00.0","206","0","0","244","0","0","0"
"1998-09-15 10:10:00.0","230","0","0","258","0","0","0"
"1998-09-15 10:20:00.0","223","0","0","252","0","0","0"
"1998-09-15 10:30:00.0","207","0","0","236","0","0","0"
"1998-09-15 10:40:00.0","206","0","0","233","0","0","0"
"1998-09-15 10:50:00.0","208","0","0","225","0","0","0"
"1998-09-15 11:00:00.0","208","0","0","230","5","0","0"
"1998-09-15 11:10:00.0","117","0","0","142","7","0","0"
"1998-09-15 11:20:00.0","14","0","0","36","7","0","0"
"1998-09-15 11:30:00.0","0","0","0","23","7","0","0"
"1998-09-15 11:40:00.0","0","0","0","23","7","0","0"
"1998-09-15 11:50:00.0","0","0","0","30","0","0","0"
"1998-09-15 12:00:00.0","0","0","0","30","0","0","0"
"1998-09-15 12:10:00.0","0","0","0","30","0","0","0"
"1998-09-15 12:20:00.0","0","0","0","35","0","0","0"
"1998-09-15 12:30:00.0","0","0","0","34","0","0","0"
"1998-09-15 12:40:00.0","0","0","0","33","0","0","0"
"1998-09-15 12:50:00.0","0","0","0","32","0","0","0"
"1998-09-15 13:00:00.0","0","0","0","31","0","0","0"
"1998-09-15 13:10:00.0","0","0","0","29","0","0","0"
"1998-09-15 13:20:00.0","0","0","0","16","0","0","0"
"1998-09-15 13:30:00.0","0","0","0","24","7","0","0"
"1998-09-15 13:40:00.0","0","0","0","65","49","0","0"
"1998-09-15 13:50:00.0","0","0","0","84","56","0","0"
"1998-09-15 14:00:00.0","0","0","0","87","58","0","0"
"1998-09-15 14:10:00.0","0","0","0","90","57","0","0"
"1998-09-15 14:20:00.0","0","0","0","93","58","0","0"
"1998-09-15 14:30:00.0","0","0","0","94","58","0","0"
"1998-09-15 14:40:00.0","0","0","0","93","58","0","0"
"1998-09-15 14:50:00.0","0","0","0","93","57","0","0"
"1998-09-15 15:00:00.0","0","0","0","88","54","0","0"
"1998-09-15 15:10:00.0","0","0","0","78","39","0","0"
"1998-09-15 15:20:00.0","0","0","0","96","37","0","0"
"1998-09-15 15:30:00.0","0","0","0","88","32","0","0"
"1998-09-15 15:40:00.0","0","0","0","84","33","0","0"
"1998-09-15 15:50:00.0","0","0","0","90","32","0","0"
"1998-09-15 16:00:00.0","0","0","0","99","33","0","0"
"1998-09-15 16:10:00.0","0","0","0","96","32","0","0"
"1998-09-15 16:20:00.0","0","0","0","73","33","0","0"
"1998-09-15 16:30:00.0","0","0","0","68","33","0","0"
"1998-09-15 16:40:00.0","0","0","0","88","32","0","0"
"1998-09-15 16:50:00.0","0","0","0","87","33","0","0"
"1998-09-15 17:00:00.0","0","0","0","88","52","0","0"
"1998-09-15 17:10:00.0","0","0","0","100","62","0","0"
"1998-09-15 17:20:00.0","0","0","0","98","63","0","0"
"1998-09-15 17:30:00.0","0","0","0","99","63","0","0"
"1998-09-15 17:40:00.0","0","0","0","108","63","0","0"
"1998-09-15 17:50:00.0","0","0","0","104","63","0","0"
"1998-09-15 18:00:00.0","0","0","0","108","62","0","0"
"1998-09-15 18:10:00.0","0","0","0","133","63","0","0"
"1998-09-15 18:20:00.0","0","0","0","187","82","0","0"
"1998-09-15 18:30:00.0","0","0","0","163","83","0","0"
"1998-09-15 18:40:00.0","0","0","0","178","101","0","0"
"1998-09-15 18:50:00.0","0","0","0","185","108","0","0"
"1998-09-15 19:00:00.0","0","0","0","228","113","0","0"
"1998-09-15 19:10:00.0","0","0","0","271","115","0","0"
"1998-09-15 19:20:00.0","0","0","0","132","66","0","0"
"1998-09-15 19:30:00.0","0","0","0","106","62","0","0"
"1998-09-15 19:40:00.0","0","0","0","122","63","0","0"
"1998-09-15 19:50:00.0","0","0","0","133","62","0","0"
"1998-09-15 20:00:00.0","0","0","0","113","62","0","0"
"1998-09-15 20:10:00.0","0","20","0","200","131","0","0"
"1998-09-15 20:20:00.0","0","306","0","424","93","0","0"
"1998-09-15 20:30:00.0","0","368","0","472","66","0","0"
"1998-09-15 20:40:00.0","0","165","0","253","56","0","0"
"1998-09-15 20:50:00.0","0","29","0","96","36","0","0"
"1998-09-15 21:00:00.0","0","189","0","232","3","0","0"
"1998-09-15 21:10:00.0","0","368","0","423","0","0","0"
"1998-09-15 21:20:00.0","0","52","0","99","0","0","0"
"1998-09-15 21:30:00.0","0","0","0","43","0","0","0"
"1998-09-15 21:40:00.0","0","0","0","47","0","0","0"
"1998-09-15 21:50:00.0","0","0","0","58","0","0","0"
"1998-09-15 22:00:00.0","0","0","0","253","0","0","200"
"1998-09-15 22:10:00.0","0","0","0","503","0","0","461"
"1998-09-15 22:20:00.0","0","0","0","484","0","0","463"
"1998-09-15 22:30:00.0","0","0","0","475","0","0","461"
"1998-09-15 22:40:00.0","0","0","0","478","0","0","463"
"1998-09-15 22:50:00.0","0","0","0","763","0","288","459"
"1998-09-15 23:00:00.0","0","0","0","804","0","327","456"
"1998-09-15 23:10:00.0","0","0","0","490","0","12","465"
"1998-09-15 23:20:00.0","0","0","0","521","0","44","465"
"1998-09-15 23:30:00.0","0","0","0","491","0","10","466"
"1998-09-15 23:40:00.0","0","0","0","507","0","28","468"
"1998-09-15 23:50:00.0","0","0","0","525","0","45","467"
"1998-09-16 00:00:00.0","0","0","0","307","0","38","240"
"1998-09-16 00:10:00.0","0","0","0","149","0","0","114"
"1998-09-16 00:20:00.0","0","0","0","139","0","0","100"
"1998-09-16 00:30:00.0","0","0","0","134","0","0","102"
"1998-09-16 00:40:00.0","0","0","0","490","0","0","459"
"1998-09-16 00:50:00.0","0","0","0","280","0","0","250"
"1998-09-16 01:00:00.0","0","0","0","30","0","0","0"
"1998-09-16 01:10:00.0","0","0","0","30","0","0","0"
"1998-09-16 01:20:00.0","0","0","0","15","0","0","0"
"1998-09-16 01:30:00.0","0","0","0","15","0","0","0"
"1998-09-16 01:40:00.0","0","0","0","14","0","0","0"
"1998-09-16 01:50:00.0","0","0","0","16","0","0","0"
"1998-09-16 02:00:00.0","0","0","0","29","0","0","0"
"1998-09-16 02:10:00.0","0","0","0","29","0","0","0"
"1998-09-16 02:20:00.0","0","0","0","47","25","0","0"
"1998-09-16 02:30:00.0","0","0","0","51","37","0","0"
"1998-09-16 02:40:00.0","0","0","0","32","16","0","0"
"1998-09-16 02:50:00.0","0","0","0","14","0","0","0"
"1998-09-16 03:00:00.0","0","0","0","15","0","0","0"
"1998-09-16 03:10:00.0","0","0","0","15","0","0","0"
"1998-09-16 03:20:00.0","0","0","0","35","0","0","0"
"1998-09-16 03:30:00.0","0","0","0","32","0","0","0"
"1998-09-16 03:40:00.0","0","0","0","32","0","0","0"
"1998-09-16 03:50:00.0","0","0","0","33","0","0","0"
"1998-09-16 04:00:00.0","0","0","0","45","0","0","0"
"1998-09-16 04:10:00.0","0","0","0","44","0","0","0"
"1998-09-16 04:20:00.0","0","0","0","25","0","0","0"
"1998-09-16 04:30:00.0","0","0","0","15","0","0","0"
"1998-09-16 04:40:00.0","0","0","0","14","0","0","0"
"1998-09-16 04:50:00.0","0","0","0","15","0","0","0"
"1998-09-16 05:00:00.0","0","0","0","15","0","0","0"
"1998-09-16 05:10:00.0","0","0","0","15","0","0","0"
"1998-09-16 05:20:00.0","0","0","0","15","0","0","0"
"1998-09-16 05:30:00.0","0","0","0","14","0","0","0"
"1998-09-16 05:40:00.0","0","0","0","15","0","0","0"
"1998-09-16 05:50:00.0","0","0","0","14","0","0","0"
"1998-09-16 06:00:00.0","0","0","0","15","0","0","0"
"1998-09-16 06:10:00.0","0","0","0","17","0","0","0"
"1998-09-16 06:20:00.0","0","0","0","43","0","0","0"
"1998-09-16 06:30:00.0","0","0","0","47","0","0","0"
"1998-09-16 06:40:00.0","0","0","0","36","0","0","0"
"1998-09-16 06:50:00.0","0","0","0","47","15","0","0"
"1998-09-16 07:00:00.0","0","0","0","47","15","0","0"
"1998-09-16 07:10:00.0","57","0","0","142","45","0","0"
"1998-09-16 07:20:00.0","204","0","0","357","84","0","0"
"1998-09-16 07:30:00.0","204","0","0","313","84","0","0"
"1998-09-16 07:40:00.0","206","0","0","325","95","0","0"
"1998-09-16 07:50:00.0","245","0","5","345","80","0","0"
"1998-09-16 08:00:00.0","204","0","17","312","61","0","0"
"1998-09-16 08:10:00.0","204","0","0","312","61","0","0"
"1998-09-16 08:20:00.0","210","0","0","330","62","0","0"
"1998-09-16 08:30:00.0","210","0","0","318","62","0","0"
"1998-09-16 08:40:00.0","211","0","0","319","59","0","0"
"1998-09-16 08:50:00.0","28","0","0","112","52","0","0"
"1998-09-16 09:00:00.0","3","0","0","86","53","0","0"
"1998-09-16 09:10:00.0","0","0","0","86","53","0","0"
"1998-09-16 09:20:00.0","0","0","0","115","51","0","0"
"1998-09-16 09:30:00.0","0","0","0","106","35","0","0"
"1998-09-16 09:40:00.0","0","0","0","108","30","0","0"
"1998-09-16 09:50:00.0","0","0","0","90","30","0","0"
"1998-09-16 10:00:00.0","0","0","0","102","41","0","0"
"1998-09-16 10:10:00.0","0","0","0","100","49","0","0"
"1998-09-16 10:20:00.0","0","0","0","87","27","0","0"
"1998-09-16 10:30:00.0","0","0","0","62","17","0","0"
"1998-09-16 10:40:00.0","0","0","0","61","18","0","0"
"1998-09-16 10:50:00.0","0","0","0","85","42","0","0"
"1998-09-16 11:00:00.0","0","0","0","80","49","0","0"
"1998-09-16 11:10:00.0","0","0","0","66","35","0","0"
"1998-09-16 11:20:00.0","0","0","0","121","50","0","0"
"1998-09-16 11:30:00.0","0","0","0","124","43","0","0"
"1998-09-16 11:40:00.0","0","0","0","29","14","0","0"
"1998-09-16 11:50:00.0","0","0","0","15","0","0","0"
"1998-09-16 12:00:00.0","0","0","0","14","0","0","0"
"1998-09-16 12:10:00.0","0","0","0","14","0","0","0"
"1998-09-16 12:20:00.0","0","0","0","21","0","0","0"
"1998-09-16 12:30:00.0","0","0","0","34","0","0","0"
"1998-09-16 12:40:00.0","0","0","0","182","0","0","0"
"1998-09-16 12:50:00.0","0","0","75","554","0","0","0"
"1998-09-16 13:00:00.0","0","0","1","476","0","0","0"
"1998-09-16 13:10:00.0","0","0","0","92","0","0","0"
"1998-09-16 13:20:00.0","0","0","0","39","0","0","0"
"1998-09-16 13:30:00.0","0","0","0","18","0","0","0"
"1998-09-16 13:40:00.0","0","0","0","15","0","0","0"
"1998-09-16 13:50:00.0","0","0","0","20","0","0","0"
"1998-09-16 14:00:00.0","0","0","0","21","6","0","0"
"1998-09-16 14:10:00.0","0","0","0","44","29","0","0"
"1998-09-16 14:20:00.0","0","0","0","15","0","0","0"
"1998-09-16 14:30:00.0","235","0","0","255","6","0","0"
"1998-09-16 14:40:00.0","207","0","0","237","11","0","0"
"1998-09-16 14:50:00.0","209","0","0","249","10","0","0"
"1998-09-16 15:00:00.0","209","0","0","248","11","0","0"
"1998-09-16 15:10:00.0","89","0","0","126","10","0","0"
"1998-09-16 15:20:00.0","28","0","0","52","11","0","0"
"1998-09-16 15:30:00.0","0","0","0","44","10","0","0"
"1998-09-16 15:40:00.0","0","0","0","43","11","0","0"
"1998-09-16 15:50:00.0","0","0","0","42","11","0","0"
"1998-09-16 16:00:00.0","0","0","0","104","42","0","0"
"1998-09-16 16:10:00.0","0","0","0","112","44","0","0"
"1998-09-16 16:20:00.0","0","0","0","116","43","0","0"
"1998-09-16 16:30:00.0","0","0","0","113","44","0","0"
"1998-09-16 16:40:00.0","0","0","0","113","43","0","0"
"1998-09-16 16:50:00.0","0","0","0","115","44","0","0"
"1998-09-16 17:00:00.0","0","0","0","109","44","0","0"
"1998-09-16 17:10:00.0","0","0","0","95","43","0","0"
"1998-09-16 17:20:00.0","0","0","0","96","43","0","0"
"1998-09-16 17:30:00.0","0","0","0","99","44","0","0"
"1998-09-16 17:40:00.0","0","0","0","103","43","0","0"
"1998-09-16 17:50:00.0","0","0","0","123","67","0","0"
"1998-09-16 18:00:00.0","0","0","0","128","74","0","0"
"1998-09-16 18:10:00.0","0","0","0","142","85","0","0"
"1998-09-16 18:20:00.0","0","0","0","167","112","0","0"
"1998-09-16 18:30:00.0","0","0","0","341","102","0","0"
"1998-09-16 18:40:00.0","0","0","0","605","86","0","0"
"1998-09-16 18:50:00.0","0","0","0","377","46","0","0"
"1998-09-16 19:00:00.0","0","0","0","250","46","0","0"
"1998-09-16 19:10:00.0","0","0","0","203","56","0","0"
"1998-09-16 19:20:00.0","0","0","0","148","86","0","0"
"1998-09-16 19:30:00.0","0","0","0","144","99","0","0"
"1998-09-16 19:40:00.0","0","0","0","146","89","0","0"
"1998-09-16 19:50:00.0","0","0","0","170","115","0","0"
"1998-09-16 20:00:00.0","0","0","0","137","88","0","0"
"1998-09-16 20:10:00.0","0","0","0","125","78","0","0"
"1998-09-16 20:20:00.0","0","0","0","81","32","0","0"
"1998-09-16 20:30:00.0","0","0","0","95","32","0","0"
"1998-09-16 20:40:00.0","0","0","0","99","30","0","0"
"1998-09-16 20:50:00.0","0","0","19","115","30","0","0"
"1998-09-16 21:00:00.0","0","0","9","89","30","0","0"
"1998-09-16 21:10:00.0","0","0","0","88","41","0","0"
"1998-09-16 21:20:00.0","0","0","0","114","63","0","0"
"1998-09-16 21:30:00.0","0","0","0","111","63","0","0"
"1998-09-16 21:40:00.0","0","0","0","132","63","0","0"
"1998-09-16 21:50:00.0","0","0","0","129","63","0","0"
"1998-09-16 22:00:00.0","0","0","0","327","63","0","199"
"1998-09-16 22:10:00.0","0","0","0","596","62","0","462"
"1998-09-16 22:20:00.0","0","0","0","602","62","0","462"
"1998-09-16 22:30:00.0","0","0","0","631","62","0","459"
"1998-09-16 22:40:00.0","0","0","0","589","62","0","462"
"1998-09-16 22:50:00.0","0","0","0","573","62","0","463"
"1998-09-16 23:00:00.0","0","0","0","586","72","0","463"
"1998-09-16 23:10:00.0","0","0","0","438","79","0","309"
"1998-09-16 23:20:00.0","0","25","0","373","72","0","217"
"1998-09-16 23:30:00.0","0","355","0","860","8","0","463"
"1998-09-16 23:40:00.0","0","369","0","604","0","0","208"
"1998-09-16 23:50:00.0","0","78","0","97","0","0","0"
"1998-09-17 00:00:00.0","0","27","0","52","0","0","0"
"1998-09-17 00:10:00.0","0","279","0","315","0","0","0"
"1998-09-17 00:20:00.0","0","323","0","363","0","0","0"
"1998-09-17 00:30:00.0","0","2","0","22","0","0","0"
"1998-09-17 00:40:00.0","0","0","0","28","0","0","0"
"1998-09-17 00:50:00.0","0","0","0","36","0","0","0"
"1998-09-17 01:00:00.0","0","0","0","34","0","0","0"
"1998-09-17 01:10:00.0","0","0","0","33","0","0","0"
"1998-09-17 01:20:00.0","0","0","0","33","0","0","0"
"1998-09-17 01:30:00.0","0","0","0","32","0","0","0"
"1998-09-17 01:40:00.0","0","0","0","32","0","0","0"
"1998-09-17 01:50:00.0","0","0","0","25","0","0","0"
"1998-09-17 02:00:00.0","0","0","0","31","0","0","0"
"1998-09-17 02:10:00.0","0","0","0","30","0","0","0"
"1998-09-17 02:20:00.0","0","0","0","22","0","0","0"
"1998-09-17 02:30:00.0","0","0","0","16","0","0","0"
"1998-09-17 02:40:00.0","0","0","0","17","0","0","0"
"1998-09-17 02:50:00.0","0","0","0","17","0","0","0"
"1998-09-17 03:00:00.0","0","0","0","17","0","0","0"
"1998-09-17 03:10:00.0","0","0","0","21","4","0","0"
"1998-09-17 03:20:00.0","0","0","0","24","8","0","0"
"1998-09-17 03:30:00.0","0","0","0","24","7","0","0"
"1998-09-17 03:40:00.0","0","0","0","96","6","0","72"
"1998-09-17 03:50:00.0","0","0","0","44","7","0","0"
"1998-09-17 04:00:00.0","0","0","0","48","7","0","0"
"1998-09-17 04:10:00.0","0","0","0","56","7","0","0"
"1998-09-17 04:20:00.0","0","0","0","53","7","0","0"
"1998-09-17 04:30:00.0","0","0","0","90","7","0","43"
"1998-09-17 04:40:00.0","0","0","0","39","7","0","0"
"1998-09-17 04:50:00.0","0","0","0","335","7","0","303"
"1998-09-17 05:00:00.0","0","0","0","23","7","0","0"
"1998-09-17 05:10:00.0","0","0","0","24","7","0","0"
"1998-09-17 05:20:00.0","0","0","0","23","7","0","0"
"1998-09-17 05:30:00.0","0","0","0","24","7","0","0"
"1998-09-17 05:40:00.0","0","0","0","23","7","0","0"
"1998-09-17 05:50:00.0","0","0","0","23","7","0","0"
"1998-09-17 06:00:00.0","0","0","0","23","7","0","0"
"1998-09-17 06:10:00.0","0","0","0","25","6","0","0"
"1998-09-17 06:20:00.0","0","0","0","38","7","0","0"
"1998-09-17 06:30:00.0","0","0","0","37","7","0","0"
"1998-09-17 06:40:00.0","0","0","0","32","7","0","0"
"1998-09-17 06:50:00.0","0","0","0","33","7","0","0"
"1998-09-17 07:00:00.0","0","0","0","42","7","0","0"
"1998-09-17 07:10:00.0","0","0","0","43","7","0","0"
"1998-09-17 07:20:00.0","0","0","15","111","53","0","0"
"1998-09-17 07:30:00.0","0","0","28","162","77","0","0"
"1998-09-17 07:40:00.0","0","0","0","106","75","0","0"
"1998-09-17 07:50:00.0","0","0","0","163","131","0","0"
"1998-09-17 08:00:00.0","0","0","0","185","166","0","0"
"1998-09-17 08:10:00.0","0","0","0","123","94","0","0"
"1998-09-17 08:20:00.0","0","0","0","40","9","0","0"
"1998-09-17 08:30:00.0","0","0","0","29","0","0","0"
"1998-09-17 08:40:00.0","0","0","0","18","0","0","0"
"1998-09-17 08:50:00.0","0","0","0","16","0","0","0"
"1998-09-17 09:00:00.0","0","0","0","16","0","0","0"
"1998-09-17 09:10:00.0","0","0","0","16","0","0","0"
"1998-09-17 09:20:00.0","0","0","0","16","0","0","0"
"1998-09-17 09:30:00.0","0","0","0","49","22","0","0"
"1998-09-17 09:40:00.0","0","0","0","42","6","0","0"
"1998-09-17 09:50:00.0","0","0","0","52","11","0","0"
"1998-09-17 10:00:00.0","0","0","0","158","33","0","0"
"1998-09-17 10:10:00.0","0","0","0","196","32","0","0"
"1998-09-17 10:20:00.0","0","0","0","151","32","0","0"
"1998-09-17 10:30:00.0","0","0","0","204","32","0","0"
"1998-09-17 10:40:00.0","0","0","0","194","32","0","0"
"1998-09-17 10:50:00.0","0","0","0","145","32","0","0"
"1998-09-17 11:00:00.0","0","0","0","493","32","0","0"
"1998-09-17 11:10:00.0","0","0","0","290","32","0","0"
"1998-09-17 11:20:00.0","0","0","0","225","32","0","0"
"1998-09-17 11:30:00.0","0","0","0","175","33","0","0"
"1998-09-17 11:40:00.0","0","0","0","211","32","0","0"
"1998-09-17 11:50:00.0","0","0","0","379","33","0","0"
"1998-09-17 12:00:00.0","0","0","34","275","33","0","0"
"1998-09-17 12:10:00.0","0","0","0","189","33","0","0"
"1998-09-17 12:20:00.0","0","0","0","301","33","0","0"
"1998-09-17 12:30:00.0","0","0","0","215","33","0","0"
"1998-09-17 12:40:00.0","0","0","0","140","33","0","0"
"1998-09-17 12:50:00.0","0","0","0","67","33","0","0"
"1998-09-17 13:00:00.0","0","0","0","96","33","0","0"
"1998-09-17 13:10:00.0","0","0","0","105","34","0","0"
"1998-09-17 13:20:00.0","0","0","0","103","32","0","0"
"1998-09-17 13:30:00.0","0","0","0","147","33","0","0"
"1998-09-17 13:40:00.0","0","0","0","116","33","0","0"
"1998-09-17 13:50:00.0","0","0","0","107","33","0","0"
"1998-09-17 14:00:00.0","0","0","0","94","32","0","0"
"1998-09-17 14:10:00.0","0","0","0","88","33","0","0"
"1998-09-17 14:20:00.0","0","0","0","86","32","0","0"
"1998-09-17 14:30:00.0","0","0","0","88","33","0","0"
"1998-09-17 14:40:00.0","0","0","0","85","32","0","0"
"1998-09-17 14:50:00.0","0","0","0","86","33","0","0"
"1998-09-17 15:00:00.0","0","0","0","87","32","0","0"
"1998-09-17 15:10:00.0","0","0","0","106","33","0","0"
"1998-09-17 15:20:00.0","0","0","0","105","33","0","0"
"1998-09-17 15:30:00.0","0","0","0","94","33","0","0"
"1998-09-17 15:40:00.0","0","0","0","92","32","0","0"
"1998-09-17 15:50:00.0","0","0","0","92","33","0","0"
"1998-09-17 16:00:00.0","0","0","0","104","33","0","0"
"1998-09-17 16:10:00.0","0","0","0","8","2","0","0"
"1998-09-17 16:20:00.0","0","0","0","114","33","0","0"
"1998-09-17 16:30:00.0","0","0","0","119","33","0","0"
"1998-09-17 16:40:00.0","0","0","0","115","33","0","0"
"1998-09-17 16:50:00.0","0","0","0","122","33","0","0"
"1998-09-17 17:00:00.0","0","0","0","113","34","0","0"
"1998-09-17 17:10:00.0","0","0","0","96","32","0","0"
"1998-09-17 17:20:00.0","0","0","0","88","33","0","0"
"1998-09-17 17:30:00.0","0","0","0","89","34","0","0"
"1998-09-17 17:40:00.0","0","0","0","112","53","0","0"
