"Time","Electric Cooker (hot plate+oven) ()","Fridge freezer (267l/48l)","Microwave oven (1,2kW)","Non halogen lamp 1 (0,5kW)","Site consumption ()","Total site light consumption ()","TV (70cm)","TV ()","Vertical freezer (288l)","Washing machine (800rpm)"
"1998-08-24 04:50:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-24 05:00:00.0","0","11","0","0","28","0","0","0","0","0"
"1998-08-24 05:10:00.0","0","23","0","0","55","0","0","0","18","0"
"1998-08-24 05:20:00.0","0","22","0","0","58","0","0","0","24","0"
"1998-08-24 05:30:00.0","0","21","0","0","38","0","0","0","2","0"
"1998-08-24 05:40:00.0","0","10","0","0","27","0","0","0","0","0"
"1998-08-24 05:50:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-24 06:00:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-08-24 06:10:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-24 06:20:00.0","0","18","0","0","51","0","0","0","18","0"
"1998-08-24 06:30:00.0","0","23","0","0","59","0","0","0","24","0"
"1998-08-24 06:40:00.0","0","21","0","0","37","0","0","0","1","0"
"1998-08-24 06:50:00.0","0","21","0","0","36","0","0","0","0","0"
"1998-08-24 07:00:00.0","0","4","0","0","21","0","0","0","0","0"
"1998-08-24 07:10:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-24 07:20:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-24 07:30:00.0","0","2","0","0","36","0","0","0","17","0"
"1998-08-24 07:40:00.0","0","23","0","0","60","0","0","0","24","0"
"1998-08-24 07:50:00.0","0","22","0","0","40","0","0","0","2","0"
"1998-08-24 08:00:00.0","0","22","0","0","37","0","0","0","0","0"
"1998-08-24 08:10:00.0","0","20","0","0","47","1","8","0","0","0"
"1998-08-24 08:20:00.0","0","21","42","0","93","2","10","0","0","0"
"1998-08-24 08:30:00.0","0","20","1","0","48","1","10","0","0","0"
"1998-08-24 08:40:00.0","0","12","0","0","57","0","11","0","19","0"
"1998-08-24 08:50:00.0","0","2","0","0","52","0","10","0","24","0"
"1998-08-24 09:00:00.0","0","2","0","0","32","0","11","0","0","0"
"1998-08-24 09:10:00.0","0","2","0","0","31","0","11","0","0","0"
"1998-08-24 09:20:00.0","0","11","0","0","128","3","10","0","0","0"
"1998-08-24 09:30:00.0","0","23","0","0","113","0","11","0","0","0"
"1998-08-24 09:40:00.0","0","22","4","0","62","9","11","0","0","0"
"1998-08-24 09:50:00.0","0","21","17","0","92","7","11","0","19","0"
"1998-08-24 10:00:00.0","0","20","19","0","90","5","10","0","22","0"
"1998-08-24 10:10:00.0","0","7","0","0","36","1","10","0","0","0"
"1998-08-24 10:20:00.0","0","2","0","0","30","0","12","0","0","0"
"1998-08-24 10:30:00.0","0","2","0","0","38","9","11","0","0","0"
"1998-08-24 10:40:00.0","0","6","0","0","51","16","12","0","0","0"
"1998-08-24 10:50:00.0","0","23","0","0","56","5","12","0","0","1"
"1998-08-24 11:00:00.0","0","22","0","0","356","7","12","0","19","287"
"1998-08-24 11:10:00.0","0","21","0","0","138","0","13","0","22","74"
"1998-08-24 11:20:00.0","0","7","0","0","48","5","11","0","0","11"
"1998-08-24 11:30:00.0","0","2","0","0","48","8","12","0","0","11"
"1998-08-24 11:40:00.0","0","2","23","0","79","23","11","0","0","0"
"1998-08-24 11:50:00.0","0","6","0","0","253","1","12","0","0","220"
"1998-08-24 12:00:00.0","0","24","0","0","394","2","12","0","0","343"
"1998-08-24 12:10:00.0","0","22","0","0","175","0","12","0","19","110"
"1998-08-24 12:20:00.0","0","21","36","0","122","0","12","0","24","20"
"1998-08-24 12:30:00.0","0","21","0","0","65","3","11","0","1","19"
"1998-08-24 12:40:00.0","0","21","0","0","64","0","10","0","0","23"
"1998-08-24 12:50:00.0","0","20","15","0","63","0","11","0","0","1"
"1998-08-24 13:00:00.0","0","5","0","0","34","0","11","0","0","0"
"1998-08-24 13:10:00.0","0","2","0","0","31","0","11","0","1","0"
"1998-08-24 13:20:00.0","0","2","0","0","47","0","3","0","25","0"
"1998-08-24 13:30:00.0","0","2","0","0","37","4","0","0","17","0"
"1998-08-24 13:40:00.0","0","22","0","0","82","8","0","0","0","40"
"1998-08-24 13:50:00.0","0","22","0","0","416","23","0","0","0","342"
"1998-08-24 14:00:00.0","0","21","0","0","509","12","0","0","0","339"
"1998-08-24 14:10:00.0","0","21","0","0","133","2","0","0","0","38"
"1998-08-24 14:20:00.0","0","20","0","0","55","3","0","0","3","19"
"1998-08-24 14:30:00.0","0","18","0","0","70","0","0","0","26","20"
"1998-08-24 14:40:00.0","0","2","0","0","49","0","0","0","14","22"
"1998-08-24 14:50:00.0","0","2","0","0","39","0","0","0","0","24"
"1998-08-24 15:00:00.0","0","2","0","0","35","1","0","0","0","16"
"1998-08-24 15:10:00.0","0","14","0","0","71","7","0","0","0","0"
"1998-08-24 15:20:00.0","0","22","0","0","136","0","0","0","0","0"
"1998-08-24 15:30:00.0","0","22","0","0","150","0","0","0","2","0"
"1998-08-24 15:40:00.0","0","20","0","0","168","0","0","0","26","0"
"1998-08-24 15:50:00.0","0","14","0","0","104","0","0","0","15","0"
"1998-08-24 16:00:00.0","0","2","0","0","111","0","0","0","0","0"
"1998-08-24 16:10:00.0","0","2","11","0","86","4","0","0","0","0"
"1998-08-24 16:20:00.0","0","4","0","0","118","0","6","0","0","0"
"1998-08-24 16:30:00.0","0","24","0","0","53","2","11","0","0","0"
"1998-08-24 16:40:00.0","0","23","0","0","71","0","10","0","25","0"
"1998-08-24 16:50:00.0","0","21","0","0","63","0","11","0","17","0"
"1998-08-24 17:00:00.0","0","21","0","0","50","2","12","0","0","0"
"1998-08-24 17:10:00.0","0","8","0","0","39","0","11","0","0","0"
"1998-08-24 17:20:00.0","0","2","0","0","50","0","10","0","5","0"
"1998-08-24 17:30:00.0","0","3","0","0","66","0","10","0","26","0"
"1998-08-24 17:40:00.0","0","14","0","0","74","2","10","0","20","0"
"1998-08-24 17:50:00.0","0","23","0","0","74","11","11","0","0","0"
"1998-08-24 18:00:00.0","0","22","0","0","81","18","11","0","0","0"
"1998-08-24 18:10:00.0","0","21","0","0","70","9","11","0","0","0"
"1998-08-24 18:20:00.0","0","21","0","0","68","6","11","0","1","0"
"1998-08-24 18:30:00.0","0","20","0","0","88","5","11","0","25","0"
"1998-08-24 18:40:00.0","0","12","0","0","70","0","11","0","19","0"
"1998-08-24 18:50:00.0","0","2","39","0","87","3","11","0","0","0"
"1998-08-24 19:00:00.0","0","3","4","0","51","1","11","0","0","0"
"1998-08-24 19:10:00.0","0","15","12","0","72","4","11","0","0","0"
"1998-08-24 19:20:00.0","0","24","0","0","79","15","11","0","0","0"
"1998-08-24 19:30:00.0","0","21","0","0","74","0","11","0","21","0"
"1998-08-24 19:40:00.0","0","21","0","0","69","2","10","0","24","0"
"1998-08-24 19:50:00.0","0","21","0","0","51","2","12","0","2","0"
"1998-08-24 20:00:00.0","0","6","0","0","50","14","11","0","0","0"
"1998-08-24 20:10:00.0","0","2","0","0","30","0","12","0","0","0"
"1998-08-24 20:20:00.0","0","2","0","0","32","0","11","0","0","0"
"1998-08-24 20:30:00.0","0","14","0","0","53","0","12","0","12","0"
"1998-08-24 20:40:00.0","0","23","0","0","72","0","12","0","24","0"
"1998-08-24 20:50:00.0","0","22","0","0","55","0","10","0","9","0"
"1998-08-24 21:00:00.0","0","20","0","0","46","0","11","0","0","0"
"1998-08-24 21:10:00.0","0","20","0","0","47","0","11","0","0","0"
"1998-08-24 21:20:00.0","0","2","0","0","30","0","10","0","0","0"
"1998-08-24 21:30:00.0","0","2","0","0","31","0","12","0","0","0"
"1998-08-24 21:40:00.0","0","2","0","0","44","2","10","0","14","0"
"1998-08-24 21:50:00.0","0","15","0","0","63","0","10","0","24","0"
"1998-08-24 22:00:00.0","0","23","0","0","64","9","11","0","6","0"
"1998-08-24 22:10:00.0","0","22","0","0","48","0","10","0","0","0"
"1998-08-24 22:20:00.0","0","21","0","0","47","0","11","0","0","0"
"1998-08-24 22:30:00.0","0","16","0","0","44","0","12","0","0","0"
"1998-08-24 22:40:00.0","0","2","0","0","30","0","10","0","0","0"
"1998-08-24 22:50:00.0","0","2","0","0","98","0","10","0","13","0"
"1998-08-24 23:00:00.0","0","2","0","0","140","1","10","0","24","0"
"1998-08-24 23:10:00.0","0","17","0","0","50","0","11","0","7","0"
"1998-08-24 23:20:00.0","0","22","0","0","49","0","10","0","0","0"
"1998-08-24 23:30:00.0","0","22","0","0","47","0","10","0","0","0"
"1998-08-24 23:40:00.0","0","21","0","0","47","1","10","0","0","0"
"1998-08-24 23:50:00.0","0","4","0","0","35","2","11","0","0","0"
"1998-08-25 00:00:00.0","0","2","0","0","40","0","10","0","11","0"
"1998-08-25 00:10:00.0","0","2","0","0","51","0","10","0","24","0"
"1998-08-25 00:20:00.0","0","7","0","0","43","0","11","0","8","0"
"1998-08-25 00:30:00.0","0","24","0","0","50","0","11","0","0","0"
"1998-08-25 00:40:00.0","0","22","0","0","49","0","11","0","0","0"
"1998-08-25 00:50:00.0","0","21","15","0","64","2","10","0","0","0"
"1998-08-25 01:00:00.0","0","21","2","0","53","2","11","0","0","0"
"1998-08-25 01:10:00.0","0","5","0","0","43","0","10","0","10","0"
"1998-08-25 01:20:00.0","0","2","0","0","44","0","3","0","24","0"
"1998-08-25 01:30:00.0","0","2","0","0","28","0","0","0","10","0"
"1998-08-25 01:40:00.0","0","3","0","0","20","0","0","0","0","0"
"1998-08-25 01:50:00.0","0","24","0","0","41","0","0","0","0","0"
"1998-08-25 02:00:00.0","0","22","0","0","37","0","0","0","0","0"
"1998-08-25 02:10:00.0","0","22","0","0","37","0","0","0","0","0"
"1998-08-25 02:20:00.0","0","12","0","0","35","0","0","0","5","0"
"1998-08-25 02:30:00.0","0","2","0","0","41","0","0","0","25","0"
"1998-08-25 02:40:00.0","0","2","0","0","31","0","0","0","13","0"
"1998-08-25 02:50:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-08-25 03:00:00.0","0","17","0","0","33","0","0","0","0","0"
"1998-08-25 03:10:00.0","0","23","0","0","38","0","0","0","0","0"
"1998-08-25 03:20:00.0","0","21","0","0","37","0","0","0","0","0"
"1998-08-25 03:30:00.0","0","16","0","0","39","0","0","0","7","0"
"1998-08-25 03:40:00.0","0","2","0","0","42","0","0","0","25","0"
"1998-08-25 03:50:00.0","0","2","0","0","29","0","0","0","10","0"
"1998-08-25 04:00:00.0","0","3","0","0","29","9","0","0","0","0"
"1998-08-25 04:10:00.0","0","14","18","0","60","10","0","0","0","0"
"1998-08-25 04:20:00.0","0","23","0","0","60","22","0","0","0","0"
"1998-08-25 04:30:00.0","0","22","0","0","53","15","0","0","0","0"
"1998-08-25 04:40:00.0","0","21","0","0","40","0","0","0","3","0"
"1998-08-25 04:50:00.0","0","4","0","0","44","0","0","0","25","0"
"1998-08-25 05:00:00.0","0","2","0","0","33","0","0","0","15","0"
"1998-08-25 05:10:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-25 05:20:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-08-25 05:30:00.0","0","22","0","0","37","0","0","0","0","0"
"1998-08-25 05:40:00.0","0","22","0","0","38","0","0","0","0","0"
"1998-08-25 05:50:00.0","0","21","0","0","36","0","0","0","0","0"
"1998-08-25 06:00:00.0","0","13","0","0","50","0","0","0","23","0"
"1998-08-25 06:10:00.0","0","2","0","0","36","0","0","0","18","0"
"1998-08-25 06:20:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-25 06:30:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-08-25 06:40:00.0","0","11","0","0","28","0","0","0","0","0"
"1998-08-25 06:50:00.0","0","24","0","0","39","0","0","0","0","0"
"1998-08-25 07:00:00.0","0","22","0","0","49","11","0","0","0","0"
"1998-08-25 07:10:00.0","0","20","32","0","100","10","4","0","18","0"
"1998-08-25 07:20:00.0","0","7","0","0","56","1","11","0","23","0"
"1998-08-25 07:30:00.0","0","2","0","0","32","0","12","0","0","0"
"1998-08-25 07:40:00.0","0","2","0","0","44","12","13","0","0","0"
"1998-08-25 07:50:00.0","0","2","0","0","49","17","12","0","0","0"
"1998-08-25 08:00:00.0","0","18","0","0","51","6","10","0","0","0"
"1998-08-25 08:10:00.0","0","23","0","0","38","0","0","0","0","0"
"1998-08-25 08:20:00.0","0","21","0","0","49","0","0","0","13","0"
"1998-08-25 08:30:00.0","0","9","0","0","47","0","0","0","24","0"
"1998-08-25 08:40:00.0","0","2","0","0","23","0","0","0","4","0"
"1998-08-25 08:50:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-08-25 09:00:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-25 09:10:00.0","0","16","0","0","32","0","0","0","0","0"
"1998-08-25 09:20:00.0","0","23","0","0","38","0","0","0","0","0"
"1998-08-25 09:30:00.0","0","21","0","0","44","0","0","0","7","0"
"1998-08-25 09:40:00.0","0","14","0","0","52","0","0","0","25","0"
"1998-08-25 09:50:00.0","0","2","0","0","27","0","0","0","9","0"
"1998-08-25 10:00:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-25 10:10:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-08-25 10:20:00.0","0","8","0","0","24","0","0","0","0","0"
"1998-08-25 10:30:00.0","0","24","0","0","39","0","0","0","0","0"
"1998-08-25 10:40:00.0","0","22","0","0","43","0","0","0","5","0"
"1998-08-25 10:50:00.0","0","20","0","0","58","0","0","0","25","0"
"1998-08-25 11:00:00.0","0","2","0","0","29","0","0","0","11","0"
"1998-08-25 11:10:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-25 11:20:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-25 11:30:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-25 11:40:00.0","0","22","0","0","37","0","0","0","0","0"
"1998-08-25 11:50:00.0","0","22","0","0","40","0","0","0","1","0"
"1998-08-25 12:00:00.0","0","22","0","0","59","0","0","0","26","0"
"1998-08-25 12:10:00.0","0","8","0","0","38","0","0","0","15","0"
"1998-08-25 12:20:00.0","0","2","0","0","21","2","0","0","0","0"
"1998-08-25 12:30:00.0","0","2","24","0","107","5","9","0","0","0"
"1998-08-25 12:40:00.0","0","15","0","0","158","0","10","0","0","0"
"1998-08-25 12:50:00.0","0","23","14","0","64","0","10","0","0","0"
"1998-08-25 13:00:00.0","0","22","0","0","56","0","11","0","8","0"
"1998-08-25 13:10:00.0","0","20","0","0","69","1","10","0","25","0"
"1998-08-25 13:20:00.0","0","3","0","0","41","2","12","0","8","0"
"1998-08-25 13:30:00.0","0","2","0","0","48","20","7","0","0","0"
"1998-08-25 13:40:00.0","0","2","0","0","28","9","0","0","0","0"
"1998-08-25 13:50:00.0","0","4","0","0","35","13","0","0","0","0"
"1998-08-25 14:00:00.0","0","24","0","0","53","13","0","0","0","0"
"1998-08-25 14:10:00.0","0","22","0","0","57","13","0","0","7","0"
"1998-08-25 14:20:00.0","0","21","0","0","71","13","0","0","24","0"
"1998-08-25 14:30:00.0","0","9","0","0","48","13","0","0","10","0"
"1998-08-25 14:40:00.0","0","2","0","0","33","13","0","0","0","0"
"1998-08-25 14:50:00.0","0","2","0","0","32","13","0","0","0","0"
"1998-08-25 15:00:00.0","0","2","0","0","33","13","0","0","0","0"
"1998-08-25 15:10:00.0","0","18","0","0","47","13","0","0","0","0"
"1998-08-25 15:20:00.0","0","23","0","0","55","13","0","0","3","0"
"1998-08-25 15:30:00.0","0","21","0","0","72","13","0","0","25","0"
"1998-08-25 15:40:00.0","0","17","0","0","59","13","0","0","14","0"
"1998-08-25 15:50:00.0","0","2","0","0","33","13","0","0","0","0"
"1998-08-25 16:00:00.0","0","2","0","0","33","14","0","0","0","0"
"1998-08-25 16:10:00.0","0","2","0","0","32","13","0","0","0","0"
"1998-08-25 16:20:00.0","0","8","0","0","38","13","0","0","0","0"
"1998-08-25 16:30:00.0","0","24","0","0","54","13","0","0","0","0"
"1998-08-25 16:40:00.0","0","22","0","0","70","9","0","0","26","0"
"1998-08-25 16:50:00.0","0","21","0","0","57","6","0","0","16","0"
"1998-08-25 17:00:00.0","0","19","0","0","35","0","0","0","0","0"
"1998-08-25 17:10:00.0","0","3","0","0","20","0","0","0","0","0"
"1998-08-25 17:20:00.0","0","2","0","0","21","0","0","0","0","0"
"1998-08-25 17:30:00.0","0","18","0","0","44","1","8","0","0","0"
"1998-08-25 17:40:00.0","0","22","0","0","52","3","10","0","0","0"
"1998-08-25 17:50:00.0","0","22","0","0","70","0","11","0","24","0"
"1998-08-25 18:00:00.0","0","20","0","0","64","0","10","0","20","0"
"1998-08-25 18:10:00.0","0","21","0","0","48","0","11","0","0","0"
"1998-08-25 18:20:00.0","0","11","0","0","39","0","10","0","0","0"
"1998-08-25 18:30:00.0","0","2","0","0","30","0","11","0","0","0"
"1998-08-25 18:40:00.0","0","2","0","0","32","0","11","0","0","0"
"1998-08-25 18:50:00.0","0","2","0","0","32","0","12","0","0","0"
"1998-08-25 19:00:00.0","0","14","0","0","62","0","11","0","22","0"
"1998-08-25 19:10:00.0","0","23","0","0","62","2","2","0","21","0"
"1998-08-25 19:20:00.0","0","21","0","0","37","0","0","0","0","0"
"1998-08-25 19:30:00.0","0","21","0","0","35","0","0","0","0","0"
"1998-08-25 19:40:00.0","0","21","0","0","35","0","0","0","0","0"
"1998-08-25 19:50:00.0","0","8","0","0","23","0","0","0","0","0"
"1998-08-25 20:00:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-25 20:10:00.0","0","2","0","0","38","0","0","0","21","0"
"1998-08-25 20:20:00.0","0","1","0","0","37","0","0","0","22","0"
"1998-08-25 20:30:00.0","0","23","12","0","60","5","2","0","0","0"
"1998-08-25 20:40:00.0","0","23","1","0","62","11","12","0","0","0"
"1998-08-25 20:50:00.0","0","22","41","0","109","18","11","0","0","0"
"1998-08-25 21:00:00.0","0","22","7","0","66","11","10","0","0","0"
"1998-08-25 21:10:00.0","0","20","0","0","69","7","10","0","16","0"
"1998-08-25 21:20:00.0","0","21","0","0","69","0","12","0","24","0"
"1998-08-25 21:30:00.0","0","9","0","0","40","0","10","0","4","0"
"1998-08-25 21:40:00.0","0","2","0","0","31","0","12","0","0","0"
"1998-08-25 21:50:00.0","0","2","0","0","31","0","11","0","0","0"
"1998-08-25 22:00:00.0","0","6","0","0","34","0","11","0","0","0"
"1998-08-25 22:10:00.0","0","24","0","0","50","0","11","0","0","0"
"1998-08-25 22:20:00.0","0","22","0","0","65","0","12","0","17","0"
"1998-08-25 22:30:00.0","0","21","0","0","72","2","11","0","24","0"
"1998-08-25 22:40:00.0","0","20","0","0","50","1","11","0","2","0"
"1998-08-25 22:50:00.0","0","21","0","0","46","0","11","0","0","0"
"1998-08-25 23:00:00.0","0","20","0","0","55","8","10","0","0","0"
"1998-08-25 23:10:00.0","0","13","0","0","34","0","4","0","0","0"
"1998-08-25 23:20:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-25 23:30:00.0","0","2","0","0","35","0","0","0","17","0"
"1998-08-25 23:40:00.0","0","2","0","0","41","0","0","0","24","0"
"1998-08-25 23:50:00.0","0","23","0","0","40","0","0","0","2","0"
"1998-08-26 00:00:00.0","0","22","0","0","38","0","0","0","0","0"
"1998-08-26 00:10:00.0","0","21","0","0","36","0","0","0","0","0"
"1998-08-26 00:20:00.0","0","21","0","0","36","0","0","0","0","0"
"1998-08-26 00:30:00.0","0","17","0","0","33","0","0","0","0","0"
"1998-08-26 00:40:00.0","0","2","0","0","34","0","0","0","16","0"
"1998-08-26 00:50:00.0","0","2","0","0","41","0","0","0","24","0"
"1998-08-26 01:00:00.0","0","2","0","0","22","0","0","0","2","0"
"1998-08-26 01:10:00.0","0","17","0","0","33","0","0","0","0","0"
"1998-08-26 01:20:00.0","0","23","0","0","38","0","0","0","0","0"
"1998-08-26 01:30:00.0","0","21","0","0","37","0","0","0","0","0"
"1998-08-26 01:40:00.0","0","21","0","0","36","0","0","0","0","0"
"1998-08-26 01:50:00.0","0","6","0","0","36","0","0","0","14","0"
"1998-08-26 02:00:00.0","0","2","0","0","41","0","0","0","24","0"
"1998-08-26 02:10:00.0","0","2","0","0","23","0","0","0","4","0"
"1998-08-26 02:20:00.0","0","6","0","0","23","0","0","0","0","0"
"1998-08-26 02:30:00.0","0","24","0","0","39","0","0","0","0","0"
"1998-08-26 02:40:00.0","0","21","0","0","37","0","0","0","0","0"
"1998-08-26 02:50:00.0","0","21","0","0","37","0","0","0","0","0"
"1998-08-26 03:00:00.0","0","20","0","0","46","0","0","0","12","0"
"1998-08-26 03:10:00.0","0","2","0","0","41","0","0","0","25","0"
"1998-08-26 03:20:00.0","0","2","0","0","25","0","0","0","5","0"
"1998-08-26 03:30:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-08-26 03:40:00.0","0","9","0","0","26","0","0","0","0","0"
"1998-08-26 03:50:00.0","0","24","0","0","39","0","0","0","0","0"
"1998-08-26 04:00:00.0","0","22","0","0","47","10","0","0","0","0"
"1998-08-26 04:10:00.0","0","20","23","0","82","10","0","0","11","0"
"1998-08-26 04:20:00.0","0","14","0","0","73","21","0","0","25","0"
"1998-08-26 04:30:00.0","0","2","0","0","39","14","0","0","5","0"
"1998-08-26 04:40:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-26 04:50:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-08-26 05:00:00.0","0","14","0","0","30","0","0","0","0","0"
"1998-08-26 05:10:00.0","0","23","0","0","38","0","0","0","0","0"
"1998-08-26 05:20:00.0","0","22","0","0","46","0","0","0","9","0"
"1998-08-26 05:30:00.0","0","19","0","0","57","0","0","0","25","0"
"1998-08-26 05:40:00.0","0","2","0","0","26","0","0","0","7","0"
"1998-08-26 05:50:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-08-26 06:00:00.0","0","2","0","0","24","2","0","0","0","0"
"1998-08-26 06:10:00.0","0","11","28","0","80","1","9","0","0","0"
"1998-08-26 06:20:00.0","0","23","0","0","55","0","11","0","0","0"
"1998-08-26 06:30:00.0","0","22","0","0","55","0","11","0","6","0"
"1998-08-26 06:40:00.0","0","21","0","0","88","17","12","0","25","0"
"1998-08-26 06:50:00.0","0","6","0","0","54","9","11","0","10","0"
"1998-08-26 07:00:00.0","0","2","0","0","33","3","12","0","0","0"
