"Time","Electric Cooker (hot plate+oven) (1,5kW)","Fridge freezer (Kitchen, 325l/75l)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","Vertical freezer (Storeroom, 145l)","Washing machine ()"
"1998-10-12 01:50:00.0","0","20","0","0","40","0","3","16","0"
"1998-10-12 02:00:00.0","0","19","0","0","40","0","3","16","0"
"1998-10-12 02:10:00.0","0","20","0","0","31","0","3","6","0"
"1998-10-12 02:20:00.0","0","20","0","0","27","0","3","0","0"
"1998-10-12 02:30:00.0","0","19","0","0","27","0","3","0","0"
"1998-10-12 02:40:00.0","0","20","0","0","33","0","3","6","0"
"1998-10-12 02:50:00.0","0","19","0","0","41","0","3","18","0"
"1998-10-12 03:00:00.0","0","20","0","0","41","0","3","18","0"
"1998-10-12 03:10:00.0","0","19","0","0","41","0","4","17","0"
"1998-10-12 03:20:00.0","0","20","0","0","40","0","3","17","0"
"1998-10-12 03:30:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-12 03:40:00.0","0","20","0","0","40","0","3","16","0"
"1998-10-12 03:50:00.0","0","19","0","0","39","0","3","17","0"
"1998-10-12 04:00:00.0","0","20","0","0","40","0","3","16","0"
"1998-10-12 04:10:00.0","0","19","0","0","39","0","3","16","0"
"1998-10-12 04:20:00.0","0","20","0","0","33","0","4","8","0"
"1998-10-12 04:30:00.0","0","19","0","0","26","0","3","0","0"
"1998-10-12 04:40:00.0","0","19","0","0","26","0","3","0","0"
"1998-10-12 04:50:00.0","0","20","0","0","29","0","3","2","0"
"1998-10-12 05:00:00.0","0","19","0","0","41","0","3","18","0"
"1998-10-12 05:10:00.0","0","19","0","0","41","0","3","18","0"
"1998-10-12 05:20:00.0","0","19","0","0","39","0","3","17","0"
"1998-10-12 05:30:00.0","0","19","0","0","40","0","3","16","0"
"1998-10-12 05:40:00.0","0","19","0","0","49","10","3","17","0"
"1998-10-12 05:50:00.0","0","19","0","0","55","16","3","16","0"
"1998-10-12 06:00:00.0","0","20","0","0","59","19","3","17","0"
"1998-10-12 06:10:00.0","0","19","0","0","78","39","4","16","0"
"1998-10-12 06:20:00.0","0","20","0","0","89","49","3","17","0"
"1998-10-12 06:30:00.0","0","19","0","0","79","52","3","0","0"
"1998-10-12 06:40:00.0","0","19","0","0","76","50","3","0","0"
"1998-10-12 06:50:00.0","0","20","0","0","93","66","3","0","0"
"1998-10-12 07:00:00.0","0","19","0","0","141","79","13","13","0"
"1998-10-12 07:10:00.0","0","20","0","0","171","88","7","18","0"
"1998-10-12 07:20:00.0","0","19","0","0","119","78","3","17","0"
"1998-10-12 07:30:00.0","0","19","0","0","101","61","3","17","0"
"1998-10-12 07:40:00.0","0","19","0","0","116","76","3","17","0"
"1998-10-12 07:50:00.0","0","19","0","0","115","76","3","17","0"
"1998-10-12 08:00:00.0","0","19","0","0","84","37","10","16","0"
"1998-10-12 08:10:00.0","0","19","0","0","67","18","14","16","0"
"1998-10-12 08:20:00.0","0","20","4","0","230","25","13","15","0"
"1998-10-12 08:30:00.0","0","18","18","0","372","19","3","0","0"
"1998-10-12 08:40:00.0","0","19","19","0","231","24","3","0","0"
"1998-10-12 08:50:00.0","0","19","8","0","69","21","4","0","0"
"1998-10-12 09:00:00.0","0","19","0","0","49","0","3","17","0"
"1998-10-12 09:10:00.0","0","19","0","0","47","0","3","17","0"
"1998-10-12 09:20:00.0","0","19","0","0","40","0","3","18","0"
"1998-10-12 09:30:00.0","0","18","0","0","40","0","3","16","0"
"1998-10-12 09:40:00.0","0","19","0","0","39","0","3","17","0"
"1998-10-12 09:50:00.0","0","19","0","0","39","0","3","17","0"
"1998-10-12 10:00:00.0","0","19","0","0","39","0","3","16","0"
"1998-10-12 10:10:00.0","0","18","0","0","39","0","3","16","0"
"1998-10-12 10:20:00.0","0","19","0","0","28","0","3","3","0"
"1998-10-12 10:30:00.0","0","19","0","0","26","0","3","0","0"
"1998-10-12 10:40:00.0","0","19","0","0","26","0","4","0","0"
"1998-10-12 10:50:00.0","0","18","0","0","37","0","3","13","0"
"1998-10-12 11:00:00.0","0","19","0","0","40","0","3","18","0"
"1998-10-12 11:10:00.0","0","18","0","0","39","0","3","17","0"
"1998-10-12 11:20:00.0","0","18","0","0","39","0","3","17","0"
"1998-10-12 11:30:00.0","0","18","0","0","38","0","3","16","0"
"1998-10-12 11:40:00.0","0","17","0","0","38","0","3","17","0"
"1998-10-12 11:50:00.0","0","19","0","0","39","0","3","16","0"
"1998-10-12 12:00:00.0","0","19","0","0","39","0","3","17","0"
"1998-10-12 12:10:00.0","0","19","0","0","42","0","7","16","0"
"1998-10-12 12:20:00.0","0","19","0","0","46","0","14","11","0"
"1998-10-12 12:30:00.0","0","19","0","0","38","0","14","0","0"
"1998-10-12 12:40:00.0","0","18","0","0","37","0","14","0","0"
"1998-10-12 12:50:00.0","0","19","0","0","37","0","14","0","0"
"1998-10-12 13:00:00.0","0","19","0","0","52","0","14","19","0"
"1998-10-12 13:10:00.0","0","19","0","0","52","0","14","18","0"
"1998-10-12 13:20:00.0","0","18","0","0","50","0","13","17","0"
"1998-10-12 13:30:00.0","0","19","0","0","83","33","14","17","0"
"1998-10-12 13:40:00.0","0","19","0","0","92","43","14","16","0"
"1998-10-12 13:50:00.0","0","4","0","0","34","4","5","17","0"
"1998-10-12 14:00:00.0","0","3","0","0","26","0","3","16","0"
"1998-10-12 14:10:00.0","0","4","0","0","26","0","3","16","0"
"1998-10-12 14:20:00.0","0","3","0","0","22","0","3","11","0"
"1998-10-12 14:30:00.0","0","3","0","0","12","0","3","0","0"
"1998-10-12 14:40:00.0","0","4","0","0","15","2","3","0","0"
"1998-10-12 14:50:00.0","0","3","0","0","46","32","3","1","0"
"1998-10-12 15:00:00.0","0","3","0","0","71","41","3","18","0"
"1998-10-12 15:10:00.0","0","4","0","0","83","42","4","18","0"
"1998-10-12 15:20:00.0","0","4","0","0","70","42","3","17","0"
"1998-10-12 15:30:00.0","0","24","0","0","156","48","3","17","0"
"1998-10-12 15:40:00.0","0","22","0","0","442","50","3","16","0"
"1998-10-12 15:50:00.0","0","21","0","0","442","50","3","17","0"
"1998-10-12 16:00:00.0","0","21","0","0","441","49","3","16","0"
"1998-10-12 16:10:00.0","0","20","0","0","437","44","3","16","0"
"1998-10-12 16:20:00.0","0","20","0","0","439","44","3","16","0"
"1998-10-12 16:30:00.0","0","20","0","0","432","44","3","8","0"
"1998-10-12 16:40:00.0","0","19","0","0","425","45","3","0","0"
"1998-10-12 16:50:00.0","0","20","0","0","425","44","3","0","0"
"1998-10-12 17:00:00.0","0","19","0","0","429","44","3","1","0"
"1998-10-12 17:10:00.0","0","19","0","0","441","45","4","19","0"
"1998-10-12 17:20:00.0","0","20","0","0","443","45","3","17","0"
"1998-10-12 17:30:00.0","0","19","0","0","370","28","8","17","0"
"1998-10-12 17:40:00.0","0","19","0","0","72","20","14","17","0"
"1998-10-12 17:50:00.0","0","20","0","0","78","26","15","17","0"
"1998-10-12 18:00:00.0","0","19","0","0","82","31","15","17","0"
"1998-10-12 18:10:00.0","0","20","13","0","123","57","14","17","0"
"1998-10-12 18:20:00.0","0","19","17","0","192","82","4","16","0"
"1998-10-12 18:30:00.0","0","20","18","0","133","87","4","0","0"
"1998-10-12 18:40:00.0","0","19","19","0","119","64","12","0","0"
"1998-10-12 18:50:00.0","0","20","18","0","97","42","14","0","0"
"1998-10-12 19:00:00.0","0","19","17","0","105","38","14","12","0"
"1998-10-12 19:10:00.0","0","19","17","0","104","35","15","18","0"
"1998-10-12 19:20:00.0","0","19","17","0","235","35","14","17","0"
"1998-10-12 19:30:00.0","0","20","17","0","180","41","14","17","0"
"1998-10-12 19:40:00.0","0","19","16","0","98","29","14","17","0"
"1998-10-12 19:50:00.0","0","20","17","0","99","31","14","17","0"
"1998-10-12 20:00:00.0","0","20","17","0","118","56","14","16","0"
"1998-10-12 20:10:00.0","0","19","17","0","119","45","14","17","0"
"1998-10-12 20:20:00.0","0","20","17","0","95","29","15","13","0"
"1998-10-12 20:30:00.0","0","19","17","0","95","41","14","0","0"
"1998-10-12 20:40:00.0","0","20","18","0","139","82","14","0","0"
"1998-10-12 20:50:00.0","0","19","18","0","145","89","14","0","0"
"1998-10-12 21:00:00.0","0","20","18","0","222","89","13","15","0"
"1998-10-12 21:10:00.0","0","19","18","0","495","67","13","18","0"
"1998-10-12 21:20:00.0","0","19","18","0","496","67","13","17","0"
"1998-10-12 21:30:00.0","0","20","17","0","435","11","13","17","0"
"1998-10-12 21:40:00.0","0","19","16","0","434","10","13","17","0"
"1998-10-12 21:50:00.0","0","19","17","0","438","9","14","16","0"
"1998-10-12 22:00:00.0","0","19","16","0","431","10","13","17","0"
"1998-10-12 22:10:00.0","0","11","17","0","417","9","13","0","0"
"1998-10-12 22:20:00.0","0","4","16","0","413","12","13","0","0"
"1998-10-12 22:30:00.0","0","3","17","0","318","13","13","0","0"
"1998-10-12 22:40:00.0","0","4","16","0","67","13","13","15","0"
"1998-10-12 22:50:00.0","0","6","12","0","63","10","15","18","0"
"1998-10-12 23:00:00.0","0","22","0","0","54","1","13","18","0"
"1998-10-12 23:10:00.0","0","21","0","0","53","0","13","17","0"
"1998-10-12 23:20:00.0","0","21","0","0","52","0","13","17","0"
"1998-10-12 23:30:00.0","0","20","0","0","52","1","13","16","0"
"1998-10-12 23:40:00.0","0","20","0","0","51","0","13","17","0"
"1998-10-12 23:50:00.0","0","20","0","0","51","0","14","16","0"
"1998-10-13 00:00:00.0","0","20","0","0","43","0","13","7","0"
"1998-10-13 00:10:00.0","0","19","0","0","37","0","13","0","0"
"1998-10-13 00:20:00.0","0","20","0","0","37","0","12","0","0"
"1998-10-13 00:30:00.0","0","20","0","0","32","1","4","4","0"
"1998-10-13 00:40:00.0","0","19","0","0","42","0","3","19","0"
"1998-10-13 00:50:00.0","0","20","0","0","41","0","3","17","0"
"1998-10-13 01:00:00.0","0","19","0","0","41","0","3","18","0"
"1998-10-13 01:10:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-13 01:20:00.0","0","19","0","0","40","0","4","16","0"
"1998-10-13 01:30:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-13 01:40:00.0","0","20","0","0","40","0","3","16","0"
"1998-10-13 01:50:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-13 02:00:00.0","0","19","0","0","39","0","3","16","0"
"1998-10-13 02:10:00.0","0","19","0","0","34","0","3","10","0"
"1998-10-13 02:20:00.0","0","19","0","0","27","0","4","0","0"
"1998-10-13 02:30:00.0","0","19","0","0","26","0","3","0","0"
"1998-10-13 02:40:00.0","0","19","0","0","26","0","3","0","0"
"1998-10-13 02:50:00.0","0","19","0","0","41","0","3","17","0"
"1998-10-13 03:00:00.0","0","19","0","0","41","0","3","17","0"
"1998-10-13 03:10:00.0","0","19","0","0","40","0","3","18","0"
"1998-10-13 03:20:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-13 03:30:00.0","0","19","0","0","39","0","4","16","0"
"1998-10-13 03:40:00.0","0","12","0","0","34","0","3","17","0"
"1998-10-13 03:50:00.0","0","4","0","0","27","0","3","16","0"
"1998-10-13 04:00:00.0","0","3","0","0","26","0","3","17","0"
"1998-10-13 04:10:00.0","0","3","0","0","13","0","3","0","0"
"1998-10-13 04:20:00.0","0","4","0","0","13","0","3","0","0"
"1998-10-13 04:30:00.0","0","3","0","0","13","0","4","0","0"
"1998-10-13 04:40:00.0","0","3","0","0","25","0","3","12","0"
"1998-10-13 04:50:00.0","0","4","0","0","27","0","3","18","0"
"1998-10-13 05:00:00.0","0","19","0","0","41","0","3","17","0"
"1998-10-13 05:10:00.0","0","22","0","0","43","0","3","17","0"
"1998-10-13 05:20:00.0","0","21","0","0","42","0","3","17","0"
"1998-10-13 05:30:00.0","0","21","0","0","42","0","3","16","0"
"1998-10-13 05:40:00.0","0","20","0","0","60","20","3","17","0"
"1998-10-13 05:50:00.0","0","20","0","0","86","46","4","16","0"
"1998-10-13 06:00:00.0","0","20","0","0","75","40","3","11","0"
"1998-10-13 06:10:00.0","0","20","0","0","63","35","3","0","0"
"1998-10-13 06:20:00.0","0","20","0","0","70","39","8","0","0"
"1998-10-13 06:30:00.0","0","20","0","0","96","57","13","1","0"
"1998-10-13 06:40:00.0","0","19","0","0","112","59","13","18","0"
"1998-10-13 06:50:00.0","0","20","0","0","120","69","14","18","0"
"1998-10-13 07:00:00.0","0","19","0","0","117","66","13","17","0"
"1998-10-13 07:10:00.0","0","20","0","0","91","47","8","17","0"
"1998-10-13 07:20:00.0","0","19","0","0","49","9","3","14","0"
"1998-10-13 07:30:00.0","0","19","0","0","50","10","3","14","0"
"1998-10-13 07:40:00.0","0","19","0","0","51","11","3","14","0"
"1998-10-13 07:50:00.0","0","19","0","0","51","12","3","14","0"
"1998-10-13 08:00:00.0","0","20","0","0","80","45","3","18","0"
"1998-10-13 08:10:00.0","0","19","0","0","120","44","3","0","0"
"1998-10-13 08:20:00.0","0","20","0","0","74","44","4","0","0"
"1998-10-13 08:30:00.0","0","19","0","0","89","54","3","5","0"
"1998-10-13 08:40:00.0","0","19","0","0","99","53","3","18","0"
"1998-10-13 08:50:00.0","0","19","0","0","99","51","3","18","0"
"1998-10-13 09:00:00.0","0","19","0","0","108","50","3","17","0"
"1998-10-13 09:10:00.0","0","18","0","0","123","68","3","17","0"
"1998-10-13 09:20:00.0","0","18","0","0","138","79","3","16","0"
"1998-10-13 09:30:00.0","0","16","0","0","120","71","4","17","0"
"1998-10-13 09:40:00.0","0","18","0","0","189","60","3","16","0"
"1998-10-13 09:50:00.0","0","18","0","0","405","49","3","16","0"
"1998-10-13 10:00:00.0","0","18","0","0","169","51","3","2","0"
"1998-10-13 10:10:00.0","0","17","0","0","137","53","3","0","0"
"1998-10-13 10:20:00.0","0","19","0","0","384","54","3","0","0"
"1998-10-13 10:30:00.0","0","19","0","0","353","53","3","11","0"
"1998-10-13 10:40:00.0","0","19","0","0","116","54","3","18","0"
"1998-10-13 10:50:00.0","0","19","0","0","112","53","4","17","0"
"1998-10-13 11:00:00.0","0","18","0","0","112","53","3","17","0"
"1998-10-13 11:10:00.0","0","19","0","0","110","53","3","17","0"
"1998-10-13 11:20:00.0","0","12","0","0","103","53","3","16","0"
"1998-10-13 11:30:00.0","0","3","0","0","83","53","3","17","0"
"1998-10-13 11:40:00.0","0","3","0","0","84","54","3","16","0"
"1998-10-13 11:50:00.0","0","4","0","0","230","51","3","16","0"
"1998-10-13 12:00:00.0","0","3","0","0","352","9","4","11","0"
"1998-10-13 12:10:00.0","0","3","0","0","190","0","3","0","0"
"1998-10-13 12:20:00.0","0","4","0","0","36","4","3","0","0"
"1998-10-13 12:30:00.0","0","3","0","0","36","10","3","0","0"
"1998-10-13 12:40:00.0","0","9","0","0","45","0","3","17","0"
"1998-10-13 12:50:00.0","0","23","0","0","63","0","5","18","0"
"1998-10-13 13:00:00.0","0","22","0","0","73","14","14","18","0"
"1998-10-13 13:10:00.0","0","21","0","0","328","2","14","17","0"
"1998-10-13 13:20:00.0","0","21","0","0","367","0","14","16","0"
"1998-10-13 13:30:00.0","0","20","0","0","103","0","14","17","0"
"1998-10-13 13:40:00.0","0","20","0","0","94","5","14","16","0"
"1998-10-13 13:50:00.0","0","20","0","0","183","29","13","16","0"
"1998-10-13 14:00:00.0","0","19","0","0","164","28","14","5","0"
"1998-10-13 14:10:00.0","0","20","0","0","91","29","14","0","0"
"1998-10-13 14:20:00.0","0","19","0","0","111","29","14","0","0"
"1998-10-13 14:30:00.0","0","19","0","0","161","29","13","9","0"
"1998-10-13 14:40:00.0","0","19","0","0","108","27","14","18","0"
"1998-10-13 14:50:00.0","0","19","0","0","89","19","14","17","0"
"1998-10-13 15:00:00.0","0","20","0","0","71","25","9","17","0"
"1998-10-13 15:10:00.0","0","19","0","0","56","16","3","17","0"
"1998-10-13 15:20:00.0","0","19","0","0","57","17","4","17","0"
"1998-10-13 15:30:00.0","0","19","0","0","125","21","3","17","0"
"1998-10-13 15:40:00.0","0","19","0","0","430","40","3","16","0"
"1998-10-13 15:50:00.0","0","19","0","0","431","40","3","16","0"
"1998-10-13 16:00:00.0","0","19","0","0","539","43","3","10","0"
"1998-10-13 16:10:00.0","0","20","0","0","671","41","3","0","0"
"1998-10-13 16:20:00.0","0","19","0","0","436","44","3","0","0"
"1998-10-13 16:30:00.0","0","19","0","0","429","33","6","1","0"
"1998-10-13 16:40:00.0","0","19","0","0","431","16","13","18","0"
"1998-10-13 16:50:00.0","0","19","0","0","434","16","13","18","0"
"1998-10-13 17:00:00.0","0","19","0","0","438","21","13","17","0"
"1998-10-13 17:10:00.0","0","20","0","0","441","22","14","17","0"
"1998-10-13 17:20:00.0","0","19","0","0","561","14","3","17","0"
"1998-10-13 17:30:00.0","0","19","0","0","569","7","8","16","0"
"1998-10-13 17:40:00.0","0","19","0","0","61","9","5","17","0"
"1998-10-13 17:50:00.0","0","20","0","0","48","0","5","16","0"
"1998-10-13 18:00:00.0","0","20","0","0","45","1","5","13","0"
"1998-10-13 18:10:00.0","0","19","0","0","58","18","9","0","0"
"1998-10-13 18:20:00.0","0","20","1","0","68","37","5","0","0"
"1998-10-13 18:30:00.0","0","20","18","0","73","21","5","0","0"
"1998-10-13 18:40:00.0","0","19","18","0","66","0","4","17","0"
"1998-10-13 18:50:00.0","0","20","18","0","74","3","10","18","0"
"1998-10-13 19:00:00.0","0","19","18","0","98","23","15","17","0"
"1998-10-13 19:10:00.0","0","19","17","0","100","26","15","17","0"
"1998-10-13 19:20:00.0","0","19","18","0","99","26","15","17","0"
"1998-10-13 19:30:00.0","0","5","17","0","88","27","14","17","0"
"1998-10-13 19:40:00.0","0","3","17","0","87","26","15","17","0"
"1998-10-13 19:50:00.0","0","4","18","0","86","27","15","16","0"
"1998-10-13 20:00:00.0","0","3","17","0","87","26","15","17","0"
"1998-10-13 20:10:00.0","0","17","4","0","61","14","15","2","0"
"1998-10-13 20:20:00.0","0","22","0","0","69","9","14","0","0"
"1998-10-13 20:30:00.0","0","21","0","0","60","13","15","0","0"
"1998-10-13 20:40:00.0","0","21","0","0","55","10","11","7","0"
"1998-10-13 20:50:00.0","0","21","0","0","128","36","14","18","0"
"1998-10-13 21:00:00.0","0","21","0","0","173","39","14","18","0"
"1998-10-13 21:10:00.0","0","20","0","0","452","38","13","17","0"
"1998-10-13 21:20:00.0","0","21","0","0","451","37","14","17","0"
"1998-10-13 21:30:00.0","0","20","0","0","451","36","13","16","0"
"1998-10-13 21:40:00.0","0","20","0","0","475","59","14","17","0"
"1998-10-13 21:50:00.0","0","20","0","0","476","58","14","16","0"
"1998-10-13 22:00:00.0","0","20","0","0","459","50","13","17","0"
"1998-10-13 22:10:00.0","0","20","0","0","458","57","13","1","0"
"1998-10-13 22:20:00.0","0","19","0","0","429","26","14","0","0"
"1998-10-13 22:30:00.0","0","20","0","0","429","25","14","0","0"
"1998-10-13 22:40:00.0","0","20","0","0","415","17","13","9","0"
"1998-10-13 22:50:00.0","0","19","0","0","406","9","14","17","0"
"1998-10-13 23:00:00.0","0","20","0","0","43","2","3","18","0"
"1998-10-13 23:10:00.0","0","19","0","0","41","0","3","17","0"
"1998-10-13 23:20:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-13 23:30:00.0","0","19","0","0","40","0","3","16","0"
"1998-10-13 23:40:00.0","0","20","0","0","39","0","3","17","0"
"1998-10-13 23:50:00.0","0","19","0","0","40","0","3","16","0"
"1998-10-14 00:00:00.0","0","19","0","0","40","0","4","16","0"
"1998-10-14 00:10:00.0","0","19","0","0","32","0","3","7","0"
"1998-10-14 00:20:00.0","0","19","0","0","26","0","3","0","0"
"1998-10-14 00:30:00.0","0","19","0","0","26","0","3","0","0"
"1998-10-14 00:40:00.0","0","4","0","0","17","0","3","2","0"
"1998-10-14 00:50:00.0","0","4","0","0","28","0","3","18","0"
"1998-10-14 01:00:00.0","0","3","0","0","28","0","3","18","0"
"1998-10-14 01:10:00.0","0","3","0","0","27","0","4","17","0"
"1998-10-14 01:20:00.0","0","14","0","0","36","0","3","16","0"
"1998-10-14 01:30:00.0","0","22","0","0","42","0","3","17","0"
"1998-10-14 01:40:00.0","0","21","0","0","42","0","3","16","0"
"1998-10-14 01:50:00.0","0","20","0","0","40","0","3","17","0"
"1998-10-14 02:00:00.0","0","20","0","0","40","0","3","15","0"
"1998-10-14 02:10:00.0","0","20","0","0","27","0","3","0","0"
"1998-10-14 02:20:00.0","0","20","0","0","27","0","3","0","0"
"1998-10-14 02:30:00.0","0","19","0","0","27","0","3","0","0"
"1998-10-14 02:40:00.0","0","20","0","0","39","0","3","14","0"
"1998-10-14 02:50:00.0","0","19","0","0","41","0","4","18","0"
"1998-10-14 03:00:00.0","0","19","0","0","41","0","3","17","0"
"1998-10-14 03:10:00.0","0","20","0","0","40","0","3","17","0"
"1998-10-14 03:20:00.0","0","19","0","0","40","0","3","16","0"
"1998-10-14 03:30:00.0","0","19","0","0","47","7","3","17","0"
"1998-10-14 03:40:00.0","0","20","0","0","46","7","3","16","0"
"1998-10-14 03:50:00.0","0","19","0","0","39","0","3","17","0"
"1998-10-14 04:00:00.0","0","19","0","0","30","0","3","4","0"
"1998-10-14 04:10:00.0","0","19","0","0","27","0","4","0","0"
"1998-10-14 04:20:00.0","0","20","0","0","26","0","3","0","0"
"1998-10-14 04:30:00.0","0","19","0","0","35","0","3","9","0"
"1998-10-14 04:40:00.0","0","19","0","0","41","0","3","17","0"
"1998-10-14 04:50:00.0","0","19","0","0","40","0","3","18","0"
