"Time","Chest freezer (Storeroom, 191l)","Fridge freezer (172l/94l)","Halogen lamp 1 (0,5kW)","Microwave oven (0,7kW)","Site consumption ()","Total site light consumption ()","TV (36cm)","Washing machine ()"
"1998-08-10 04:00:00.0","14","10","0","0","51","19","0","0"
"1998-08-10 04:10:00.0","15","22","0","0","46","2","0","0"
"1998-08-10 04:20:00.0","14","22","0","0","45","1","0","0"
"1998-08-10 04:30:00.0","15","22","0","0","44","0","0","0"
"1998-08-10 04:40:00.0","14","9","0","0","31","0","0","0"
"1998-08-10 04:50:00.0","15","7","0","0","30","0","0","0"
"1998-08-10 05:00:00.0","14","5","0","0","29","0","0","0"
"1998-08-10 05:10:00.0","15","11","0","0","34","0","0","0"
"1998-08-10 05:20:00.0","14","23","0","0","44","0","0","0"
"1998-08-10 05:30:00.0","14","22","0","0","44","0","0","0"
"1998-08-10 05:40:00.0","15","22","0","0","43","0","0","0"
"1998-08-10 05:50:00.0","14","10","0","0","33","0","0","0"
"1998-08-10 06:00:00.0","15","16","0","0","38","0","0","0"
"1998-08-10 06:10:00.0","14","22","0","0","44","0","0","0"
"1998-08-10 06:20:00.0","14","9","0","0","31","0","0","0"
"1998-08-10 06:30:00.0","15","6","0","0","30","0","0","0"
"1998-08-10 06:40:00.0","14","14","0","0","36","0","0","0"
"1998-08-10 06:50:00.0","15","22","0","0","44","0","0","0"
"1998-08-10 07:00:00.0","14","23","0","0","43","0","0","0"
"1998-08-10 07:10:00.0","14","6","0","0","30","0","0","0"
"1998-08-10 07:20:00.0","15","19","0","0","40","0","0","0"
"1998-08-10 07:30:00.0","14","22","0","0","44","0","0","0"
"1998-08-10 07:40:00.0","14","5","0","0","28","0","0","0"
"1998-08-10 07:50:00.0","15","20","0","0","42","0","0","0"
"1998-08-10 08:00:00.0","14","22","0","0","43","0","0","0"
"1998-08-10 08:10:00.0","14","5","0","0","28","0","0","0"
"1998-08-10 08:20:00.0","14","20","0","0","42","0","0","0"
"1998-08-10 08:30:00.0","15","21","0","0","43","0","0","0"
"1998-08-10 08:40:00.0","14","4","0","0","26","0","0","0"
"1998-08-10 08:50:00.0","14","21","0","0","43","0","0","0"
"1998-08-10 09:00:00.0","15","20","0","0","42","0","0","0"
"1998-08-10 09:10:00.0","14","5","0","0","27","0","0","0"
"1998-08-10 09:20:00.0","14","23","0","0","44","0","0","0"
"1998-08-10 09:30:00.0","15","15","0","0","38","0","0","0"
"1998-08-10 09:40:00.0","14","6","0","0","29","0","0","0"
"1998-08-10 09:50:00.0","14","13","0","0","35","0","0","0"
"1998-08-10 10:00:00.0","14","23","0","0","44","0","0","0"
"1998-08-10 10:10:00.0","15","17","0","0","39","0","0","0"
"1998-08-10 10:20:00.0","14","7","0","0","31","0","0","0"
"1998-08-10 10:30:00.0","14","23","0","0","43","0","0","0"
"1998-08-10 10:40:00.0","15","13","0","0","36","0","0","0"
"1998-08-10 10:50:00.0","14","12","0","0","34","0","0","0"
"1998-08-10 11:00:00.0","14","22","0","0","43","0","0","0"
"1998-08-10 11:10:00.0","14","9","0","0","32","0","0","0"
"1998-08-10 11:20:00.0","15","16","0","0","37","0","0","0"
"1998-08-10 11:30:00.0","14","22","0","0","44","0","0","0"
"1998-08-10 11:40:00.0","14","6","0","0","29","0","0","0"
"1998-08-10 11:50:00.0","14","19","0","0","40","0","0","0"
"1998-08-10 12:00:00.0","15","20","0","0","42","0","0","0"
"1998-08-10 12:10:00.0","14","4","0","0","28","0","0","0"
"1998-08-10 12:20:00.0","15","23","0","0","44","0","0","0"
"1998-08-10 12:30:00.0","14","16","0","0","38","0","0","0"
"1998-08-10 12:40:00.0","15","10","0","0","33","0","0","0"
"1998-08-10 12:50:00.0","15","22","0","0","44","0","0","0"
"1998-08-10 13:00:00.0","14","14","0","0","36","0","0","0"
"1998-08-10 13:10:00.0","15","12","0","0","35","0","0","0"
"1998-08-10 13:20:00.0","14","22","0","0","44","0","0","0"
"1998-08-10 13:30:00.0","15","10","0","0","33","0","0","0"
"1998-08-10 13:40:00.0","14","16","0","0","38","0","0","0"
"1998-08-10 13:50:00.0","15","22","0","0","44","0","0","0"
"1998-08-10 14:00:00.0","14","7","0","0","31","0","0","0"
"1998-08-10 14:10:00.0","15","18","0","0","39","0","0","0"
"1998-08-10 14:20:00.0","14","22","0","0","44","0","0","0"
"1998-08-10 14:30:00.0","15","4","0","0","27","0","0","0"
"1998-08-10 14:40:00.0","14","21","0","0","43","0","0","0"
"1998-08-10 14:50:00.0","15","22","0","0","43","0","0","0"
"1998-08-10 15:00:00.0","14","3","0","0","27","0","0","0"
"1998-08-10 15:10:00.0","14","23","0","0","44","0","0","0"
"1998-08-10 15:20:00.0","15","20","0","0","42","0","0","0"
"1998-08-10 15:30:00.0","14","4","0","0","27","0","0","0"
"1998-08-10 15:40:00.0","15","23","0","0","45","0","0","0"
"1998-08-10 15:50:00.0","14","18","0","0","40","0","0","0"
"1998-08-10 16:00:00.0","15","7","0","0","30","0","0","0"
"1998-08-10 16:10:00.0","14","22","0","0","44","0","0","0"
"1998-08-10 16:20:00.0","15","16","0","0","38","0","0","0"
"1998-08-10 16:30:00.0","14","10","0","0","33","0","0","0"
"1998-08-10 16:40:00.0","15","22","0","0","43","0","0","0"
"1998-08-10 16:50:00.0","14","10","0","0","34","0","0","0"
"1998-08-10 17:00:00.0","15","16","0","0","37","0","0","0"
"1998-08-10 17:10:00.0","14","22","0","0","44","0","0","0"
"1998-08-10 17:20:00.0","15","6","0","0","29","0","0","0"
"1998-08-10 17:30:00.0","14","20","0","0","42","0","0","0"
"1998-08-10 17:40:00.0","14","20","0","0","42","0","0","0"
"1998-08-10 17:50:00.0","15","5","0","0","29","0","0","0"
"1998-08-10 18:00:00.0","15","23","0","0","44","0","0","0"
"1998-08-10 18:10:00.0","14","14","0","0","37","0","0","0"
"1998-08-10 18:20:00.0","15","11","0","0","34","0","0","0"
"1998-08-10 18:30:00.0","14","23","0","0","44","0","0","0"
"1998-08-10 18:40:00.0","15","8","0","0","32","0","0","0"
"1998-08-10 18:50:00.0","14","18","0","0","40","0","0","0"
"1998-08-10 19:00:00.0","15","21","0","0","43","0","0","0"
"1998-08-10 19:10:00.0","14","4","0","0","27","0","0","0"
"1998-08-10 19:20:00.0","15","23","0","0","45","0","0","0"
"1998-08-10 19:30:00.0","14","16","0","0","38","0","0","0"
"1998-08-10 19:40:00.0","15","6","0","0","30","0","0","0"
"1998-08-10 19:50:00.0","15","12","0","0","34","0","0","0"
"1998-08-10 20:00:00.0","14","23","0","0","45","0","0","0"
"1998-08-10 20:10:00.0","15","18","0","0","41","0","0","0"
"1998-08-10 20:20:00.0","14","7","0","0","30","0","0","0"
"1998-08-10 20:30:00.0","15","23","0","0","45","0","0","0"
"1998-08-10 20:40:00.0","15","16","0","0","38","0","0","0"
"1998-08-10 20:50:00.0","14","10","0","0","33","0","0","0"
"1998-08-10 21:00:00.0","15","22","0","0","44","0","0","0"
"1998-08-10 21:10:00.0","14","12","0","0","36","0","0","0"
"1998-08-10 21:20:00.0","15","6","0","0","29","0","0","0"
"1998-08-10 21:30:00.0","15","16","0","0","38","0","0","0"
"1998-08-10 21:40:00.0","14","22","0","0","44","0","0","0"
"1998-08-10 21:50:00.0","15","19","0","0","41","0","0","0"
"1998-08-10 22:00:00.0","14","7","0","0","31","0","0","0"
"1998-08-10 22:10:00.0","15","23","0","0","44","0","0","0"
"1998-08-10 22:20:00.0","15","16","0","0","39","0","0","0"
"1998-08-10 22:30:00.0","14","9","0","0","32","0","0","0"
"1998-08-10 22:40:00.0","15","23","0","0","44","0","0","0"
"1998-08-10 22:50:00.0","14","12","0","0","35","0","0","0"
"1998-08-10 23:00:00.0","15","13","0","0","36","0","0","0"
"1998-08-10 23:10:00.0","14","23","0","0","45","0","0","0"
"1998-08-10 23:20:00.0","15","8","0","0","31","0","0","0"
"1998-08-10 23:30:00.0","14","18","0","0","40","0","0","0"
"1998-08-10 23:40:00.0","15","22","0","0","44","0","0","0"
"1998-08-10 23:50:00.0","14","4","0","0","27","0","0","0"
"1998-08-11 00:00:00.0","15","22","0","0","44","0","0","0"
"1998-08-11 00:10:00.0","15","18","0","0","41","0","0","0"
"1998-08-11 00:20:00.0","14","8","0","0","31","0","0","0"
"1998-08-11 00:30:00.0","15","23","0","0","44","0","0","0"
"1998-08-11 00:40:00.0","14","12","0","0","35","0","0","0"
"1998-08-11 00:50:00.0","15","14","0","0","37","0","0","0"
"1998-08-11 01:00:00.0","14","22","0","0","44","0","0","0"
"1998-08-11 01:10:00.0","15","6","0","0","29","0","0","0"
"1998-08-11 01:20:00.0","14","20","0","0","41","0","0","0"
"1998-08-11 01:30:00.0","14","21","0","0","43","0","0","0"
"1998-08-11 01:40:00.0","15","4","0","0","27","0","0","0"
"1998-08-11 01:50:00.0","14","23","0","0","45","0","0","0"
"1998-08-11 02:00:00.0","15","15","0","0","37","0","0","0"
"1998-08-11 02:10:00.0","14","10","0","0","34","0","0","0"
"1998-08-11 02:20:00.0","15","23","0","0","44","0","0","0"
"1998-08-11 02:30:00.0","14","10","0","0","33","0","0","0"
"1998-08-11 02:40:00.0","15","16","0","0","38","0","0","0"
"1998-08-11 02:50:00.0","14","22","0","0","44","0","0","0"
"1998-08-11 03:00:00.0","15","5","0","0","28","0","0","0"
"1998-08-11 03:10:00.0","14","22","0","0","44","0","0","0"
"1998-08-11 03:20:00.0","15","18","0","0","40","0","0","0"
"1998-08-11 03:30:00.0","14","8","0","0","31","0","0","0"
"1998-08-11 03:40:00.0","15","22","0","0","44","0","0","0"
"1998-08-11 03:50:00.0","14","13","0","0","36","0","0","0"
"1998-08-11 04:00:00.0","15","10","0","0","33","0","0","0"
"1998-08-11 04:10:00.0","14","22","0","0","44","0","0","0"
"1998-08-11 04:20:00.0","15","14","0","0","36","0","0","0"
"1998-08-11 04:30:00.0","15","12","0","0","35","0","0","0"
"1998-08-11 04:40:00.0","14","23","0","0","44","0","0","0"
"1998-08-11 04:50:00.0","15","7","0","0","31","0","0","0"
"1998-08-11 05:00:00.0","14","19","0","0","41","0","0","0"
"1998-08-11 05:10:00.0","15","20","0","0","42","0","0","0"
"1998-08-11 05:20:00.0","14","5","0","0","29","0","0","0"
"1998-08-11 05:30:00.0","15","23","0","0","44","0","0","0"
"1998-08-11 05:40:00.0","14","15","0","0","38","0","0","0"
"1998-08-11 05:50:00.0","15","11","0","0","33","0","0","0"
"1998-08-11 06:00:00.0","14","22","0","0","44","0","0","0"
"1998-08-11 06:10:00.0","14","10","0","0","33","0","0","0"
"1998-08-11 06:20:00.0","15","16","0","0","38","0","0","0"
"1998-08-11 06:30:00.0","15","22","0","0","44","0","0","0"
"1998-08-11 06:40:00.0","14","4","0","0","28","0","0","0"
"1998-08-11 06:50:00.0","15","22","0","0","43","0","0","0"
"1998-08-11 07:00:00.0","14","18","0","0","40","0","0","0"
"1998-08-11 07:10:00.0","14","8","0","0","32","0","0","0"
"1998-08-11 07:20:00.0","15","22","0","0","43","0","0","0"
"1998-08-11 07:30:00.0","14","12","0","0","35","0","0","0"
"1998-08-11 07:40:00.0","15","14","0","0","36","0","0","0"
"1998-08-11 07:50:00.0","14","23","0","0","44","0","0","0"
"1998-08-11 08:00:00.0","15","6","0","0","30","0","0","0"
"1998-08-11 08:10:00.0","14","19","0","0","40","0","0","0"
"1998-08-11 08:20:00.0","14","22","0","0","44","0","0","0"
"1998-08-11 08:30:00.0","15","4","0","0","27","0","0","0"
"1998-08-11 08:40:00.0","14","21","0","0","43","0","0","0"
"1998-08-11 08:50:00.0","14","20","0","0","41","0","0","0"
"1998-08-11 09:00:00.0","15","5","0","0","28","0","0","0"
"1998-08-11 09:10:00.0","14","22","0","0","43","0","0","0"
"1998-08-11 09:20:00.0","14","16","0","0","38","0","0","0"
"1998-08-11 09:30:00.0","14","9","0","0","32","0","0","0"
"1998-08-11 09:40:00.0","15","23","0","0","44","0","0","0"
"1998-08-11 09:50:00.0","14","12","0","0","35","0","0","0"
"1998-08-11 10:00:00.0","15","13","0","0","35","0","0","0"
"1998-08-11 10:10:00.0","14","23","0","0","45","0","0","0"
"1998-08-11 10:20:00.0","15","7","0","0","30","0","0","0"
"1998-08-11 10:30:00.0","14","18","0","0","40","0","0","0"
"1998-08-11 10:40:00.0","15","22","0","0","44","0","0","0"
"1998-08-11 10:50:00.0","15","5","0","0","28","0","0","0"
"1998-08-11 11:00:00.0","14","21","0","0","43","0","0","0"
"1998-08-11 11:10:00.0","14","17","0","0","39","0","0","0"
"1998-08-11 11:20:00.0","15","9","0","0","31","0","0","0"
"1998-08-11 11:30:00.0","14","22","0","0","44","0","0","0"
"1998-08-11 11:40:00.0","15","11","0","0","34","0","0","0"
"1998-08-11 11:50:00.0","14","14","0","0","36","0","0","0"
"1998-08-11 12:00:00.0","15","23","0","0","44","0","0","0"
"1998-08-11 12:10:00.0","14","6","0","0","30","0","0","0"
"1998-08-11 12:20:00.0","15","20","0","0","42","0","0","0"
"1998-08-11 12:30:00.0","14","19","0","0","41","0","0","0"
"1998-08-11 12:40:00.0","15","7","0","0","30","0","0","0"
"1998-08-11 12:50:00.0","14","22","0","0","44","0","0","0"
"1998-08-11 13:00:00.0","15","16","0","0","38","0","0","0"
"1998-08-11 13:10:00.0","15","6","0","0","30","0","0","0"
"1998-08-11 13:20:00.0","14","17","0","0","40","0","0","0"
"1998-08-11 13:30:00.0","15","23","0","0","44","0","0","0"
"1998-08-11 13:40:00.0","14","14","0","0","37","0","0","0"
"1998-08-11 13:50:00.0","15","12","0","0","34","0","0","0"
"1998-08-11 14:00:00.0","15","23","0","0","45","0","0","0"
"1998-08-11 14:10:00.0","14","10","0","0","33","0","0","0"
"1998-08-11 14:20:00.0","15","15","0","0","38","0","0","0"
"1998-08-11 14:30:00.0","14","23","0","0","44","0","0","0"
"1998-08-11 14:40:00.0","15","6","0","0","30","0","0","0"
"1998-08-11 14:50:00.0","15","20","0","0","42","0","0","0"
"1998-08-11 15:00:00.0","14","22","0","0","44","0","0","0"
"1998-08-11 15:10:00.0","15","4","0","0","27","0","0","0"
"1998-08-11 15:20:00.0","14","23","0","0","45","0","0","0"
"1998-08-11 15:30:00.0","15","16","0","0","38","0","0","0"
"1998-08-11 15:40:00.0","14","9","0","0","32","0","0","0"
"1998-08-11 15:50:00.0","15","23","0","0","45","0","0","0"
"1998-08-11 16:00:00.0","15","16","0","0","38","0","0","0"
"1998-08-11 16:10:00.0","14","10","0","0","33","0","0","0"
"1998-08-11 16:20:00.0","15","22","0","0","44","0","0","0"
"1998-08-11 16:30:00.0","14","11","0","0","33","0","0","0"
"1998-08-11 16:40:00.0","15","15","0","0","38","0","0","0"
"1998-08-11 16:50:00.0","14","23","0","0","44","0","0","0"
"1998-08-11 17:00:00.0","15","6","0","0","30","0","0","0"
"1998-08-11 17:10:00.0","14","19","0","0","41","0","0","0"
"1998-08-11 17:20:00.0","15","23","0","0","45","0","0","0"
"1998-08-11 17:30:00.0","15","3","0","0","27","0","0","0"
"1998-08-11 17:40:00.0","14","23","0","0","44","0","0","0"
"1998-08-11 17:50:00.0","15","20","0","0","42","0","0","0"
"1998-08-11 18:00:00.0","14","6","0","0","29","0","0","0"
"1998-08-11 18:10:00.0","15","22","0","0","44","0","0","0"
"1998-08-11 18:20:00.0","14","17","0","0","39","0","0","0"
"1998-08-11 18:30:00.0","15","4","0","0","28","0","0","0"
"1998-08-11 18:40:00.0","14","18","0","0","40","0","0","0"
"1998-08-11 18:50:00.0","15","22","0","0","44","0","0","0"
"1998-08-11 19:00:00.0","15","16","0","0","38","0","0","0"
"1998-08-11 19:10:00.0","14","6","0","0","30","0","0","0"
"1998-08-11 19:20:00.0","15","16","0","0","38","0","0","0"
"1998-08-11 19:30:00.0","15","23","0","0","45","0","0","0"
"1998-08-11 19:40:00.0","14","17","0","0","40","0","0","0"
"1998-08-11 19:50:00.0","15","9","0","0","31","0","0","0"
"1998-08-11 20:00:00.0","14","22","0","0","44","0","0","0"
"1998-08-11 20:10:00.0","15","19","0","0","41","0","0","0"
"1998-08-11 20:20:00.0","15","7","0","0","31","0","0","0"
"1998-08-11 20:30:00.0","14","23","0","0","45","0","0","0"
"1998-08-11 20:40:00.0","15","19","0","0","41","0","0","0"
"1998-08-11 20:50:00.0","15","6","0","0","30","0","0","0"
"1998-08-11 21:00:00.0","14","23","0","0","44","0","0","0"
"1998-08-11 21:10:00.0","15","18","0","0","41","0","0","0"
"1998-08-11 21:20:00.0","15","8","0","0","31","0","0","0"
"1998-08-11 21:30:00.0","14","23","0","0","45","0","0","0"
"1998-08-11 21:40:00.0","15","16","0","0","39","0","0","0"
"1998-08-11 21:50:00.0","15","10","0","0","32","0","0","0"
"1998-08-11 22:00:00.0","14","22","0","0","45","0","0","0"
"1998-08-11 22:10:00.0","15","13","0","0","35","0","0","0"
"1998-08-11 22:20:00.0","15","5","0","0","29","0","0","0"
"1998-08-11 22:30:00.0","14","10","0","0","33","0","0","0"
"1998-08-11 22:40:00.0","15","23","0","0","45","0","0","0"
"1998-08-11 22:50:00.0","15","23","0","0","44","0","0","0"
"1998-08-11 23:00:00.0","14","16","0","0","40","0","0","0"
"1998-08-11 23:10:00.0","15","9","0","0","32","0","0","0"
"1998-08-11 23:20:00.0","15","23","0","0","45","0","0","0"
"1998-08-11 23:30:00.0","15","21","0","0","43","0","0","0"
"1998-08-11 23:40:00.0","14","5","0","0","29","0","0","0"
"1998-08-11 23:50:00.0","15","5","0","0","28","0","0","0"
"1998-08-12 00:00:00.0","15","23","0","0","45","0","0","0"
"1998-08-12 00:10:00.0","14","23","0","0","44","0","0","0"
"1998-08-12 00:20:00.0","15","16","0","0","39","0","0","0"
"1998-08-12 00:30:00.0","15","5","0","0","28","0","0","0"
"1998-08-12 00:40:00.0","14","5","0","0","29","0","0","0"
"1998-08-12 00:50:00.0","15","23","0","0","45","0","0","0"
"1998-08-12 01:00:00.0","14","23","0","0","44","0","0","0"
"1998-08-12 01:10:00.0","15","22","0","0","44","0","0","0"
"1998-08-12 01:20:00.0","14","8","0","0","31","0","0","0"
"1998-08-12 01:30:00.0","15","6","0","0","30","0","0","0"
"1998-08-12 01:40:00.0","14","17","0","0","39","0","0","0"
"1998-08-12 01:50:00.0","15","23","0","0","44","0","0","0"
"1998-08-12 02:00:00.0","14","22","0","0","44","0","0","0"
"1998-08-12 02:10:00.0","15","7","0","0","31","0","0","0"
"1998-08-12 02:20:00.0","15","19","0","0","41","0","0","0"
"1998-08-12 02:30:00.0","14","23","0","0","44","0","0","0"
"1998-08-12 02:40:00.0","15","6","0","0","30","0","0","0"
"1998-08-12 02:50:00.0","14","5","0","0","29","0","0","0"
"1998-08-12 03:00:00.0","15","21","0","0","42","0","0","0"
"1998-08-12 03:10:00.0","15","23","0","0","45","0","0","0"
"1998-08-12 03:20:00.0","14","16","0","0","39","0","0","0"
"1998-08-12 03:30:00.0","15","4","0","0","28","0","0","0"
"1998-08-12 03:40:00.0","15","6","0","0","29","0","0","0"
"1998-08-12 03:50:00.0","14","23","0","0","45","0","0","0"
"1998-08-12 04:00:00.0","15","23","0","0","45","0","0","0"
"1998-08-12 04:10:00.0","14","23","0","0","44","0","0","0"
"1998-08-12 04:20:00.0","15","8","0","0","31","0","0","0"
"1998-08-12 04:30:00.0","15","18","0","0","40","0","0","0"
"1998-08-12 04:40:00.0","14","22","0","0","45","0","0","0"
"1998-08-12 04:50:00.0","15","6","0","0","29","0","0","0"
"1998-08-12 05:00:00.0","14","6","0","0","29","0","0","0"
"1998-08-12 05:10:00.0","15","20","0","0","43","0","0","0"
"1998-08-12 05:20:00.0","14","23","0","0","44","0","0","0"
"1998-08-12 05:30:00.0","15","21","0","0","43","0","0","0"
"1998-08-12 05:40:00.0","15","5","0","0","29","0","0","0"
"1998-08-12 05:50:00.0","14","11","0","0","34","0","0","0"
"1998-08-12 06:00:00.0","15","23","0","0","44","0","0","0"
"1998-08-12 06:10:00.0","14","22","0","0","44","0","0","0"
"1998-08-12 06:20:00.0","15","3","0","0","27","0","0","0"
"1998-08-12 06:30:00.0","15","24","0","0","46","0","0","0"
"1998-08-12 06:40:00.0","14","20","0","0","42","0","0","0"
"1998-08-12 06:50:00.0","15","6","0","0","29","0","0","0"
"1998-08-12 07:00:00.0","14","22","0","0","44","0","0","0"
"1998-08-12 07:10:00.0","15","17","0","0","40","0","0","0"
"1998-08-12 07:20:00.0","15","9","0","0","32","0","0","0"
"1998-08-12 07:30:00.0","14","23","0","0","44","0","0","0"
"1998-08-12 07:40:00.0","15","14","0","0","36","0","0","0"
"1998-08-12 07:50:00.0","14","11","0","0","35","0","0","0"
"1998-08-12 08:00:00.0","15","23","0","0","44","0","0","0"
"1998-08-12 08:10:00.0","14","10","0","0","32","0","0","0"
"1998-08-12 08:20:00.0","14","15","0","0","38","0","0","0"
"1998-08-12 08:30:00.0","15","23","0","0","44","0","0","0"
"1998-08-12 08:40:00.0","14","10","0","0","33","0","0","0"
"1998-08-12 08:50:00.0","15","15","0","0","37","0","0","0"
"1998-08-12 09:00:00.0","14","22","0","0","44","0","0","0"
"1998-08-12 09:10:00.0","15","7","0","0","30","0","0","0"
"1998-08-12 09:20:00.0","15","19","0","0","41","0","0","0"
"1998-08-12 09:30:00.0","14","21","0","0","42","0","0","0"
"1998-08-12 09:40:00.0","15","5","0","0","29","0","0","0"
"1998-08-12 09:50:00.0","14","22","0","0","44","0","0","0"
"1998-08-12 10:00:00.0","15","17","0","0","39","0","0","0"
"1998-08-12 10:10:00.0","14","9","0","0","32","0","0","0"
"1998-08-12 10:20:00.0","15","23","0","0","45","0","0","0"
"1998-08-12 10:30:00.0","14","13","0","0","35","0","0","0"
"1998-08-12 10:40:00.0","15","12","0","0","35","0","0","0"
"1998-08-12 10:50:00.0","15","22","0","0","44","0","0","0"
"1998-08-12 11:00:00.0","14","10","0","0","32","0","0","0"
"1998-08-12 11:10:00.0","14","5","0","0","29","0","0","0"
"1998-08-12 11:20:00.0","15","13","0","0","35","0","0","0"
"1998-08-12 11:30:00.0","14","23","0","0","44","0","0","0"
"1998-08-12 11:40:00.0","15","22","0","0","44","0","0","0"
"1998-08-12 11:50:00.0","14","11","0","0","34","0","0","0"
"1998-08-12 12:00:00.0","15","5","0","0","28","0","0","0"
"1998-08-12 12:10:00.0","14","11","0","0","34","0","0","0"
"1998-08-12 12:20:00.0","15","23","0","0","44","0","0","0"
"1998-08-12 12:30:00.0","15","23","0","0","45","0","0","0"
"1998-08-12 12:40:00.0","14","19","0","0","41","0","0","0"
"1998-08-12 12:50:00.0","15","7","0","0","31","0","0","0"
"1998-08-12 13:00:00.0","15","23","0","0","44","0","0","0"
"1998-08-12 13:10:00.0","14","17","0","0","39","0","0","0"
