"Time","Clothes drier (without condenser) ()","Electric Cooker (hot plate+oven) ()","Fridge freezer (Kitchen, 203l/117l)","Halogen lamp 1 (0,5kW)","Microwave oven ()","Site consumption ()","Total site light consumption ()","TV (36cm)","Washing machine (5kg,750rpm)","Water heater ()"
"1998-09-11 18:00:00.0","0","0","9","0","0","38","18","0","0","0"
"1998-09-11 18:10:00.0","0","0","15","0","0","60","30","7","0","0"
"1998-09-11 18:20:00.0","0","0","0","0","0","103","29","9","0","55"
"1998-09-11 18:30:00.0","0","0","9","0","0","222","42","9","0","152"
"1998-09-11 18:40:00.0","0","0","28","0","0","237","43","9","0","151"
"1998-09-11 18:50:00.0","0","0","29","0","0","242","47","9","0","151"
"1998-09-11 19:00:00.0","0","0","28","0","0","247","53","9","0","152"
"1998-09-11 19:10:00.0","0","0","15","0","0","239","51","9","0","151"
"1998-09-11 19:20:00.0","0","0","14","0","0","219","35","9","0","153"
"1998-09-11 19:30:00.0","0","0","25","0","0","209","19","5","0","153"
"1998-09-11 19:40:00.0","0","0","28","0","0","190","4","0","0","153"
"1998-09-11 19:50:00.0","0","0","20","0","0","179","0","0","0","152"
"1998-09-11 20:00:00.0","0","0","13","0","0","172","0","0","0","151"
"1998-09-11 20:10:00.0","0","0","13","0","0","174","1","0","0","152"
"1998-09-11 20:20:00.0","0","0","18","0","0","105","0","0","0","80"
"1998-09-11 20:30:00.0","0","0","25","0","0","31","0","0","0","0"
"1998-09-11 20:40:00.0","0","0","13","0","0","21","0","0","0","0"
"1998-09-11 20:50:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-11 21:00:00.0","0","0","14","0","0","20","0","0","0","0"
"1998-09-11 21:10:00.0","0","0","27","0","0","33","0","0","0","0"
"1998-09-11 21:20:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-11 21:30:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-11 21:40:00.0","0","0","13","0","0","21","0","0","0","0"
"1998-09-11 21:50:00.0","0","0","25","0","0","30","0","0","0","0"
"1998-09-11 22:00:00.0","0","0","16","0","0","23","0","0","0","0"
"1998-09-11 22:10:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-11 22:20:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-11 22:30:00.0","0","0","21","0","0","27","0","0","0","0"
"1998-09-11 22:40:00.0","0","0","19","0","0","25","0","0","0","0"
"1998-09-11 22:50:00.0","0","0","1","0","0","11","0","0","0","0"
"1998-09-11 23:00:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-11 23:10:00.0","0","0","4","0","0","14","0","0","0","0"
"1998-09-11 23:20:00.0","0","0","10","0","0","18","0","0","0","0"
"1998-09-11 23:30:00.0","0","0","5","0","0","14","0","0","0","0"
"1998-09-11 23:40:00.0","0","0","14","0","0","22","0","0","0","0"
"1998-09-11 23:50:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-12 00:00:00.0","0","0","27","0","0","33","0","0","0","0"
"1998-09-12 00:10:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-12 00:20:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-12 00:30:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-12 00:40:00.0","0","0","22","0","0","28","0","0","0","0"
"1998-09-12 00:50:00.0","0","0","18","0","0","25","0","0","0","0"
"1998-09-12 01:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 01:10:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-12 01:20:00.0","0","0","2","0","0","12","0","0","0","0"
"1998-09-12 01:30:00.0","0","0","11","0","0","19","0","0","0","0"
"1998-09-12 01:40:00.0","0","0","2","0","0","12","0","0","0","0"
"1998-09-12 01:50:00.0","0","0","15","0","0","22","0","0","0","0"
"1998-09-12 02:00:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-12 02:10:00.0","0","0","24","0","0","30","0","0","0","0"
"1998-09-12 02:20:00.0","0","0","17","0","0","23","0","0","0","0"
"1998-09-12 02:30:00.0","0","0","13","0","0","21","0","0","0","0"
"1998-09-12 02:40:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-12 02:50:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-12 03:00:00.0","0","0","10","0","0","19","0","0","0","0"
"1998-09-12 03:10:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-12 03:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 03:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 03:40:00.0","0","0","14","0","0","22","0","0","0","0"
"1998-09-12 03:50:00.0","0","0","18","0","0","25","0","0","0","0"
"1998-09-12 04:00:00.0","0","0","13","0","0","21","0","0","0","0"
"1998-09-12 04:10:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-12 04:20:00.0","0","0","15","0","0","22","0","0","0","0"
"1998-09-12 04:30:00.0","0","0","26","0","0","31","0","0","0","0"
"1998-09-12 04:40:00.0","0","0","7","0","0","16","0","0","0","0"
"1998-09-12 04:50:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-12 05:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 05:10:00.0","0","0","7","0","0","17","0","0","0","0"
"1998-09-12 05:20:00.0","0","0","8","0","0","16","0","0","0","0"
"1998-09-12 05:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 05:40:00.0","0","0","14","0","0","22","0","0","0","0"
"1998-09-12 05:50:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-12 06:00:00.0","0","0","22","0","0","28","0","0","0","0"
"1998-09-12 06:10:00.0","0","0","21","0","0","27","0","0","0","0"
"1998-09-12 06:20:00.0","0","0","12","0","0","20","0","0","0","0"
"1998-09-12 06:30:00.0","0","0","3","0","0","12","0","0","0","0"
"1998-09-12 06:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 06:50:00.0","0","0","9","0","0","17","0","0","0","0"
"1998-09-12 07:00:00.0","0","0","6","0","0","16","0","0","0","0"
"1998-09-12 07:10:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-12 07:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 07:30:00.0","0","0","13","0","0","21","0","0","0","0"
"1998-09-12 07:40:00.0","0","0","20","0","0","27","0","0","0","0"
"1998-09-12 07:50:00.0","0","0","10","0","0","24","0","0","0","0"
"1998-09-12 08:00:00.0","0","0","10","0","0","24","0","0","0","0"
"1998-09-12 08:10:00.0","0","0","10","0","0","14","0","0","0","0"
"1998-09-12 08:20:00.0","0","0","10","0","0","15","0","0","0","0"
"1998-09-12 08:30:00.0","0","0","13","0","0","15","0","0","0","0"
"1998-09-12 08:40:00.0","0","0","10","0","0","18","0","0","0","0"
"1998-09-12 08:50:00.0","0","0","0","0","40","65","7","0","0","0"
"1998-09-12 09:00:00.0","0","0","0","0","0","26","9","0","0","0"
"1998-09-12 09:10:00.0","0","0","9","0","0","30","9","0","0","0"
"1998-09-12 09:20:00.0","0","0","26","0","0","182","9","0","0","143"
"1998-09-12 09:30:00.0","0","0","13","0","0","180","7","0","0","152"
"1998-09-12 09:40:00.0","0","0","14","0","0","175","0","0","0","153"
"1998-09-12 09:50:00.0","0","0","13","0","0","175","0","0","0","154"
"1998-09-12 10:00:00.0","0","0","19","0","0","179","0","0","0","153"
"1998-09-12 10:10:00.0","0","0","3","0","0","168","0","0","0","155"
"1998-09-12 10:20:00.0","0","0","0","0","0","166","0","0","0","156"
"1998-09-12 10:30:00.0","0","0","0","0","0","16","0","0","0","5"
"1998-09-12 10:40:00.0","37","0","0","0","0","51","2","0","0","0"
"1998-09-12 10:50:00.0","0","0","14","0","0","423","9","6","389","0"
"1998-09-12 11:00:00.0","0","0","3","0","0","459","17","9","420","0"
"1998-09-12 11:10:00.0","95","0","14","0","0","231","19","8","87","0"
"1998-09-12 11:20:00.0","349","0","14","0","0","394","5","5","15","0"
"1998-09-12 11:30:00.0","253","0","13","0","0","286","0","0","14","0"
"1998-09-12 11:40:00.0","54","0","26","0","0","96","0","0","14","0"
"1998-09-12 11:50:00.0","5","0","3","0","0","27","0","0","14","0"
"1998-09-12 12:00:00.0","0","0","0","0","0","42","0","0","39","0"
"1998-09-12 12:10:00.0","0","0","0","0","0","11","0","0","2","0"
"1998-09-12 12:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 12:30:00.0","0","0","10","0","0","19","0","0","0","0"
"1998-09-12 12:40:00.0","0","0","5","0","0","14","0","0","0","0"
"1998-09-12 12:50:00.0","0","0","5","0","0","15","0","0","0","0"
"1998-09-12 13:00:00.0","0","0","15","0","0","22","0","0","0","0"
"1998-09-12 13:10:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-12 13:20:00.0","0","0","20","0","0","26","0","0","0","0"
"1998-09-12 13:30:00.0","0","0","20","0","0","27","0","0","0","0"
"1998-09-12 13:40:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-12 13:50:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 14:00:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-12 14:10:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-09-12 14:20:00.0","0","0","15","0","0","23","0","0","0","0"
"1998-09-12 14:30:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-12 14:40:00.0","0","0","9","0","0","18","0","0","0","0"
"1998-09-12 14:50:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-12 15:00:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-12 15:10:00.0","0","0","22","0","0","28","0","0","0","0"
"1998-09-12 15:20:00.0","0","0","15","0","0","22","0","0","0","0"
"1998-09-12 15:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 15:40:00.0","0","0","0","0","0","126","0","0","0","116"
"1998-09-12 15:50:00.0","0","0","0","0","0","163","0","0","0","153"
"1998-09-12 16:00:00.0","0","0","0","0","0","164","0","0","0","152"
"1998-09-12 16:10:00.0","0","0","15","0","0","176","0","0","0","153"
"1998-09-12 16:20:00.0","0","0","0","0","0","163","0","0","0","153"
"1998-09-12 16:30:00.0","0","0","10","0","0","165","0","0","0","147"
"1998-09-12 16:40:00.0","0","0","14","0","0","22","0","0","0","0"
"1998-09-12 16:50:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-12 17:00:00.0","0","0","22","0","0","28","0","0","0","0"
"1998-09-12 17:10:00.0","0","0","14","0","0","22","0","0","0","0"
"1998-09-12 17:20:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-12 17:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 17:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 17:50:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-12 18:00:00.0","0","0","15","0","0","23","0","0","0","0"
"1998-09-12 18:10:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-12 18:20:00.0","0","0","11","0","0","20","0","0","0","0"
"1998-09-12 18:30:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-12 18:40:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-12 18:50:00.0","0","0","21","0","0","27","0","0","0","0"
"1998-09-12 19:00:00.0","0","0","13","0","0","21","0","0","0","0"
"1998-09-12 19:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 19:20:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-12 19:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 19:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 19:50:00.0","0","0","14","0","0","22","0","0","0","0"
"1998-09-12 20:00:00.0","0","0","1","0","0","10","0","0","0","0"
"1998-09-12 20:10:00.0","0","0","12","0","0","20","0","0","0","0"
"1998-09-12 20:20:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-12 20:30:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-12 20:40:00.0","0","0","18","0","0","25","0","0","0","0"
"1998-09-12 20:50:00.0","0","0","14","0","0","22","1","0","0","0"
"1998-09-12 21:00:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-12 21:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 21:20:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-12 21:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 21:40:00.0","0","0","11","0","0","19","0","0","0","0"
"1998-09-12 21:50:00.0","0","0","3","0","0","13","0","0","0","0"
"1998-09-12 22:00:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-12 22:10:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-12 22:20:00.0","0","0","13","0","0","21","0","0","0","0"
"1998-09-12 22:30:00.0","0","0","17","0","0","23","0","0","0","0"
"1998-09-12 22:40:00.0","0","0","13","0","0","21","0","0","0","0"
"1998-09-12 22:50:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-12 23:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 23:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-12 23:20:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-12 23:30:00.0","0","0","7","0","0","16","0","0","0","0"
"1998-09-12 23:40:00.0","0","0","10","0","0","19","0","0","0","0"
"1998-09-12 23:50:00.0","0","0","15","0","0","22","0","0","0","0"
"1998-09-13 00:00:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-13 00:10:00.0","0","0","13","0","0","21","0","0","0","0"
"1998-09-13 00:20:00.0","0","0","12","0","0","19","0","0","0","0"
"1998-09-13 00:30:00.0","0","0","12","0","0","20","0","0","0","0"
"1998-09-13 00:40:00.0","0","0","4","0","0","13","0","0","0","0"
"1998-09-13 00:50:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 01:00:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-13 01:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 01:20:00.0","0","0","8","0","0","38","21","0","0","0"
"1998-09-13 01:30:00.0","0","0","14","0","0","43","22","0","0","0"
"1998-09-13 01:40:00.0","0","0","15","0","0","45","23","0","0","0"
"1998-09-13 01:50:00.0","0","0","13","0","0","43","23","0","0","0"
"1998-09-13 02:00:00.0","0","0","14","0","0","43","23","0","0","0"
"1998-09-13 02:10:00.0","0","0","18","0","0","47","23","0","0","0"
"1998-09-13 02:20:00.0","0","0","11","0","0","42","24","0","0","0"
"1998-09-13 02:30:00.0","0","0","0","0","0","24","14","0","0","0"
"1998-09-13 02:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 02:50:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 03:00:00.0","0","0","11","0","0","20","0","0","0","0"
"1998-09-13 03:10:00.0","0","0","4","0","0","13","0","0","0","0"
"1998-09-13 03:20:00.0","0","0","6","0","0","15","0","0","0","0"
"1998-09-13 03:30:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-13 03:40:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-13 03:50:00.0","0","0","19","0","0","26","0","0","0","0"
"1998-09-13 04:00:00.0","0","0","16","0","0","23","0","0","0","0"
"1998-09-13 04:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 04:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 04:30:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-13 04:40:00.0","0","0","2","0","0","12","0","0","0","0"
"1998-09-13 04:50:00.0","0","0","11","0","0","19","0","0","0","0"
"1998-09-13 05:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 05:10:00.0","0","0","7","0","0","16","0","0","0","0"
"1998-09-13 05:20:00.0","0","0","14","0","0","22","0","0","0","0"
"1998-09-13 05:30:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-13 05:40:00.0","0","0","27","0","0","32","0","0","0","0"
"1998-09-13 05:50:00.0","0","0","9","0","0","17","0","0","0","0"
"1998-09-13 06:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 06:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 06:20:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-13 06:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 06:40:00.0","0","0","14","0","0","23","0","0","0","0"
"1998-09-13 06:50:00.0","0","0","1","0","0","11","0","0","0","0"
"1998-09-13 07:00:00.0","0","0","10","0","0","18","0","0","0","0"
"1998-09-13 07:10:00.0","0","0","14","0","0","22","0","0","0","0"
"1998-09-13 07:20:00.0","0","0","14","0","0","53","0","0","0","32"
"1998-09-13 07:30:00.0","0","0","15","0","0","177","0","0","0","154"
"1998-09-13 07:40:00.0","0","0","17","0","0","177","0","0","0","152"
"1998-09-13 07:50:00.0","0","0","0","0","0","167","0","0","0","156"
"1998-09-13 08:00:00.0","0","0","0","0","0","165","0","0","0","154"
"1998-09-13 08:10:00.0","0","0","0","0","0","165","0","0","0","155"
"1998-09-13 08:20:00.0","0","0","0","0","0","165","0","0","0","154"
"1998-09-13 08:30:00.0","0","0","0","0","0","81","0","0","0","70"
"1998-09-13 08:40:00.0","0","0","15","0","0","22","0","0","0","0"
"1998-09-13 08:50:00.0","0","0","15","0","0","22","0","0","0","0"
"1998-09-13 09:00:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-13 09:10:00.0","0","0","13","0","0","21","0","0","0","0"
"1998-09-13 09:20:00.0","0","0","12","0","0","20","0","0","0","0"
"1998-09-13 09:30:00.0","0","0","2","0","0","11","0","0","0","0"
"1998-09-13 09:40:00.0","0","0","14","0","0","22","0","0","0","0"
"1998-09-13 09:50:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 10:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 10:10:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-13 10:20:00.0","0","0","0","0","0","16","2","0","0","0"
"1998-09-13 10:30:00.0","0","0","16","0","29","61","9","0","0","0"
"1998-09-13 10:40:00.0","0","0","19","0","0","35","9","0","0","0"
"1998-09-13 10:50:00.0","0","0","14","0","0","29","7","0","0","0"
"1998-09-13 11:00:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-13 11:10:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-13 11:20:00.0","0","0","12","0","0","20","0","0","0","0"
"1998-09-13 11:30:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-13 11:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 11:50:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 12:00:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-13 12:10:00.0","0","0","12","0","0","21","0","0","0","0"
"1998-09-13 12:20:00.0","0","0","11","0","0","19","0","0","0","0"
"1998-09-13 12:30:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-13 12:40:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-13 12:50:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-13 13:00:00.0","0","0","6","0","0","15","0","0","0","0"
"1998-09-13 13:10:00.0","0","0","14","0","0","23","0","0","0","0"
"1998-09-13 13:20:00.0","0","0","1","0","0","73","0","0","0","63"
"1998-09-13 13:30:00.0","0","0","0","0","0","165","0","0","0","155"
"1998-09-13 13:40:00.0","0","0","0","0","0","164","0","0","0","154"
"1998-09-13 13:50:00.0","0","0","0","0","0","166","0","0","0","155"
"1998-09-13 14:00:00.0","0","0","2","0","0","168","0","0","0","154"
"1998-09-13 14:10:00.0","0","0","27","0","0","187","0","0","0","155"
"1998-09-13 14:20:00.0","0","0","14","0","0","74","0","0","0","52"
"1998-09-13 14:30:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-13 14:40:00.0","0","0","13","0","0","20","0","0","0","0"
"1998-09-13 14:50:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 15:00:00.0","0","0","6","0","0","15","0","0","0","0"
"1998-09-13 15:10:00.0","0","0","10","0","0","19","0","0","0","0"
"1998-09-13 15:20:00.0","0","0","0","0","0","9","0","0","0","0"
"1998-09-13 15:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 15:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-09-13 15:50:00.0","0","0","2","0","0","12","0","0","0","0"
"1998-09-13 16:00:00.0","0","0","19","0","0","25","0","0","0","0"
"1998-09-13 16:10:00.0","0","0","26","0","0","32","0","0","0","0"
"1998-09-13 16:20:00.0","0","0","14","0","0","21","0","0","0","0"
"1998-09-13 16:30:00.0","0","0","8","0","0","16","0","0","0","0"
"1998-09-13 16:40:00.0","0","0","0","0","0","10","0","0","0","0"
