"Time","Microwave oven ()","Washing machine ()","Dish washer (12 place setting)","Clothes drier (without condenser) ()","Site consumption ()","Water heater ()","Total site light consumption ()"
"1998-01-29 22:10:00.0","0","0","0","0","504","454","0"
"1998-01-29 22:20:00.0","0","0","0","0","482","454","0"
"1998-01-29 22:30:00.0","0","0","0","0","480","456","0"
"1998-01-29 22:40:00.0","0","0","0","0","477","453","0"
"1998-01-29 22:50:00.0","0","0","0","148","628","456","0"
"1998-01-29 23:00:00.0","0","0","0","206","687","455","0"
"1998-01-29 23:10:00.0","0","0","0","217","701","457","0"
"1998-01-29 23:20:00.0","0","0","0","243","723","456","0"
"1998-01-29 23:30:00.0","0","0","0","208","572","338","0"
"1998-01-29 23:40:00.0","0","0","0","208","698","458","0"
"1998-01-29 23:50:00.0","0","0","0","206","700","454","0"
"1998-01-30 00:00:00.0","0","0","0","208","288","50","0"
"1998-01-30 00:10:00.0","0","0","0","213","260","0","0"
"1998-01-30 00:20:00.0","0","0","0","242","284","0","0"
"1998-01-30 00:30:00.0","0","0","0","207","250","0","0"
"1998-01-30 00:40:00.0","0","0","0","150","192","0","0"
"1998-01-30 00:50:00.0","0","0","0","22","58","0","0"
"1998-01-30 01:00:00.0","0","0","0","0","25","0","0"
"1998-01-30 01:10:00.0","0","0","0","0","81","55","0"
"1998-01-30 01:20:00.0","0","0","0","0","37","0","0"
"1998-01-30 01:30:00.0","0","0","0","0","39","0","0"
"1998-01-30 01:40:00.0","0","0","0","0","24","0","0"
"1998-01-30 01:50:00.0","0","0","0","0","97","70","0"
"1998-01-30 02:00:00.0","0","0","0","0","25","0","0"
"1998-01-30 02:10:00.0","0","0","0","0","27","0","0"
"1998-01-30 02:20:00.0","0","0","0","0","25","0","0"
"1998-01-30 02:30:00.0","0","0","0","0","27","0","0"
"1998-01-30 02:40:00.0","0","0","0","0","34","0","0"
"1998-01-30 02:50:00.0","0","0","0","0","92","46","0"
"1998-01-30 03:00:00.0","0","0","0","0","84","42","0"
"1998-01-30 03:10:00.0","0","0","0","0","58","0","0"
"1998-01-30 03:20:00.0","0","0","0","0","85","36","0"
"1998-01-30 03:30:00.0","0","0","0","0","99","70","0"
"1998-01-30 03:40:00.0","0","0","0","0","26","0","0"
"1998-01-30 03:50:00.0","0","0","0","0","27","0","0"
"1998-01-30 04:00:00.0","0","0","0","0","26","0","0"
"1998-01-30 04:10:00.0","0","0","0","0","26","0","0"
"1998-01-30 04:20:00.0","0","0","0","0","26","0","0"
"1998-01-30 04:30:00.0","0","0","0","0","26","0","0"
"1998-01-30 04:40:00.0","0","0","0","0","27","0","0"
"1998-01-30 04:50:00.0","0","0","0","0","27","0","0"
"1998-01-30 05:00:00.0","0","0","0","0","42","0","0"
"1998-01-30 05:10:00.0","0","0","0","0","33","0","0"
"1998-01-30 05:20:00.0","0","0","0","0","43","0","0"
"1998-01-30 05:30:00.0","0","0","0","0","229","187","0"
"1998-01-30 05:40:00.0","0","0","0","0","43","0","0"
"1998-01-30 05:50:00.0","0","0","0","0","41","0","0"
"1998-01-30 06:00:00.0","0","0","0","0","38","0","0"
"1998-01-30 06:10:00.0","0","0","0","0","25","0","0"
"1998-01-30 06:20:00.0","0","0","0","0","26","0","0"
"1998-01-30 06:30:00.0","0","0","0","0","101","0","3"
"1998-01-30 06:40:00.0","0","0","0","0","141","0","0"
"1998-01-30 06:50:00.0","0","0","0","50","255","0","43"
"1998-01-30 07:00:00.0","9","333","0","199","699","0","54"
"1998-01-30 07:10:00.0","33","190","0","207","612","0","55"
"1998-01-30 07:20:00.0","0","332","0","233","749","0","60"
"1998-01-30 07:30:00.0","0","339","0","203","731","0","91"
"1998-01-30 07:40:00.0","0","345","0","207","766","0","107"
"1998-01-30 07:50:00.0","0","335","0","200","763","0","95"
"1998-01-30 08:00:00.0","0","231","0","204","614","0","90"
"1998-01-30 08:10:00.0","0","21","0","214","352","0","59"
"1998-01-30 08:20:00.0","0","13","0","244","313","0","6"
"1998-01-30 08:30:00.0","0","37","0","208","283","0","0"
"1998-01-30 08:40:00.0","0","15","0","208","253","0","0"
"1998-01-30 08:50:00.0","0","39","0","207","270","0","0"
"1998-01-30 09:00:00.0","0","61","0","206","289","0","0"
"1998-01-30 09:10:00.0","0","0","0","213","240","0","0"
"1998-01-30 09:20:00.0","0","0","0","241","266","0","0"
"1998-01-30 09:30:00.0","0","0","0","204","230","0","0"
"1998-01-30 09:40:00.0","0","0","0","204","230","0","0"
"1998-01-30 09:50:00.0","0","0","0","205","246","0","0"
"1998-01-30 10:00:00.0","0","0","0","207","239","0","0"
"1998-01-30 10:10:00.0","0","0","0","213","241","0","0"
"1998-01-30 10:20:00.0","0","0","0","27","51","0","0"
"1998-01-30 10:30:00.0","0","0","0","0","41","0","0"
"1998-01-30 10:40:00.0","0","0","0","0","42","0","0"
"1998-01-30 10:50:00.0","0","0","0","0","42","0","0"
"1998-01-30 11:00:00.0","0","0","0","0","39","0","0"
"1998-01-30 11:10:00.0","0","0","0","0","38","0","0"
"1998-01-30 11:20:00.0","0","0","0","0","33","0","0"
"1998-01-30 11:30:00.0","0","0","0","0","40","0","0"
"1998-01-30 11:40:00.0","0","0","0","0","25","0","0"
"1998-01-30 11:50:00.0","0","0","0","0","26","0","0"
"1998-01-30 12:00:00.0","0","0","0","0","24","0","0"
"1998-01-30 12:10:00.0","0","0","0","0","26","0","0"
"1998-01-30 12:20:00.0","0","0","0","0","25","0","0"
"1998-01-30 12:30:00.0","0","0","0","0","26","0","0"
"1998-01-30 12:40:00.0","0","0","0","0","25","0","0"
"1998-01-30 12:50:00.0","0","0","0","0","26","0","0"
"1998-01-30 13:00:00.0","0","0","0","0","30","0","0"
"1998-01-30 13:10:00.0","0","0","0","0","48","0","0"
"1998-01-30 13:20:00.0","0","0","0","0","57","0","0"
"1998-01-30 13:30:00.0","0","0","0","0","47","0","0"
"1998-01-30 13:40:00.0","0","0","0","0","40","0","0"
"1998-01-30 13:50:00.0","0","0","0","0","32","0","0"
"1998-01-30 14:00:00.0","0","0","0","0","25","0","0"
"1998-01-30 14:10:00.0","0","0","0","0","26","0","0"
"1998-01-30 14:20:00.0","0","0","0","0","24","0","0"
"1998-01-30 14:30:00.0","0","0","0","0","26","0","0"
"1998-01-30 14:40:00.0","0","0","0","0","25","0","0"
"1998-01-30 14:50:00.0","0","0","0","0","26","0","0"
"1998-01-30 15:00:00.0","0","0","0","0","36","0","0"
"1998-01-30 15:10:00.0","0","0","0","0","39","0","0"
"1998-01-30 15:20:00.0","0","0","0","0","25","0","0"
"1998-01-30 15:30:00.0","0","0","0","0","26","0","0"
"1998-01-30 15:40:00.0","0","0","0","0","39","0","0"
"1998-01-30 15:50:00.0","0","0","0","0","44","0","0"
"1998-01-30 16:00:00.0","0","0","0","0","41","0","0"
"1998-01-30 16:10:00.0","0","0","0","0","42","0","0"
"1998-01-30 16:20:00.0","0","0","0","0","39","0","0"
"1998-01-30 16:30:00.0","0","0","0","0","26","0","0"
"1998-01-30 16:40:00.0","0","0","0","0","39","0","0"
"1998-01-30 16:50:00.0","0","0","0","0","36","0","0"
"1998-01-30 17:00:00.0","0","0","0","0","24","0","0"
"1998-01-30 17:10:00.0","0","0","0","0","27","0","0"
"1998-01-30 17:20:00.0","0","0","0","0","24","0","0"
"1998-01-30 17:30:00.0","0","0","0","0","26","0","0"
"1998-01-30 17:40:00.0","0","0","0","0","25","0","0"
"1998-01-30 17:50:00.0","0","0","0","0","26","0","0"
"1998-01-30 18:00:00.0","0","0","0","0","24","0","0"
"1998-01-30 18:10:00.0","0","0","0","0","29","0","0"
"1998-01-30 18:20:00.0","0","0","0","0","43","0","0"
"1998-01-30 18:30:00.0","0","0","0","0","52","0","0"
"1998-01-30 18:40:00.0","0","0","0","0","54","0","0"
"1998-01-30 18:50:00.0","0","0","0","0","42","0","0"
"1998-01-30 19:00:00.0","0","0","0","0","32","0","0"
"1998-01-30 19:10:00.0","0","0","0","0","60","0","34"
"1998-01-30 19:20:00.0","0","0","0","0","138","0","113"
"1998-01-30 19:30:00.0","0","0","0","0","161","0","136"
"1998-01-30 19:40:00.0","0","0","0","0","155","0","124"
"1998-01-30 19:50:00.0","0","55","0","187","361","0","81"
"1998-01-30 20:00:00.0","0","126","0","207","451","0","74"
"1998-01-30 20:10:00.0","0","8","0","213","309","0","59"
"1998-01-30 20:20:00.0","0","7","0","213","324","0","78"
"1998-01-30 20:30:00.0","0","3","0","17","141","0","89"
"1998-01-30 20:40:00.0","0","0","0","0","79","0","39"
"1998-01-30 20:50:00.0","0","0","0","0","77","0","27"
"1998-01-30 21:00:00.0","0","0","0","0","80","0","24"
"1998-01-30 21:10:00.0","0","0","0","0","89","0","23"
"1998-01-30 21:20:00.0","0","0","0","0","90","0","24"
"1998-01-30 21:30:00.0","0","0","0","0","75","0","23"
"1998-01-30 21:40:00.0","0","0","0","0","64","0","23"
"1998-01-30 21:50:00.0","0","0","0","0","61","0","24"
"1998-01-30 22:00:00.0","0","0","0","0","132","71","23"
"1998-01-30 22:10:00.0","0","0","0","0","508","449","22"
"1998-01-30 22:20:00.0","0","0","0","0","508","448","23"
"1998-01-30 22:30:00.0","0","0","0","0","593","443","40"
"1998-01-30 22:40:00.0","0","0","0","0","646","447","58"
"1998-01-30 22:50:00.0","0","0","0","190","708","449","31"
"1998-01-30 23:00:00.0","0","0","0","204","700","446","23"
"1998-01-30 23:10:00.0","0","0","0","205","702","449","23"
"1998-01-30 23:20:00.0","0","0","0","209","456","197","23"
"1998-01-30 23:30:00.0","0","0","0","204","709","439","23"
"1998-01-30 23:40:00.0","0","0","0","228","643","346","23"
"1998-01-30 23:50:00.0","0","0","0","233","299","0","23"
"1998-01-31 00:00:00.0","0","0","0","209","277","0","23"
"1998-01-31 00:10:00.0","0","0","0","206","282","0","23"
"1998-01-31 00:20:00.0","0","0","0","206","261","0","24"
"1998-01-31 00:30:00.0","0","0","0","208","258","0","23"
"1998-01-31 00:40:00.0","0","0","0","187","238","0","23"
"1998-01-31 00:50:00.0","0","0","0","22","71","0","23"
"1998-01-31 01:00:00.0","0","0","0","0","95","45","24"
"1998-01-31 01:10:00.0","0","0","0","0","186","137","23"
"1998-01-31 01:20:00.0","0","0","0","0","156","107","23"
"1998-01-31 01:30:00.0","0","0","0","0","50","0","23"
"1998-01-31 01:40:00.0","0","0","0","0","50","0","23"
"1998-01-31 01:50:00.0","0","0","0","0","64","0","24"
"1998-01-31 02:00:00.0","0","0","0","0","62","0","23"
"1998-01-31 02:10:00.0","0","0","0","0","68","0","23"
"1998-01-31 02:20:00.0","0","0","0","0","66","0","23"
"1998-01-31 02:30:00.0","0","0","0","0","66","0","23"
"1998-01-31 02:40:00.0","0","0","0","0","66","0","26"
"1998-01-31 02:50:00.0","0","0","0","0","62","0","30"
"1998-01-31 03:00:00.0","0","0","0","0","55","0","30"
"1998-01-31 03:10:00.0","0","0","0","0","56","0","30"
"1998-01-31 03:20:00.0","0","0","0","0","66","0","31"
"1998-01-31 03:30:00.0","0","0","0","0","70","0","30"
"1998-01-31 03:40:00.0","0","0","0","0","55","0","31"
"1998-01-31 03:50:00.0","0","0","0","0","57","0","30"
"1998-01-31 04:00:00.0","0","0","0","0","56","0","31"
"1998-01-31 04:10:00.0","0","0","0","0","58","0","31"
"1998-01-31 04:20:00.0","0","0","0","0","55","0","30"
"1998-01-31 04:30:00.0","0","0","0","0","85","27","31"
"1998-01-31 04:40:00.0","0","0","0","0","119","51","30"
"1998-01-31 04:50:00.0","0","0","0","0","76","0","31"
"1998-01-31 05:00:00.0","0","0","0","0","252","174","31"
"1998-01-31 05:10:00.0","0","0","0","0","88","0","31"
"1998-01-31 05:20:00.0","0","0","0","0","74","0","30"
"1998-01-31 05:30:00.0","0","0","0","0","57","0","31"
"1998-01-31 05:40:00.0","0","0","0","0","56","0","31"
"1998-01-31 05:50:00.0","0","0","0","0","57","0","30"
"1998-01-31 06:00:00.0","0","0","0","0","55","0","30"
"1998-01-31 06:10:00.0","0","0","0","0","57","0","31"
"1998-01-31 06:20:00.0","0","0","0","75","139","0","38"
"1998-01-31 06:30:00.0","0","0","0","210","276","0","40"
"1998-01-31 06:40:00.0","0","0","0","209","277","0","39"
"1998-01-31 06:50:00.0","0","0","0","207","393","0","31"
"1998-01-31 07:00:00.0","0","14","0","171","355","0","29"
"1998-01-31 07:10:00.0","0","50","0","25","235","0","46"
"1998-01-31 07:20:00.0","0","0","0","0","179","0","37"
"1998-01-31 07:30:00.0","28","0","0","0","263","0","69"
"1998-01-31 07:40:00.0","1","0","0","0","249","0","75"
"1998-01-31 07:50:00.0","0","0","0","0","218","0","74"
"1998-01-31 08:00:00.0","0","0","0","0","217","0","78"
"1998-01-31 08:10:00.0","0","0","0","0","240","0","86"
"1998-01-31 08:20:00.0","0","0","0","0","275","0","129"
"1998-01-31 08:30:00.0","0","0","0","0","184","0","110"
"1998-01-31 08:40:00.0","0","0","0","0","109","0","68"
"1998-01-31 08:50:00.0","0","0","0","0","128","0","85"
"1998-01-31 09:00:00.0","0","0","0","0","88","0","58"
"1998-01-31 09:10:00.0","0","0","0","0","132","0","105"
"1998-01-31 09:20:00.0","0","0","0","0","158","0","133"
"1998-01-31 09:30:00.0","0","0","0","0","103","0","76"
"1998-01-31 09:40:00.0","0","0","0","0","118","0","66"
"1998-01-31 09:50:00.0","0","0","0","0","121","0","49"
"1998-01-31 10:00:00.0","0","0","0","0","115","0","45"
"1998-01-31 10:10:00.0","0","0","0","0","100","0","46"
"1998-01-31 10:20:00.0","0","0","0","6","87","0","42"
"1998-01-31 10:30:00.0","0","0","0","246","306","0","17"
"1998-01-31 10:40:00.0","0","0","0","207","264","0","17"
"1998-01-31 10:50:00.0","0","0","0","205","260","0","17"
"1998-01-31 11:00:00.0","0","0","0","204","258","0","16"
"1998-01-31 11:10:00.0","0","0","0","201","258","0","18"
"1998-01-31 11:20:00.0","0","0","0","204","242","0","0"
"1998-01-31 11:30:00.0","0","0","0","244","287","0","0"
"1998-01-31 11:40:00.0","0","0","0","207","259","0","0"
"1998-01-31 11:50:00.0","0","0","0","203","248","0","0"
"1998-01-31 12:00:00.0","0","0","0","201","237","0","0"
"1998-01-31 12:10:00.0","0","0","0","141","276","0","0"
"1998-01-31 12:20:00.0","0","0","0","16","73","0","0"
"1998-01-31 12:30:00.0","0","0","0","0","39","0","0"
"1998-01-31 12:40:00.0","0","5","0","0","140","0","1"
"1998-01-31 12:50:00.0","14","338","0","0","470","0","1"
"1998-01-31 13:00:00.0","12","339","0","74","481","0","0"
"1998-01-31 13:10:00.0","0","337","0","220","617","0","0"
"1998-01-31 13:20:00.0","0","337","0","222","593","0","0"
"1998-01-31 13:30:00.0","0","88","0","47","163","0","0"
"1998-01-31 13:40:00.0","0","38","0","7","68","0","0"
"1998-01-31 13:50:00.0","0","10","0","0","35","0","0"
"1998-01-31 14:00:00.0","0","20","0","0","45","0","0"
"1998-01-31 14:10:00.0","0","46","0","0","67","0","0"
"1998-01-31 14:20:00.0","0","43","0","0","67","0","0"
"1998-01-31 14:30:00.0","0","0","0","0","39","0","2"
"1998-01-31 14:40:00.0","0","0","0","159","200","0","0"
"1998-01-31 14:50:00.0","0","0","0","209","266","0","0"
"1998-01-31 15:00:00.0","0","0","0","208","311","0","0"
"1998-01-31 15:10:00.0","0","0","0","213","318","0","0"
"1998-01-31 15:20:00.0","0","0","0","244","384","0","0"
"1998-01-31 15:30:00.0","0","0","0","207","359","0","0"
"1998-01-31 15:40:00.0","0","0","0","209","316","0","0"
"1998-01-31 15:50:00.0","22","0","0","208","285","0","0"
"1998-01-31 16:00:00.0","16","0","0","207","284","0","0"
"1998-01-31 16:10:00.0","0","0","0","215","299","0","0"
"1998-01-31 16:20:00.0","0","0","0","244","281","0","0"
"1998-01-31 16:30:00.0","0","0","0","209","247","0","0"
"1998-01-31 16:40:00.0","0","0","0","209","249","0","0"
"1998-01-31 16:50:00.0","0","0","0","209","262","0","16"
"1998-01-31 17:00:00.0","0","0","0","206","483","0","30"
"1998-01-31 17:10:00.0","0","0","0","34","570","0","13"
"1998-01-31 17:20:00.0","0","0","0","0","314","0","21"
"1998-01-31 17:30:00.0","0","0","0","0","409","0","34"
"1998-01-31 17:40:00.0","0","0","0","0","302","0","25"
"1998-01-31 17:50:00.0","0","0","0","0","327","0","46"
"1998-01-31 18:00:00.0","0","0","0","0","334","0","82"
"1998-01-31 18:10:00.0","0","0","0","0","486","0","74"
"1998-01-31 18:20:00.0","0","0","0","0","393","0","60"
"1998-01-31 18:30:00.0","0","0","0","0","205","0","78"
"1998-01-31 18:40:00.0","0","0","0","0","199","0","46"
"1998-01-31 18:50:00.0","0","0","0","0","174","0","46"
"1998-01-31 19:00:00.0","0","0","0","0","180","0","49"
"1998-01-31 19:10:00.0","0","0","0","0","297","0","50"
"1998-01-31 19:20:00.0","0","0","0","0","262","0","46"
"1998-01-31 19:30:00.0","0","0","0","0","202","0","46"
"1998-01-31 19:40:00.0","0","0","0","0","203","0","63"
"1998-01-31 19:50:00.0","0","0","0","0","185","0","55"
"1998-01-31 20:00:00.0","0","0","0","0","104","0","47"
"1998-01-31 20:10:00.0","0","0","0","0","99","0","45"
"1998-01-31 20:20:00.0","0","0","0","0","114","0","23"
"1998-01-31 20:30:00.0","0","0","0","0","122","0","6"
"1998-01-31 20:40:00.0","0","0","0","0","150","0","29"
"1998-01-31 20:50:00.0","0","0","0","0","85","0","39"
"1998-01-31 21:00:00.0","0","0","0","0","57","0","13"
"1998-01-31 21:10:00.0","0","0","0","0","37","0","0"
"1998-01-31 21:20:00.0","0","0","0","0","34","0","0"
"1998-01-31 21:30:00.0","0","0","0","0","37","0","0"
"1998-01-31 21:40:00.0","0","0","0","0","28","0","1"
"1998-01-31 21:50:00.0","0","0","0","0","25","0","0"
"1998-01-31 22:00:00.0","0","0","0","0","107","74","0"
"1998-01-31 22:10:00.0","0","0","0","0","493","457","0"
"1998-01-31 22:20:00.0","0","0","0","0","481","458","0"
"1998-01-31 22:30:00.0","0","0","0","0","481","453","0"
"1998-01-31 22:40:00.0","0","0","0","0","493","451","0"
"1998-01-31 22:50:00.0","0","0","0","0","493","455","0"
"1998-01-31 23:00:00.0","0","0","0","0","492","453","0"
"1998-01-31 23:10:00.0","0","0","0","0","497","459","0"
"1998-01-31 23:20:00.0","0","0","0","0","490","460","0"
"1998-01-31 23:30:00.0","0","0","0","0","489","456","0"
"1998-01-31 23:40:00.0","0","0","0","0","495","460","0"
"1998-01-31 23:50:00.0","0","0","0","0","483","460","0"
"1998-02-01 00:00:00.0","0","0","0","0","478","455","0"
"1998-02-01 00:10:00.0","0","0","0","0","473","451","0"
"1998-02-01 00:20:00.0","0","0","0","0","473","451","0"
"1998-02-01 00:30:00.0","0","0","0","0","475","451","0"
"1998-02-01 00:40:00.0","0","0","0","0","474","452","0"
"1998-02-01 00:50:00.0","0","0","0","0","476","453","0"
"1998-02-01 01:00:00.0","0","0","0","0","473","452","0"
"1998-02-01 01:10:00.0","0","0","0","0","497","452","0"
"1998-02-01 01:20:00.0","0","0","0","0","508","455","0"
"1998-02-01 01:30:00.0","0","0","0","0","486","447","0"
"1998-02-01 01:40:00.0","0","0","0","0","257","218","0"
"1998-02-01 01:50:00.0","0","0","0","0","38","0","0"
"1998-02-01 02:00:00.0","0","0","0","0","26","0","0"
"1998-02-01 02:10:00.0","0","0","0","0","23","0","0"
"1998-02-01 02:20:00.0","0","0","0","0","81","56","0"
"1998-02-01 02:30:00.0","0","0","0","0","23","0","0"
"1998-02-01 02:40:00.0","0","0","0","0","69","44","0"
"1998-02-01 02:50:00.0","0","0","0","0","38","0","0"
"1998-02-01 03:00:00.0","0","0","0","0","73","43","0"
"1998-02-01 03:10:00.0","0","0","0","0","26","0","2"
"1998-02-01 03:20:00.0","0","0","0","0","30","0","4"
"1998-02-01 03:30:00.0","0","0","0","0","80","47","3"
"1998-02-01 03:40:00.0","0","0","0","0","24","0","0"
"1998-02-01 03:50:00.0","0","0","0","0","82","40","0"
"1998-02-01 04:00:00.0","0","0","0","0","96","54","0"
"1998-02-01 04:10:00.0","0","0","0","0","40","0","0"
"1998-02-01 04:20:00.0","0","0","0","0","47","0","0"
"1998-02-01 04:30:00.0","0","0","0","0","102","52","0"
"1998-02-01 04:40:00.0","0","0","0","0","24","0","0"
"1998-02-01 04:50:00.0","0","0","0","0","25","0","0"
"1998-02-01 05:00:00.0","0","0","0","0","68","45","0"
"1998-02-01 05:10:00.0","0","0","0","0","25","0","0"
"1998-02-01 05:20:00.0","0","0","0","0","23","0","0"
"1998-02-01 05:30:00.0","0","0","0","0","62","38","0"
"1998-02-01 05:40:00.0","0","0","0","0","24","0","0"
"1998-02-01 05:50:00.0","0","0","0","0","67","43","0"
"1998-02-01 06:00:00.0","0","0","0","0","29","0","0"
"1998-02-01 06:10:00.0","0","0","0","0","39","0","0"
"1998-02-01 06:20:00.0","0","0","0","0","33","0","0"
"1998-02-01 06:30:00.0","0","0","0","0","42","0","0"
"1998-02-01 06:40:00.0","0","0","0","0","41","0","0"
"1998-02-01 06:50:00.0","0","0","0","0","39","0","0"
"1998-02-01 07:00:00.0","0","0","0","0","40","0","0"
"1998-02-01 07:10:00.0","0","0","0","0","30","0","0"
"1998-02-01 07:20:00.0","0","0","0","0","25","0","0"
"1998-02-01 07:30:00.0","0","0","0","0","23","0","0"
"1998-02-01 07:40:00.0","0","0","0","0","39","0","0"
"1998-02-01 07:50:00.0","0","0","0","0","34","0","3"
"1998-02-01 08:00:00.0","0","0","0","0","31","0","7"
"1998-02-01 08:10:00.0","0","0","0","0","31","0","7"
"1998-02-01 08:20:00.0","0","0","0","0","27","0","4"
"1998-02-01 08:30:00.0","0","0","0","0","35","0","11"
"1998-02-01 08:40:00.0","0","0","0","0","35","0","10"
"1998-02-01 08:50:00.0","22","0","0","0","179","0","40"
"1998-02-01 09:00:00.0","0","0","0","0","228","0","30"
"1998-02-01 09:10:00.0","0","0","0","0","210","0","44"
"1998-02-01 09:20:00.0","0","0","17","0","190","0","51"
"1998-02-01 09:30:00.0","0","0","299","0","491","0","72"
"1998-02-01 09:40:00.0","0","0","352","0","543","0","49"
"1998-02-01 09:50:00.0","0","0","356","0","533","0","72"
"1998-02-01 10:00:00.0","0","0","161","0","243","0","53"
"1998-02-01 10:10:00.0","0","0","23","0","65","0","21"
"1998-02-01 10:20:00.0","0","0","173","0","201","0","2"
"1998-02-01 10:30:00.0","0","0","354","0","431","0","3"
"1998-02-01 10:40:00.0","0","0","352","0","412","0","12"
"1998-02-01 10:50:00.0","0","0","62","0","97","0","7"
"1998-02-01 11:00:00.0","0","0","0","0","24","0","0"
"1998-02-01 11:10:00.0","0","0","0","0","23","0","0"
"1998-02-01 11:20:00.0","0","0","0","0","24","0","0"
"1998-02-01 11:30:00.0","0","0","0","0","24","0","0"
"1998-02-01 11:40:00.0","0","0","0","0","38","0","0"
"1998-02-01 11:50:00.0","0","0","0","0","42","0","0"
